206902899106787328,blancaceline,EN
207523724247834624,eonline,EN
207600043404963840,holyh00ker,EN
207891945320759296,A3Noticias,ES
208186277114286080,SirSutherland,EN
208254686367727616,MadonnaParadise,ES
208261022828605440,russelltovey,EN
208263859927130113,Modelinia,EN
208265193338318848,haaretzcom,EN
208270048962424832,runaway_lover,EN
208314119516987392,ladygagaIoo,EN
208316400912179200,TeComoNickJonas,EN
208317341694570497,BoyLondonTweets,EN
208317567222288385,UsagiFer,ES
208318031238139904,PerezHilton,EN
208318144480153600,ThePopSaint,EN
208318464190976000,AP,EN
208319548829601794,MadonnaRemix,ES
208320145154768896,jodijill,EN
208320992416759808,paoliena,EN
208322118788726785,assiazar,EN
208322259071414273,Shivahma,EN
208322447320158208,A3NumeroUno,ES
208322749792395267,luciisalaz,ES
208323567690067968,primerahora,ES
208324251386785792,garraldaana,ES
208324956017266692,JeanLeducc,ES
208327002816643073,ErikaTipoWeb,ES
208328756060880898,DonnyGalella,EN
208329225814544384,wopa_la,EN
208330146552365057,QueenMadonnacom,EN
208331078426046465,Jerusalem_Post,EN
208335198511841281,VintageTend,ES
208336276456349696,MarcoMinzoni,EN
208337435124449280,PerezHilton,EN
208337626988683264,revistanueva,ES
208340856619548672,EstefaniaPareja,ES
208341137621127168,Brivow,EN
208341779358031873,musicnewslinks,EN
208341938745774080,ustimesnet,EN
208346024014655489,ReggaeTonicocom,ES
208346149852160000,topherlyons,EN
208347433288220673,LaRealezadelPop,ES
208348179870134274,Joeysevilla,ES
208358081351008259,1ramj1,ES
208385385506672641,MadonnaNation,EN
208388748294094849,NICKIMINAJ,EN
208392243910934528,joshyR_,ES
208397508550991872,xRianBoy,EN
208401288466153472,dubstepbreak,EN
208406082236854273,LibertyLynx,EN
208406283567632385,LibertyLynx,EN
208407420236611584,Alex_RamLo,ES
208409764844146688,MyHumalien,ES
208410486277029888,Luberretta,ES
208411193562505217,allaboutmadonna,EN
208419399156236289,MyyOverstock,EN
208421152375308288,CheloSuarezS,ES
208422058349170688,armandogarolm,ES
208422918181498880,lady_gaga_cool,EN
208427990999252992,juancarlosfr,ES
208429226410524672,MilesTrinidad97,EN
208431499731677184,FRNCPV,EN
208433315852713984,rafazapatta,EN
208434330865905664,Bleakey,EN
208437419840774144,MadonnaNation,ES
208438080607232002,leonorferrero,ES
208441805115621376,mindlust,EN
