168507308131885056,NICKIMINAJ,EN
168512906810507265,chriscolfer,EN
168525635130638336,seventhvoid,EN
169200155260760064,KDollFabulosity,EN
170156459890450432,vjdaniel,EN
170963906829889537,anthonyjeselnik,EN
178435668962324481,SongQuotations,EN
183168653141876736,citychamp,EN
186832156042076160,OneDHoroscope,EN
194938487324151808,VeryRudeTweets,EN
195543770664677377,michaeljackson,EN
204253358704443392,AmorPr0pio,EN
204624482684510209,kelly_clarkson,EN
206997376815214592,LetDaKushBurn,EN
208223475108806658,hiLeish,EN
208319549668470784,robinthicke,EN
208334447706243073,_EulyssisKc,EN
208347697525161986,Haridian_,EN
208391088355033088,itsTylerStarr,EN
208411992036352002,fuckfacefrankie,EN
208413355176763392,nez1972,EN
208428161044717568,paknso,EN
208433273897099264,deedelladelli,EN
208467830776139776,cgsradio,EN
208484738019762177,LeLeSoLoyal,EN
208493594095525888,TVNotasmx,EN
208533970751721472,Fausto_Enrique,EN
208535384257335296,zerasha,EN
208551851099045888,ninengahdea,EN
208553528791273472,Tpeeezytho,EN
208557404353339394,Brotherreggie,EN
208558650040664065,CraigTyoung,EN
208558792642793473,AdaOrie1,EN
208565092512567297,SouthernHead,EN
208568536006787072,BeautyTNT,EN
208572247277973504,HipHopDX,EN
208576937235456000,AlenKarabegovic,EN
208589792773013505,NeferMaat_Hotep,EN
208600509219745793,djtdrealeasy53,EN
208600991535333376,ReggieRobertso1,EN
208629647049637889,BurdickStChuck,EN
208655177752915968,Success_Jess,EN
208668180095315969,_vidaaa,EN
208671573287243776,i_JustBElieve,EN
208682281366327296,Maximilian500,EN
208688567021608960,corona_music,ES
208697175327248385,nadircaglayan,EN
208699511567171584,ShoeDeevah,EN
208715886125789184,1013_TheCoast,EN
208723612042133504,WalkingstickMtn,EN
208742419297079296,oneandonlynikki,EN
208744432189714434,Wildaboutmusic,EN
208783133401825280,bmpgfx,EN
208791706546606080,AlexDionB,EN
208794109882802176,ItsUniqueB,EN
208807481336545280,sexyDOLLass,EN
208826670252163073,osheensings,EN
208832290636308480,BeatzNLinez,EN
208844336698372098,Freaky_KG,EN
208851771660054528,keithspace,EN
208853908091703297,fhd_kuwait,EN
208860988051693569,NARxo,EN
208873927991242752,RCTFM,EN
208891132514541568,GlamOne_Da,EN
208920509419757569,derAristokrat,EN
208920685609877504,SuperSkuutah,EN
208925609718579200,Omochif2501,EN
208976079786999808,luckywilliam2,EN
208992605323792384,SamerBaasBaby,EN
209000842945249280,WCProdigy,EN
209001434342096896,Tpalan,EN
209009369969471488,demiwilliamsxxx,EN
209040953074384896,jada_defreitas,EN
209083745070882816,sciFLY_,EN
209090542309621760,shirleydrag,ES
209091624435859456,ScottBettinger,EN
209099664941776897,Killa_Quilla,EN
209101015507668992,_Londii,EN
209110494613741568,samsylkshow,EN
209119755666333697,mrjohn74192589,EN
209119789203980290,mrjohn74192589,EN
209126143591321600,SneakyJunie,EN
209173829715636224,GirIFacts,EN
209180292047572992,SonnieAnn,EN
209193307992100864,ZoeChinaka,EN
209207265604022274,SoCalMedSurfer,EN
209236537660014592,LoopyLouu_x,ES
209265247675088896,stonash8,EN
209285232740941825,MasrafAlrajhi,EN
209295513235890176,Rhoodje,EN
209304212767649795,Ntuli_Mbali,EN
209343727309819904,Kendall_Davis,EN
209349871935819777,teezyjhair,EN
209369804287639552,AdriCenteno,ES
209376572900249601,3FMradiomusic,EN
209387759088046080,YNaija,EN
209396370015141888,LadyDWilford,EN
209414040693374977,TruthSerumSpill,EN
209414174839799809,sheerling,EN
209418765723643904,iam_Ayo,EN
209421400002400256,chocolate2122,EN
209422034940346369,Shay1505,EN
209434592703287296,nitaalifia,EN
209449067233812482,DTNUSA,EN
209450031936315392,Ayee_Kiraa,EN
209464743839272960,DanLatt,EN
209464896549691392,Jumpman2308,EN
209465026577313792,sullyosis,EN
209482948808933377,hello_lessa,EN
209492620907524098,tom_gund,EN
209493975667712000,LeesaJayy,EN
209512367661387777,JhantayaCareese,EN
209532323568427009,sailorjorgy,EN
209549806014705664,YesLordRadio,EN
209595645567315968,RianaMoonlight,EN
209598388667297793,elleluciaf,EN
209599776369541120,Baybii_T,EN
209599869244022784,dafincho1,EN
209605737087897601,brotherayo,EN
209619389547417601,axe8564,EN
209624355582390273,_pollymason,EN
209682203418959872,MetroNewsDotCom,EN
209682367009390592,Schaafalafagis,EN
209702151537168384,ashantiminim,EN
209745742955421696,32TeddyGrahm_,EN
209758971773452288,heyaparanoid,EN
209759793857044480,NicoWallovits,EN
209760322343550978,xX_Freaky_BITCH,EN
209761912106385409,Gerard_McCarthy,EN
209776569433063424,AP,EN
209793839043588096,muzwachar,EN
209797022511935489,scottmcberry,EN
209803108451221505,debbiemorris60,EN
209812000354729986,RyzeRadio,EN
209813195752357888,white_chalklate,EN
209818420630388736,airasakas,EN
209824600048144384,_TRob021,EN
209830614663311360,F_yo_Feelings2,EN
209835962438651906,justmelody,EN
209838550320033792,IAMTASHEA,EN
209842627166748673,tavy_albtcLpz,ES
209846924931645441,CocaineKayy__,EN
