"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"
"﻿217032322728460288"	"meeks204247"	"RL2013D01E012"	"https://twitter.com/meeks204247/status/﻿217032322728460288"	"EN"	"1340579512"	""	""	""
"217034394702061568"	"nexuscorp"	"RL2013D01E012"	"https://twitter.com/nexuscorp/status/217034394702061568"	"ES"	"1340580007"	"http://t.co/87IzAp78"	"https://twitter.com/nexuscorp/status/217034394702061568/photo/1"	"7e10af2ee53def13f1ab9cb2c3d91382"
"217037771125174273"	"Dinacj44"	"RL2013D01E012"	"https://twitter.com/Dinacj44/status/217037771125174273"	"EN"	"1340580811"	"http://t.co/Bhe3X63j"	"http://t.co/Bhe3X63j"	"5615a026e072737fe3017fb447be681c"
"217055290720399360"	"QwertyYuiopas"	"RL2013D01E012"	"https://twitter.com/QwertyYuiopas/status/217055290720399360"	"EN"	"1340584989"	"http://t.co/s4ezdi91"	"https://twitter.com/QwertyYuiopas/status/217055290720399360/photo/1"	"dc650d401b1235d0a7a70b1183c1589e"
"217061473132871680"	"indielabelnews"	"RL2013D01E012"	"https://twitter.com/indielabelnews/status/217061473132871680"	"EN"	"1340586462"	""	""	""
"217061636727517184"	"cars_qna"	"RL2013D01E012"	"https://twitter.com/cars_qna/status/217061636727517184"	"EN"	"1340586501"	"http://t.co/odRl9aMA"	"http://aolanswers.com/questions/how_often_u_change_the_transmission_fluid_on_a_01_nissan_altima_p951479701333385"	"eb88d0ebd75454755024a57847446833"
"217066938306801665"	"Unclejimmysjam"	"RL2013D01E012"	"https://twitter.com/Unclejimmysjam/status/217066938306801665"	"EN"	"1340587765"	""	""	""
"217067462598991875"	"DriftRats"	"RL2013D01E012"	"https://twitter.com/DriftRats/status/217067462598991875"	"ES"	"1340587890"	"http://t.co/8HC7OdWt"	"http://lexington.craigslist.org/cto/3098898523.html"	"bf1164aa9f9826d63f96ace5349755bc"
"217067621999321088"	"lookinjapan"	"RL2013D01E012"	"https://twitter.com/lookinjapan/status/217067621999321088"	"EN"	"1340587928"	"http://t.co/zEBWi6mM"	"http://www.brecorder.com/business-a-economy/189/1205277/"	"3259b11dbce51c03ea91060c86f0f099"
"217071371711295488"	"SewellsAus"	"RL2013D01E012"	"https://twitter.com/SewellsAus/status/217071371711295488"	"EN"	"1340588822"	"http://t.co/WbYAXFQw,http://t.co/uOuxi8KY"	"http://www.heraldsun.com.au/nocookies,http://www.nissan.com.au/webpages/information/locate_a_leaf_dealer.html#/locate-a-leaf-dealer"	"352607075730b1233b4ea2cf7986958a,230bfb874a57539daad5a2c0c4fedeb4"
"217082809574113281"	"_Chevii"	"RL2013D01E012"	"https://twitter.com/_Chevii/status/217082809574113281"	"EN"	"1340591549"	""	""	""
"217092196409675781"	"Keyani_xoxo"	"RL2013D01E012"	"https://twitter.com/Keyani_xoxo/status/217092196409675781"	"EN"	"1340593787"	""	""	""
"217100505342685184"	"BagiKabar"	"RL2013D01E012"	"https://twitter.com/BagiKabar/status/217100505342685184"	"ES"	"1340595768"	"http://t.co/3BcpqlP3"	"http://us.otomotif.news.viva.co.id/news/read/329136-pertarungan-nissan-evalia-dan-xenia?utm_source=twitterfeed&utm_medium=twitter&utm_content=%2523BagiKabar"	"517aebd8b44e5d7dde59cdf89d55d6a2"
"217103994991026177"	"ditatitot"	"RL2013D01E012"	"https://twitter.com/ditatitot/status/217103994991026177"	"ES"	"1340596600"	"http://t.co/ZZN4BSqZ"	"http://vvn.ws/ra/b/1nCE"	"9d4ffa5d3a7d1621bb22bd9d729a2663"
"217109334340009984"	"Erick370Z"	"RL2013D01E012"	"https://twitter.com/Erick370Z/status/217109334340009984"	"EN"	"1340597873"	""	""	""
"217110059954618369"	"RCharkot"	"RL2013D01E012"	"https://twitter.com/RCharkot/status/217110059954618369"	"EN"	"1340598046"	""	""	""
"217125578904584193"	"CSRestrada"	"RL2013D01E012"	"https://twitter.com/CSRestrada/status/217125578904584193"	"ES"	"1340601746"	""	""	""
