"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"
"﻿235140009701806080"	"Barnes_Owl"	"RL2013D01E019"	"https://twitter.com/Barnes_Owl/status/﻿235140009701806080"	"EN"	"1344896721"	""	""	""
"235142475956764673"	"tonysautosalect"	"RL2013D01E019"	"https://twitter.com/tonysautosalect/status/235142475956764673"	"EN"	"1344897309"	"http://t.co/UD9UPfuQ"	"http://www.tonysautosales.com/Dealer-Websites/Tonys-Auto-Sales-CT/ViewInventoryDetails.aspx?InventoryId=TqGqNZ0BWO0%3d"	"7193d92962629f22a911484182783506"
"235165880181456897"	"MarcelooAquino"	"RL2013D01E019"	"https://twitter.com/MarcelooAquino/status/235165880181456897"	"ES"	"1344902889"	""	""	""
"235167323022049280"	"InfinitiOEM"	"RL2013D01E019"	"https://twitter.com/InfinitiOEM/status/235167323022049280"	"EN"	"1344903233"	"http://t.co/NtStsUax"	"http://www.clubwrx.net/forums/new-member-hangout/134359215-used-2002-wrx.html"	"fe8802e85839d0a5b8b69724b51e4fca"
"235182246368247808"	"juliamoscato"	"RL2013D01E019"	"https://twitter.com/juliamoscato/status/235182246368247808"	"EN"	"1344906791"	""	""	""
"235190584611074048"	"AndrewAlvarenga"	"RL2013D01E019"	"https://twitter.com/AndrewAlvarenga/status/235190584611074048"	"ES"	"1344908779"	""	""	""
"235208079086604288"	"martin_rams"	"RL2013D01E019"	"https://twitter.com/martin_rams/status/235208079086604288"	"ES"	"1344912950"	""	""	""
"235319278474252288"	"stanNjohi_STi"	"RL2013D01E019"	"https://twitter.com/stanNjohi_STi/status/235319278474252288"	"EN"	"1344939462"	""	""	""
"235365654860017664"	"eighter11"	"RL2013D01E019"	"https://twitter.com/eighter11/status/235365654860017664"	"ES"	"1344950519"	""	""	""
"235382385968033792"	"SubaruOfMotown"	"RL2013D01E019"	"https://twitter.com/SubaruOfMotown/status/235382385968033792"	"EN"	"1344954508"	"http://t.co/RnsRwvAc"	"http://www.consumerreports.org/cro/video-hub/cars/suvs--minivans/subaru-forester-review/14684583001/1624415807/"	"432c8b517f9405b8f464b2f74988b18f"
"235383828804419584"	"TimShriver"	"RL2013D01E019"	"https://twitter.com/TimShriver/status/235383828804419584"	"EN"	"1344954852"	""	""	""
"235386341175734275"	"kanjani3188"	"RL2013D01E019"	"https://twitter.com/kanjani3188/status/235386341175734275"	"EN"	"1344955451"	""	""	""
"235396759843647488"	"freecarsforsale"	"RL2013D01E019"	"https://twitter.com/freecarsforsale/status/235396759843647488"	"EN"	"1344957935"	"http://t.co/xCXPkE8r"	"http://www.carvelocity.com/preview/6968384"	"b01cce219d5b28fc3c68704364a28262"
"235402833195847681"	"JoeWMuchiri"	"RL2013D01E019"	"https://twitter.com/JoeWMuchiri/status/235402833195847681"	"EN"	"1344959383"	""	""	""
"235403558814629888"	"whited_79"	"RL2013D01E019"	"https://twitter.com/whited_79/status/235403558814629888"	"EN"	"1344959556"	""	""	""
"235424375111839744"	"1followernodad"	"RL2013D01E019"	"https://twitter.com/1followernodad/status/235424375111839744"	"EN"	"1344964520"	"http://t.co/vbnr9FfM"	"https://twitter.com/1followernodad/status/235424375111839744/photo/1"	"9caae469baaacf9d04bd67dde16c90df"
"235426753307348992"	"livvlife"	"RL2013D01E019"	"https://twitter.com/livvlife/status/235426753307348992"	"EN"	"1344965086"	""	""	""
"235450941833375744"	"Mstockhofer7"	"RL2013D01E019"	"https://twitter.com/Mstockhofer7/status/235450941833375744"	"EN"	"1344970853"	""	""	""
"235465567404957697"	"ShawnKeller808"	"RL2013D01E019"	"https://twitter.com/ShawnKeller808/status/235465567404957697"	"EN"	"1344974340"	""	""	""
"235521578140569600"	"innovacarwash"	"RL2013D01E019"	"https://twitter.com/innovacarwash/status/235521578140569600"	"ES"	"1344987694"	"http://t.co/9mZ9Dzgt"	"http://www.facebook.com/photo.php?pid=527423&l=36f8926169&id=100003206965659"	"e194573f8e23d0151123e859e0118099"
