"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"
"﻿217506711106355201"	"ichahrnssa"	"RL2013D04E206"	"https://twitter.com/ichahrnssa/status/﻿217506711106355201"	"EN"	"1340692615"	"http://t.co/0uPK0YWH"	"http://t.co/0uPK0YWH"	"a78c765ba547512f5d262ac7e699dc0e"
"217516609638645761"	"_OhSoGorgeous"	"RL2013D04E206"	"https://twitter.com/_OhSoGorgeous/status/217516609638645761"	"EN"	"1340694975"	""	""	""
"217591058555609090"	"AceUptown"	"RL2013D04E206"	"https://twitter.com/AceUptown/status/217591058555609090"	"EN"	"1340712725"	""	""	""
"217591658349469696"	"ThollieTaylor"	"RL2013D04E206"	"https://twitter.com/ThollieTaylor/status/217591658349469696"	"EN"	"1340712868"	""	""	""
"217597194801389568"	"up_radiovoorne"	"RL2013D04E206"	"https://twitter.com/up_radiovoorne/status/217597194801389568"	"EN"	"1340714188"	""	""	""
"217599333921587201"	"Elegantbunny"	"RL2013D04E206"	"https://twitter.com/Elegantbunny/status/217599333921587201"	"EN"	"1340714698"	""	""	""
"217618967429259264"	"NBL4Sheila"	"RL2013D04E206"	"https://twitter.com/NBL4Sheila/status/217618967429259264"	"EN"	"1340719379"	""	""	""
"217621790208434176"	"WHnippy"	"RL2013D04E206"	"https://twitter.com/WHnippy/status/217621790208434176"	"EN"	"1340720052"	""	""	""
"217644720493563904"	"CHICAGOs_MVP_"	"RL2013D04E206"	"https://twitter.com/CHICAGOs_MVP_/status/217644720493563904"	"EN"	"1340725519"	""	""	""
"217645399941464064"	"LoveSamone_"	"RL2013D04E206"	"https://twitter.com/LoveSamone_/status/217645399941464064"	"EN"	"1340725681"	""	""	""
"217647375471226880"	"Bosslady_Jayy03"	"RL2013D04E206"	"https://twitter.com/Bosslady_Jayy03/status/217647375471226880"	"EN"	"1340726152"	""	""	""
"217648017182953472"	"efm_musicplanet"	"RL2013D04E206"	"https://twitter.com/efm_musicplanet/status/217648017182953472"	"EN"	"1340726305"	""	""	""
"217648482784251904"	"JdotTucker"	"RL2013D04E206"	"https://twitter.com/JdotTucker/status/217648482784251904"	"EN"	"1340726416"	""	""	""
