"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"
"﻿221810285109972993"	"JohanValdes"	"RL2013D04E159"	"https://twitter.com/JohanValdes/status/﻿221810285109972993"	"ES"	"1341718667"	""	""	""
"221810746487615488"	"betyPicapiedra"	"RL2013D04E159"	"https://twitter.com/betyPicapiedra/status/221810746487615488"	"EN"	"1341718777"	""	""	""
"221815414731177984"	"ArreLuulu"	"RL2013D04E159"	"https://twitter.com/ArreLuulu/status/221815414731177984"	"ES"	"1341719890"	""	""	""
"221815502798979073"	"normamsluder"	"RL2013D04E159"	"https://twitter.com/normamsluder/status/221815502798979073"	"EN"	"1341719911"	"http://t.co/nSgpeleR"	"http://www.amazon.com/rooCASE-Battery-Charger-Cleaning-Tough-3000/dp/B003XH9NH8"	"0f222088300ae6d6717798b6ee7f3ef6"
"221819600633987072"	"bethegumeeker"	"RL2013D04E159"	"https://twitter.com/bethegumeeker/status/221819600633987072"	"EN"	"1341720888"	"http://t.co/TVmTkQ9o"	"http://www.amazon.com/rooCASE-EN-EL10-Battery-S60-Burgundy/dp/B003WT4SRC"	"9862d814e26cf6d1317892f616cac15c"
"221830698795925504"	"Vihhgrimello"	"RL2013D04E159"	"https://twitter.com/Vihhgrimello/status/221830698795925504"	"ES"	"1341723534"	""	""	""
"221852043579621376"	"XxNenaNormisxX"	"RL2013D04E159"	"https://twitter.com/XxNenaNormisxX/status/221852043579621376"	"EN"	"1341728623"	""	""	""
"221861698875834368"	"AllisonBarsy23"	"RL2013D04E159"	"https://twitter.com/AllisonBarsy23/status/221861698875834368"	"EN"	"1341730925"	"http://t.co/El69SsV2"	"http://www.amazon.com/Compatible-Accessory-Capacity-Rechargeable-camcorder/dp/B0031RVC92"	"d884ffe7d451de3409a2c28f051b37ff"
"221866560065781762"	"amina48695833"	"RL2013D04E159"	"https://twitter.com/amina48695833/status/221866560065781762"	"EN"	"1341732084"	"http://t.co/Ih1AtBuV"	"http://www.amazon.com/Compatible-Accessory-Capacity-Rechargeable-camcorder/dp/B0031RJRYE"	"301e9fd83d25ccfbd57b7dc111ee1c17"
"221880434827595776"	"candiwxbolden"	"RL2013D04E159"	"https://twitter.com/candiwxbolden/status/221880434827595776"	"EN"	"1341735392"	"http://t.co/iaIPpoyr"	"http://www.amazon.com/Neoprene-Battery-Fujifilm-Z33WP-Waterproof/dp/B003SAW6Y2"	"5ad6252ea722e27a297e00df269b2201"
"221890354377531392"	"paddocklife"	"RL2013D04E159"	"https://twitter.com/paddocklife/status/221890354377531392"	"EN"	"1341737757"	""	""	""
