"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"
230416556495085568	"LSCubano"	"RL2013D01E003"	"https://twitter.com/LSCubano/status/230416556495085571"	"EN"	"1343770562"	"http://t.co/8bObPbgY"	"http://www.entertainmentbrandingagency.com/2012/07/31/regatta-magazine-n86-transat-b-to-b-trophee-jules-verne-volvo-ocean-race/?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=regatta-magazine-n86-transat-b-to-b-trophee-jules-verne-volvo-ocean-race"	"53f94a7a335304b67aec7f95f249e3e5"
230416585851039744	"RheaQuigly"	"RL2013D01E003"	"https://twitter.com/RheaQuigly/status/230416585851039744"	"EN"	"1343770569"	"http://t.co/3MfEoyU3"	"http://www.entertainmentbrandingagency.com/2012/07/31/regatta-magazine-n86-transat-b-to-b-trophee-jules-verne-volvo-ocean-race/?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=regatta-magazine-n86-transat-b-to-b-trophee-jules-verne-volvo-ocean-race"	"53f94a7a335304b67aec7f95f249e3e5"
230416686547881984	"socialwebsellin"	"RL2013D01E003"	"https://twitter.com/socialwebsellin/status/230416686547881985"	"EN"	"1343770593"	"http://t.co/ezS6kJ3C"	"http://www.entertainmentbrandingagency.com/2012/07/31/regatta-magazine-n86-transat-b-to-b-trophee-jules-verne-volvo-ocean-race/?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=regatta-magazine-n86-transat-b-to-b-trophee-jules-verne-volvo-ocean-race"	"53f94a7a335304b67aec7f95f249e3e5"
230433493124009984	"cetulyrave"	"RL2013D01E003"	"https://twitter.com/cetulyrave/status/230433493124009984"	"EN"	"1343774600"	"http://t.co/YVseV4Xz"	"http://www.amazon.com/Xenon-White-Light-Bulbs-Volvo/dp/B004LYXPI0"	"504b7d626aedef21806375c2766bec78"
230441651020103680	"delron_wfc"	"RL2013D01E003"	"https://twitter.com/delron_wfc/status/230441651020103681"	"EN"	"1343776545"	""	""	""
230529404265193472	"DeeYounqstah"	"RL2013D01E003"	"https://twitter.com/DeeYounqstah/status/230529404265193472"	"EN"	"1343797467"	""	""	""
230559989104795648	"cooljool80"	"RL2013D01E003"	"https://twitter.com/cooljool80/status/230559989104795648"	"EN"	"1343804759"	""	""	""
230563055153590272	"MSNSportStar"	"RL2013D01E003"	"https://twitter.com/MSNSportStar/status/230563055153590272"	"EN"	"1343805490"	"http://t.co/bLEN6by9"	"http://motoring.malaysia.msn.com/volvo-v60-t5-wins-at-allianz-asian-auto-vca-industry-award-2012#scpshrtu"	"ea1c147fba97a7a00ac6afd0bbe07e0e"
230575243788443648	"quiquehs"	"RL2013D01E003"	"https://twitter.com/quiquehs/status/230575243788443648"	"ES"	"1343808396"	"http://t.co/xWnX5Q7i"	"http://www.edu.xunta.es/web/node/5533"	"32549130a07c6987a53cae0fa2b3fd8a"
230611876843765760	"Alabama187"	"RL2013D01E003"	"https://twitter.com/Alabama187/status/230611876843765760"	"EN"	"1343817130"	""	""	""
230630042399559680	"gikw96"	"RL2013D01E003"	"https://twitter.com/gikw96/status/230630042399559680"	"EN"	"1343821461"	""	""	""
230654038004338688	"zaina310"	"RL2013D01E003"	"https://twitter.com/zaina310/status/230654038004338688"	"EN"	"1343827182"	"http://t.co/r6LTFrc1"	"http://www.mention.it"	"a0517159d7fbc9cdad5b02ddc7102c94"
230679312897024000	"volvocarsus"	"RL2013D01E003"	"https://twitter.com/volvocarsus/status/230679312897024001"	"EN"	"1343833208"	"http://t.co/AxPM07SB"	"http://www.volvoblog.us/2012/07/30/the-volvo-s60-modern-scandinavian-design/"	"ec67a63f1a4779772ffc7a1306f94c25"
230700234051825664	"gurlocovitch"	"RL2013D01E003"	"https://twitter.com/gurlocovitch/status/230700234051825664"	"EN"	"1343838196"	"http://t.co/HOsMLXwF"	"https://foursquare.com/v/volvo/4fae87ace4b08a2bb960ef2a"	"fd933129079681d78e586f033e088293"
230704696808050688	"TheMitchSports"	"RL2013D01E003"	"https://twitter.com/TheMitchSports/status/230704696808050688"	"EN"	"1343839260"	""	""	""
230724317745405952	"NelyCahya"	"RL2013D01E003"	"https://twitter.com/NelyCahya/status/230724317745405952"	"EN"	"1343843938"	"http://t.co/sb9fweX4"	"http://www.amazon.com/08-10-Nissan-Headlight-12000K-Purple/dp/B004AB7CLU"	"b613bc228ee7e6a7c365f88a545a6c99"
230733494878355456	"MTETune"	"RL2013D01E003"	"https://twitter.com/MTETune/status/230733494878355456"	"EN"	"1343846126"	"http://t.co/VztWZmtz"	"https://www.facebook.com/login.php?next=https%3A%2F%2Fwww.facebook.com%2Fmedia%2Fset%2F%3Fset%3Da.397280037001071.93665.161320763930334%26type%3D3%26l%3D299e9f64b5"	"a16f85ca9431204ba01b51bdd5ac3a8a"
230741984162222080	"eeower"	"RL2013D01E003"	"https://twitter.com/eeower/status/230741984162222080"	"ES"	"1343848150"	""	""	""
230748820902912000	"SelectMotor"	"RL2013D01E003"	"https://twitter.com/SelectMotor/status/230748820902912000"	"EN"	"1343849780"	"http://t.co/Yapss1me"	"http://www.selectmotorswichita.com/newandusedcars/2297/2136379/4e2043a0-73ec-4ac2-bc80-df4383e8f4ad/none/2008-Volvo-XC90.aspx?utm_source=twitterfeed&utm_medium=twitter"	"32038241ee53a0875b95e173c35fc492"
230798716343308288	"mikayla_lapi"	"RL2013D01E003"	"https://twitter.com/mikayla_lapi/status/230798716343308289"	"EN"	"1343861676"	""	""	""
230867033162674176	"seavargas"	"RL2013D01E003"	"https://twitter.com/seavargas/status/230867033162674177"	"EN"	"1343877964"	""	""	""
230912440664211456	"RickoHakim"	"RL2013D01E003"	"https://twitter.com/RickoHakim/status/230912440664211458"	"ES"	"1343888790"	""	""	""
230949346366078976	"Aspicars"	"RL2013D01E003"	"https://twitter.com/Aspicars/status/230949346366078976"	"EN"	"1343897589"	"http://t.co/zNFtfw7k"	"http://twitpic.com/aei95d"	"cc4f1f11aaac01df98751eefbfb2aa7d"
230955327451983872	"ManheimRetail"	"RL2013D01E003"	"https://twitter.com/ManheimRetail/status/230955327451983872"	"EN"	"1343899015"	""	""	""
231011778581114880	"Aldagcpwm"	"RL2013D01E003"	"https://twitter.com/Aldagcpwm/status/231011778581114880"	"EN"	"1343912474"	"http://t.co/xCkATLeN"	"http://adf.ly/BTDNi"	"eac5a0d25f1a17be4984171165ecc5fc"
231044779344015360	"freecarsforsale"	"RL2013D01E003"	"https://twitter.com/freecarsforsale/status/231044779344015360"	"EN"	"1343920342"	"http://t.co/3aLlSpOi"	"http://www.carvelocity.com/preview/6967909"	"ce82299594d05770b7c557ab64994884"
231060105339211776	"tycroff94"	"RL2013D01E003"	"https://twitter.com/tycroff94/status/231060105339211776"	"EN"	"1343923996"	""	""	""
231082444198121472	"samu_vr"	"RL2013D01E003"	"https://twitter.com/samu_vr/status/231082444198121472"	"ES"	"1343929322"	"http://t.co/fH329AfU"	"http://www.elmundo.es/elmundo/2012/08/02/alicante/1343919609.html"	"5af7185cd5a8c2f683168bf27df746fd"
231098193809657856	"Afritrack"	"RL2013D01E003"	"https://twitter.com/Afritrack/status/231098193809657857"	"EN"	"1343933077"	""	""	""
231130938736783360	"madelief941bb"	"RL2013D01E003"	"https://twitter.com/madelief941bb/status/231130938736783360"	"ES"	"1343940884"	"http://t.co/B7RnNspr"	"http://t.co/B7RnNspr"	"cbcba80af986a90ec814d3f0258ffda5"
231140950544621568	"_brubiss_"	"RL2013D01E003"	"https://twitter.com/_brubiss_/status/231140950544621568"	"ES"	"1343943271"	""	""	""
231143139992293376	"k8is_1990"	"RL2013D01E003"	"https://twitter.com/k8is_1990/status/231143139992293376"	"EN"	"1343943793"	""	""	""
231193819767517184	"izzdawgg"	"RL2013D01E003"	"https://twitter.com/izzdawgg/status/231193819767517184"	"EN"	"1343955876"	""	""	""
231197674341298176	"SurfingTheCrowd"	"RL2013D01E003"	"https://twitter.com/SurfingTheCrowd/status/231197674341298176"	"EN"	"1343956795"	""	""	""
231200564220944384	"JairoGYE"	"RL2013D01E003"	"https://twitter.com/JairoGYE/status/231200564220944384"	"EN"	"1343957484"	"http://t.co/8vUaYJK4"	"https://twitter.com/Karinvdpol/status/228509194838491139/photo/1"	"a9bd3649728af913e15276536e47c4d5"
231241253143076864	"volvocarsus"	"RL2013D01E003"	"https://twitter.com/volvocarsus/status/231241253143076864"	"EN"	"1343967185"	"http://t.co/WNWfiPNg"	"http://ow.ly/i/OTUu"	"c1272f4ddc1258e9f3c23dcd0b39e9c6"
231257107624767488	"FleetView"	"RL2013D01E003"	"https://twitter.com/FleetView/status/231257107624767488"	"EN"	"1343970965"	""	""	""
231260983140700160	"juanreyesromero"	"RL2013D01E003"	"https://twitter.com/juanreyesromero/status/231260983140700160"	"ES"	"1343971889"	""	""	""
231283137454419968	"ExPanicAttacks"	"RL2013D01E003"	"https://twitter.com/ExPanicAttacks/status/231283137454419968"	"EN"	"1343977171"	"http://t.co/b9PGmmlt"	"http://www.amazon.com/ALTERNATOR-Volvo-S60-V70-1999/dp/B004PJ5LXI"	"5bdc3dccb13402022379d4217e293074"
231307841925943296	"moralesros"	"RL2013D01E003"	"https://twitter.com/moralesros/status/231307841925943296"	"ES"	"1343983061"	"http://t.co/uUXu1CoO"	"http://www.laverdad.es/murcia/v/20120803/deportes_murcia/vela/volvo-open-telefonica-visitara-20120803.html"	"c172e8cf82f7524cc5881edf909803bd"
231379220570447872	"marnixwolters"	"RL2013D01E003"	"https://twitter.com/marnixwolters/status/231379220570447872"	"EN"	"1344000079"	"http://t.co/Q8tAkNxd,http://t.co/jgQreHjn"	"http://DigitalJournal.com,http://www.digitaljournal.com/pr/823968"	"a4c004d415cbada1034f22afa615810f,e5cfb14719ca9a914d2031ea304d562d"
