"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"
"﻿227410658235392003"	"pedromal"	"RL2013D01E016"	"https://twitter.com/pedromal/status/﻿227410658235392003"	"ES"	"1343053900"	""	""	""
"227415863341490177"	"thatboi_dope"	"RL2013D01E016"	"https://twitter.com/thatboi_dope/status/227415863341490177"	"EN"	"1343055141"	""	""	""
"227419084575342592"	"W_Khayat"	"RL2013D01E016"	"https://twitter.com/W_Khayat/status/227419084575342592"	"EN"	"1343055909"	"http://t.co/Nv5UUDi1"	"http://www.thecarconnection.com/news/1077916_2013-cadillac-ats-reviewed-2012-chrysler-300-video-road-test-car-news-headlines?utm_medium=twitter&utm_source=TheCarConnection"	"130c8a6c99ae1f39acd4ade3d6656f3b"
"227435354272182272"	"BreezeParissaAb"	"RL2013D01E016"	"https://twitter.com/BreezeParissaAb/status/227435354272182272"	"EN"	"1343059788"	"http://t.co/84JfaIAR"	"http://renault-alpine-a610-black-a.blogspot.com.es/2012/02/1962-chrysler-newport-images.html"	"d46e06be0fc504bd9622e9f3d350dfcc"
"227454593557225472"	"om_lakshmi"	"RL2013D01E016"	"https://twitter.com/om_lakshmi/status/227454593557225472"	"EN"	"1343064375"	"http://t.co/6NK3T23K"	"http://online.wsj.com/article/SB10000872396390444025204577545042969034020.html?mod=rss_whats_news_us&utm_source=twitterfeed&utm_medium=twitter"	"8acd53f0013c4d03b46ea94fec3f8b2e"
"227460184564457474"	"SaccuccisofScha"	"RL2013D01E016"	"https://twitter.com/SaccuccisofScha/status/227460184564457474"	"EN"	"1343065708"	"http://t.co/ToBS0oez"	"http://www.saccuccis.com/newandusedcars/8153/2107085/76bfea4b-e3e4-44e4-8d5f-50de45a4d5c0/none/2003-Chrysler-PTCruiser.aspx?utm_source=twitterfeed&utm_medium=twitter"	"90c306208c5d97d488486a43b37fb2ae"
"227463456104783873"	"1stopjobsonline"	"RL2013D01E016"	"https://twitter.com/1stopjobsonline/status/227463456104783873"	"EN"	"1343066488"	"http://t.co/pcloke5k"	"http://www.freep.com/article/20120720/BUSINESS01/207200344/Chrysler-only-Detroit-automaker-to-combine-hourly-salaried-hiring"	"04ae27133cbbac015b2e6c70946ca6de"
"227463904895303680"	"ConnectedWMag"	"RL2013D01E016"	"https://twitter.com/ConnectedWMag/status/227463904895303680"	"EN"	"1343066595"	"http://t.co/GMo1pLn8"	"http://peggysmedleyshow.com/index.php?q=node/1201"	"1ab8b67f833eb5ed6907be6b5d829392"
"227480870850793472"	"WhittenFIAT"	"RL2013D01E016"	"https://twitter.com/WhittenFIAT/status/227480870850793472"	"EN"	"1343070640"	""	""	""
"227487820820930561"	"chryslert"	"RL2013D01E016"	"https://twitter.com/chryslert/status/227487820820930561"	"EN"	"1343072297"	"http://t.co/r2oUjvkB"	"http://video.cnbc.com/gallery/?video=3000104669&play=1&utm_source=dlvr.it&utm_medium=twitter"	"a27db0b7095374bb3ff8d4d5b9b2f39d"
"227497643897675776"	"wizardkitten"	"RL2013D01E016"	"https://twitter.com/wizardkitten/status/227497643897675776"	"EN"	"1343074639"	"http://t.co/fwV8mkTQ"	"http://www.detroitnews.com/article/20120723/AUTO0101/207230409#ixzz21TkR2Gg0"	"3b9ef875aa99b877545caba04b9f3c02"
"227571211977244673"	"Moparunlimited"	"RL2013D01E016"	"https://twitter.com/Moparunlimited/status/227571211977244673"	"EN"	"1343092179"	""	""	""
"227575133655687168"	"jmikevel"	"RL2013D01E016"	"https://twitter.com/jmikevel/status/227575133655687168"	"EN"	"1343093114"	""	""	""
"227584654708973569"	"___LightBright"	"RL2013D01E016"	"https://twitter.com/___LightBright/status/227584654708973569"	"EN"	"1343095384"	""	""	""
"227595899650576384"	"E__Darien"	"RL2013D01E016"	"https://twitter.com/E__Darien/status/227595899650576384"	"EN"	"1343098065"	""	""	""
"227666267476217856"	"NYCstockfootage"	"RL2013D01E016"	"https://twitter.com/NYCstockfootage/status/227666267476217856"	"ES"	"1343114842"	"http://t.co/JNBQJP4z"	"http://www.hdtimelapse.net/details.php?movie_id=2918"	"0cb55a33ff75313adeadcb7897f5f8ab"
"227681249542680576"	"automotiveworld"	"RL2013D01E016"	"https://twitter.com/automotiveworld/status/227681249542680576"	"EN"	"1343118414"	"http://t.co/94ZDmLkg"	"http://www.automotiveworld.com/articles/95060-us-chrysler-considering-us-198m-engine-investment/?utm_source=twitterfeed&utm_medium=twitter"	"0e042314c87de25fb096e480cd8da589"
"227764674232479748"	"sonnieekou"	"RL2013D01E016"	"https://twitter.com/sonnieekou/status/227764674232479748"	"EN"	"1343138304"	"http://t.co/A7dMqZrj"	"http://dauilnee.blogspot.com.es/2012/07/05-10-chrysler-300300c-black-oem-fit.html?utm_source=twitterfeed&utm_medium=twitter"	"afbf71c5f1a333efa4241eef6b58fe35"
"227786149098319873"	"PAMELA5159648"	"RL2013D01E016"	"https://twitter.com/PAMELA5159648/status/227786149098319873"	"EN"	"1343143424"	"http://t.co/DtM8x4Tj"	"http://www.amazon.com/2444X-Drilled-Slotted-Street-Series/dp/B004GFRSPU"	"a0b5123d894b4f8e0b5a5a56e0e06e19"
"227793656902455296"	"AlfaSpartan"	"RL2013D01E016"	"https://twitter.com/AlfaSpartan/status/227793656902455296"	"EN"	"1343145214"	"http://t.co/jHXpR07Z"	"http://rambergmedia.com/fitch-upgrades-chrysler-financial-auto-securitization-trust-2010-a/?utm_source=feedburner&utm_medium=twitter&utm_campaign=Feed%3A+RambergMedia+%28RMG+NEWS+-+Combined%29"	"1b508ae93695555e229e1bc5a8089ae8"
"227819820975009792"	"N07Robert"	"RL2013D01E016"	"https://twitter.com/N07Robert/status/227819820975009792"	"ES"	"1343151452"	""	""	""
"227865945727700992"	"DetroitChamber"	"RL2013D01E016"	"https://twitter.com/DetroitChamber/status/227865945727700992"	"EN"	"1343162449"	"http://t.co/vBHszzf3"	"http://detroit.cbslocal.com/2012/07/22/chrysler-group-launches-redesigned-careers-web-site/"	"ef16abe28d6bb80ef6dcda4f453fe855"
"227872736305876994"	"elishahelton13"	"RL2013D01E016"	"https://twitter.com/elishahelton13/status/227872736305876994"	"EN"	"1343164068"	""	""	""
"227893103841923075"	"vVerrueckt"	"RL2013D01E016"	"https://twitter.com/vVerrueckt/status/227893103841923075"	"EN"	"1343168924"	""	""	""
"227900276105936896"	"camilopop"	"RL2013D01E016"	"https://twitter.com/camilopop/status/227900276105936896"	"EN"	"1343170634"	"http://t.co/xb2Rhttc"	"http://camilopop.tumblr.com/post/27938583003/miss-fotos-chrysler-nyc-on-flickr"	"fb844e98e3eaec22d402724cd38fec1e"
"227942449815883777"	"p1z4T"	"RL2013D01E016"	"https://twitter.com/p1z4T/status/227942449815883777"	"EN"	"1343180689"	""	""	""
"227944085594468352"	"GaryBThompson2"	"RL2013D01E016"	"https://twitter.com/GaryBThompson2/status/227944085594468352"	"EN"	"1343181079"	"http://t.co/WrwNCfJc"	"http://www.automotiveaddicts.com/30862/aiming-at-a-new-breed-of-customer-chrysler-limits-viper-distribution?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+AutomotiveAddicts+%28Automotive+Addicts%29"	"a6820b318b71ec45e64e05088d1ed7a4"
"227955473138188289"	"TRILLVISION"	"RL2013D01E016"	"https://twitter.com/TRILLVISION/status/227955473138188289"	"EN"	"1343183794"	"http://t.co/5CmTRw7r"	"http://trillvision.com/2012/02/29/our-city-la-chrysler-super-bowl-commercial-spoof/"	"a71f262f7629f338908db90a80e0b803"
"227960581817249794"	"NjsExecutive"	"RL2013D01E016"	"https://twitter.com/NjsExecutive/status/227960581817249794"	"EN"	"1343185012"	"http://t.co/QwNeTcjv"	"http://www.njsexecutive.com/chrysler-300c-executive-car-essex-london/"	"23f4eb8f7657e803d4b3e780a3de2a53"
"227979464548700160"	"ErthangOriginal"	"RL2013D01E016"	"https://twitter.com/ErthangOriginal/status/227979464548700160"	"EN"	"1343189514"	""	""	""
"227979724599726080"	"JimClickAuto"	"RL2013D01E016"	"https://twitter.com/JimClickAuto/status/227979724599726080"	"EN"	"1343189576"	"http://t.co/srOpSiRp"	"http://www.flickr.com/groups/dartingacross/pool/map?mode=group"	"0b63a9d95470581e29732348dd9cd5d8"
"228030886724128768"	"RosanneTanner4"	"RL2013D01E016"	"https://twitter.com/RosanneTanner4/status/228030886724128768"	"EN"	"1343201774"	"http://t.co/7f8cMIJZ"	"http://www.cloudcomputingmessage.com/"	"4c405a81ff3f4cd8717aec36e03f0c8b"
"228099023205187584"	"PetrolBlog"	"RL2013D01E016"	"https://twitter.com/PetrolBlog/status/228099023205187584"	"EN"	"1343218019"	"http://t.co/y08sOuOm"	"http://petrolblog.com/2012/07/25/badge-engineering-chrysler-delta-1-4-multiair-sr/"	"28299f8169da1de3e5c4577a5a437866"
"228122200912322560"	"SecondlifeScour"	"RL2013D01E016"	"https://twitter.com/SecondlifeScour/status/228122200912322560"	"EN"	"1343223545"	""	""	""
"228139108139147265"	"lgoering"	"RL2013D01E016"	"https://twitter.com/lgoering/status/228139108139147265"	"EN"	"1343227576"	"http://t.co/d7YuoV0m"	"https://foursquare.com/lgoering/checkin/501006b8e4b0c06369f231a2?s=8hdmJgqM4RoIMTMgBbIPIAHcHE4&ref=tw"	"1b898d644c9ad0b890ee8971c68f51fe"
"228139703768064001"	"MiaNmb"	"RL2013D01E016"	"https://twitter.com/MiaNmb/status/228139703768064001"	"EN"	"1343227718"	"http://t.co/DKIUxfgT"	"http://www.amazon.com/Stereo-Install-Dash-Chrysler-Country/dp/B000KL4GKO"	"2347a2898d9a813895e21bb7bb267533"
"228141687640297474"	"SerchReyes"	"RL2013D01E016"	"https://twitter.com/SerchReyes/status/228141687640297474"	"EN"	"1343228191"	"http://t.co/E06UC4ZK"	"https://foursquare.com/serchreyes/checkin/5010091fe4b0cb7f60ffcf26?s=nBiO8wrmPROZ3-PlAyTcbwBx2zc&ref=tw"	"1705b826eb2ce770efb74e214b13ea8d"
"228154429944262656"	"CarLoanCo"	"RL2013D01E016"	"https://twitter.com/CarLoanCo/status/228154429944262656"	"EN"	"1343231229"	"http://t.co/RyWAaAM2"	"http://www.autoremarketing.com/retail/nearly-337000-chrysler-group-trucks-suvs-under-nhtsa-investigation"	"68e5c5a51ba0b726be33cdb6fa5ec294"
"228156132856832001"	"VanNuysCDJR"	"RL2013D01E016"	"https://twitter.com/VanNuysCDJR/status/228156132856832001"	"EN"	"1343231635"	"http://t.co/6mn5u8gJ"	"http://www.chrysler.com/en/"	"f376bf2fee857cf63a2709e74b76c459"
"228158049653768193"	"KhushisMMORPG"	"RL2013D01E016"	"https://twitter.com/KhushisMMORPG/status/228158049653768193"	"EN"	"1343232092"	"http://t.co/cOiObr6T"	"http://www.youtube.com/watch?v=mFmgheRFkV4&feature=youtu.be&a"	"72daec603141986b271f33ae45ff2444"
"228166274662940672"	"sooFnClutch_"	"RL2013D01E016"	"https://twitter.com/sooFnClutch_/status/228166274662940672"	"EN"	"1343234053"	""	""	""
"228189758575222784"	"ZRJobs"	"RL2013D01E016"	"https://twitter.com/ZRJobs/status/228189758575222784"	"EN"	"1343239652"	"http://t.co/0cnhFth1"	"http://jobs.ziprecruiter.com/job/Technician-Automotive-Technician-All-Levels-Encouraged-To-Apply/b314a8c0/?source=twitter"	"bee98a1ef9c91c3f7abfda0d0e1ce263"
"228212101636820992"	"zarahs"	"RL2013D01E016"	"https://twitter.com/zarahs/status/228212101636820992"	"EN"	"1343244979"	""	""	""
"228240945848651777"	"barkinpablo"	"RL2013D01E016"	"https://twitter.com/barkinpablo/status/228240945848651777"	"EN"	"1343251856"	""	""	""
"228252031419297792"	"TheRealJig11"	"RL2013D01E016"	"https://twitter.com/TheRealJig11/status/228252031419297792"	"EN"	"1343254500"	"http://t.co/ixvr7Z4y"	"https://twitter.com/TheRealJig11/status/228252031419297792/photo/1"	"8912b7af96003d87aaba53b0daede95b"
"228262198408011776"	"Clem_Galaxy"	"RL2013D01E016"	"https://twitter.com/Clem_Galaxy/status/228262198408011776"	"EN"	"1343256923"	"http://t.co/MHdvnZEl"	"http://www.facebook.com/photo.php?pid=10174674&l=73710d7639&id=578554682"	"b1b97790ae8fb838569087fd2056dba3"
"228328573239455744"	"CorpFirst"	"RL2013D01E016"	"https://twitter.com/CorpFirst/status/228328573239455744"	"EN"	"1343272748"	""	""	""
"228337557463760896"	"AllUnrelated"	"RL2013D01E016"	"https://twitter.com/AllUnrelated/status/228337557463760896"	"EN"	"1343274890"	""	""	""
"228341844050866177"	"CrayolaCraanBox"	"RL2013D01E016"	"https://twitter.com/CrayolaCraanBox/status/228341844050866177"	"EN"	"1343275912"	""	""	""
"228346629739126784"	"thewatchmantwit"	"RL2013D01E016"	"https://twitter.com/thewatchmantwit/status/228346629739126784"	"EN"	"1343277053"	""	""	""
