"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"199594471304867841"	"RebuildDream"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Shareholder Meeting"	"MILDLY_IMPORTANT"
"205770281703321600"	"ScottSeaborn"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Mobile Banking"	"UNIMPORTANT"
"208333785039777793"	"brunildagibhar1"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Occupy Our Homes Movement"	"ALERT"
"208337283059941376"	"CaseyJAldridge"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Anti-Bofa"	"MILDLY_IMPORTANT"
"208406531014787072"	"casapacificaorg"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Pinot Noir Sponsorship"	"UNIMPORTANT"
"208413753610473472"	"Devgotthatjuice"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Customer Satisfaction"	"UNIMPORTANT"
"208419357204819968"	"creditmoney"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Bofa Stadium/Pavilion"	"UNIMPORTANT"
"208552836735320065"	"TweetU_RealGud"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Geotag / Checking In"	"UNIMPORTANT"
"208562613859258368"	"supertascha"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Outsourced Jobs Overseas"	"MILDLY_IMPORTANT"
"208572155720503296"	"FishJeep"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Unhappy Customers - Closing Account"	"MILDLY_IMPORTANT"
"208572558365306880"	"JoshuaGamen"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Short Sale Offer"	"MILDLY_IMPORTANT"
"208576593281552384"	"BofA_Help"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Bofa Twitter Help"	"UNIMPORTANT"
"208578006749417476"	"4RmSarahHERSELF"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Geotag / Checking In"	"UNIMPORTANT"
"208585992712630272"	"ThE_CoOl_TwIn"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Unhappy Customers"	"MILDLY_IMPORTANT"
"208597749363515394"	"JustA_Labyrinth"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Bofa Twitter Help"	"UNIMPORTANT"
"208629814817587200"	"CastelloK"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Geotag / Checking In"	"UNIMPORTANT"
"208631642091302912"	"gottloeb"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Unhappy Customers - Closing Account"	"MILDLY_IMPORTANT"
"208632553668743168"	"Ecrivane"	"RL2013D02E056"	"RELATED"	"NEUTRAL"	"4Square Mayors"	"UNIMPORTANT"
"208651990090260480"	"pudding_rice"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Economic Analysis & Forecasting"	"MILDLY_IMPORTANT"
"208662433919803393"	"Go4Coop"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Unhappy Customers"	"MILDLY_IMPORTANT"
"208667660005806080"	"jprodrive"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Geotag / Checking In"	"UNIMPORTANT"
"208700708835430401"	"LCranston1939"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Outsourced Jobs Overseas"	"MILDLY_IMPORTANT"
"208706545419173889"	"FreeMuseumDay"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Free Museum Entrance"	"UNIMPORTANT"
"208712052334796802"	"TheStreet"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Economic Analysis & Forecasting"	"MILDLY_IMPORTANT"
"208718176215773185"	"kathrynbrower"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Bofa Stadium/Pavilion"	"UNIMPORTANT"
"208746034271240192"	"WeAllLoveJuleon"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Unhappy Customers"	"MILDLY_IMPORTANT"
"208778227701919747"	"InjusticeFacts"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Wikileaks"	"MILDLY_IMPORTANT"
"208826087256502272"	"hazelwired"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Free Museum Entrance"	"UNIMPORTANT"
"208914637415133185"	"Follow_Finance"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Customer Satisfaction"	"UNIMPORTANT"
"209003208515923968"	"RCchu"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Chicago Factory"	"ALERT"
"209034913268236289"	"pretty_neace"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Geotag / Checking In"	"UNIMPORTANT"
"209075845468393472"	"ralphgot"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Other - Random Tweets"	"UNIMPORTANT"
"209076223236775937"	"rupertmurdoch"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Hacking Incidents"	"MILDLY_IMPORTANT"
"209076722094702593"	"ssorclyrehc"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Unhappy Customers"	"MILDLY_IMPORTANT"
"209086117352439809"	"MakingOf_A_LADY"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Unhappy Customers"	"MILDLY_IMPORTANT"
"209124952404795392"	"SoontobeEdD"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Free Museum Entrance"	"UNIMPORTANT"
"209328963158409216"	"MotherJones"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Outsourced Jobs Overseas"	"MILDLY_IMPORTANT"
"209350320747327490"	"_VON_Jovi"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Bofa Emplyees"	"UNIMPORTANT"
"209362832335192064"	"Kobegirlfan24"	"RL2013D02E056"	"RELATED"	"NEGATIVE"	"Unhappy Customers - Closing Account"	"MILDLY_IMPORTANT"
"209448542954205184"	"IamAaronn"	"RL2013D02E056"	"RELATED"	"POSITIVE"	"Customer Satisfaction"	"UNIMPORTANT"
