"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"158271806778781697"	"g_jirado"	"RL2013D01E015"	"RELATED"	"NEUTRAL"	"Spam"	"UNIMPORTANT"
"201414803837812737"	"MazdaUSA"	"RL2013D01E015"	"RELATED"	"NEUTRAL"	"Official - Questions"	"MILDLY_IMPORTANT"
"208330874176012289"	"AquiVENDO"	"RL2013D01E015"	"RELATED"	"NEUTRAL"	"User photos"	"UNIMPORTANT"
"208424495248195584"	"Ednayf4164"	"RL2013D01E015"	"RELATED"	"NEUTRAL"	"For sale - Spare parts"	"UNIMPORTANT"
"208436444820287489"	"tracybetch"	"RL2013D01E015"	"RELATED"	"POSITIVE"	"Purchase"	"UNIMPORTANT"
"208536504119726080"	"MphuthiH"	"RL2013D01E015"	"RELATED"	"NEUTRAL"	"Theft"	"UNIMPORTANT"
"208552188971196416"	"pattyboii"	"RL2013D01E015"	"RELATED"	"NEGATIVE"	"User comments"	"UNIMPORTANT"
"208594620421128193"	"OrdenDeMithra"	"RL2013D01E015"	"UNRELATED"	""	""	""
"208620830614237185"	"Kaycee_Kid"	"RL2013D01E015"	"RELATED"	"NEUTRAL"	"Repair"	"UNIMPORTANT"
"208623812768575488"	"hudspethmotors1"	"RL2013D01E015"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"208643597275381760"	"Shiroki_Alex"	"RL2013D01E015"	"RELATED"	"NEUTRAL"	"Classic Models"	"UNIMPORTANT"
"208643882483843073"	"Mazda_Cancun_"	"RL2013D01E015"	"RELATED"	"POSITIVE"	"News"	"MILDLY_IMPORTANT"
"208648928235749379"	"T_Santos28"	"RL2013D01E015"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208665937749098497"	"therealautoblog"	"RL2013D01E015"	"RELATED"	"NEGATIVE"	"Firings"	"MILDLY_IMPORTANT"
