"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"187018071393841152"	"KanyeQuote"	"RL2013D01E003"	"RELATED"	"NEUTRAL"	"brand mentioned in song lyrics"	"UNIMPORTANT"
"207359367014653952"	"k_kadenlife"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"Swedish-Chinese road safety research"	"MILDLY_IMPORTANT"
"208326294008635394"	"FindAnyBoat"	"RL2013D01E003"	"RELATED"	"NEUTRAL"	"workshop car repair / service"	"UNIMPORTANT"
"208347215188594688"	"worldcarfanscom"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"new models announced"	"MILDLY_IMPORTANT"
"208415724958515200"	"kyle_khanh"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"I want a volvo..."	"MILDLY_IMPORTANT"
"208424516223909890"	"Qualityoneautop"	"RL2013D01E003"	"RELATED"	"NEUTRAL"	"second hand selling / buying"	"UNIMPORTANT"
"208442955919396864"	"Covell_on_Volvo"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"Volvo Ocean Race"	"MILDLY_IMPORTANT"
"208492354880020480"	"Danzoxa"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"Self-Driving Cars"	"MILDLY_IMPORTANT"
"208494728860282882"	"autocars"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"new models announced"	"MILDLY_IMPORTANT"
"208514693743120385"	"ototrack"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"new models announced"	"MILDLY_IMPORTANT"
"208533886869848064"	"BladeDayBreak"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"customised volvos"	"MILDLY_IMPORTANT"
"208581676786401280"	"volvocarspy"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"car review / describing older volvos"	"MILDLY_IMPORTANT"
"208621435357372418"	"TacometroChile"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"pedestrian airbag"	"MILDLY_IMPORTANT"
"208646302618222593"	"Loxwood_LeJog"	"RL2013D01E003"	"RELATED"	"NEGATIVE"	"customer complain "	"MILDLY_IMPORTANT"
"208653877514469378"	"LaRrIkA_"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"pedestrian airbag"	"MILDLY_IMPORTANT"
"208680402309750786"	"SkullBasher10k"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"volvo owners comments / mention"	"UNIMPORTANT"
"208740204683591682"	"TheKlic"	"RL2013D01E003"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208741353914507264"	"banksek"	"RL2013D01E003"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208887575765729280"	"WindsSailing"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"Volvo Ocean Race"	"MILDLY_IMPORTANT"
"208924804408020992"	"iamtheElNino"	"RL2013D01E003"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208954177114746882"	"quintafondo"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"new models announced"	"MILDLY_IMPORTANT"
"208955607376596993"	"alli_grann"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"volvo owners comments / mention"	"UNIMPORTANT"
"208986947216080896"	"FrontlineAutoNY"	"RL2013D01E003"	"RELATED"	"NEUTRAL"	"second hand selling / buying"	"UNIMPORTANT"
"209000289288732673"	"ScottCars"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"campaign on safety"	"MILDLY_IMPORTANT"
"209002852021055488"	"gaysexboys1"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"new models announced"	"MILDLY_IMPORTANT"
"209004366173184000"	"cassiemarie3494"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"second hand selling / buying"	"UNIMPORTANT"
"209078064263593986"	"Minnievr01860"	"RL2013D01E003"	"RELATED"	"NEUTRAL"	"volvo accesories / parts, sale / buy"	"UNIMPORTANT"
"209157676360417281"	"thecarguide"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"polestar volvo upgrades"	"MILDLY_IMPORTANT"
"209159421937463296"	"TUNZAmag"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"Volvo Adventure"	"MILDLY_IMPORTANT"
"209212986638864385"	"FotoautosPY"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"new models announced"	"MILDLY_IMPORTANT"
"209286853298364416"	"roedel_volvo"	"RL2013D01E003"	"UNRELATED"	""	""	""
"209341026169655296"	"thatkidSAK"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"volvo owners comments / mention"	"UNIMPORTANT"
"209372013662437377"	"CaybusesCyLeon"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"car review / describing older volvos"	"MILDLY_IMPORTANT"
"209377344648003584"	"QuigleyPeter"	"RL2013D01E003"	"RELATED"	"NEUTRAL"	"volvo owners comments / mention"	"UNIMPORTANT"
"209420994740359169"	"amisilu"	"RL2013D01E003"	"RELATED"	"POSITIVE"	"historical volvo merchandise"	"UNIMPORTANT"
"209441800568569856"	"Volvo_of_doom"	"RL2013D01E003"	"UNRELATED"	""	""	""
"209448584893046784"	"daverosscohen"	"RL2013D01E003"	"RELATED"	"NEUTRAL"	"volvo owners comments / mention"	"UNIMPORTANT"
