"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"181784128931368960"	"smintdemango"	"RL2013D04E162"	"RELATED"	"NEUTRAL"	"Song ""Moves Like Jagger"" with Christina Aguilera"	"MILDLY_IMPORTANT"
"205843265445036032"	"EmilyPavlas"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Like / Love"	"MILDLY_IMPORTANT"
"207593544196689922"	"RetweetTheSongs"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Songs"	"MILDLY_IMPORTANT"
"208109001349672961"	"Sonia_Mend3z"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Promotion the Concerts"	"MILDLY_IMPORTANT"
"208320438768648192"	"TeamAtSunset"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Like / Love"	"MILDLY_IMPORTANT"
"208322409110044674"	"1FerVictoriaBTR"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Singing M5"	"MILDLY_IMPORTANT"
"208323167163392000"	"paraguaycom"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Promotion the Concerts"	"MILDLY_IMPORTANT"
"208328269534199808"	"Stricklan_D"	"RL2013D04E162"	"RELATED"	"NEUTRAL"	"Like / Love"	"MILDLY_IMPORTANT"
"208329410347155456"	"Betsiee_"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Promotion the Concerts"	"MILDLY_IMPORTANT"
"208329989177884672"	"ItsRiotTime"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Promotion the Concerts"	"MILDLY_IMPORTANT"
"208330598085951488"	"M5_MyloStranger"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Want to come to your country"	"UNIMPORTANT"
"208331209724526592"	"JoshuaMckeeman"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Listening / Now Playing"	"MILDLY_IMPORTANT"
"208332715492245505"	"Asinnnnnnn"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Song ""I Never See Your Face Again"""	"UNIMPORTANT"
"208347626498830336"	"Ayman__Gamal"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Song ""Payphone"""	"MILDLY_IMPORTANT"
"208348012110548992"	"DanW1991"	"RL2013D04E162"	"RELATED"	"POSITIVE"	"Covers "	"UNIMPORTANT"
"208386979707109376"	"nicogarziaa"	"RL2013D04E162"	"RELATED"	"NEUTRAL"	"Promotion the Concerts"	"MILDLY_IMPORTANT"
