"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"208323953591205888"	"joanemaverick"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"new service"	"MILDLY_IMPORTANT"
"208410268143861760"	"Law_Tha_Dragon"	"RL2013D02E060"	"UNRELATED"	""	""	""
"208443528970371073"	"speedupFatty"	"RL2013D02E060"	"UNRELATED"	""	""	""
"208538492219826177"	"GirlsHope"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Gratitudes"	"MILDLY_IMPORTANT"
"208560868827475968"	"newmarr"	"RL2013D02E060"	"UNRELATED"	""	""	""
"208584155607478273"	"flooren"	"RL2013D02E060"	"UNRELATED"	""	""	""
"208611716404228097"	"LPGPolitica"	"RL2013D02E060"	"UNRELATED"	""	""	""
"208611921887363072"	"bassdiety"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Mention foursquare"	"MILDLY_IMPORTANT"
"208620578960187392"	"B_REYESS"	"RL2013D02E060"	"UNRELATED"	""	""	""
"208647107937177600"	"WisconsinJobsQ"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Jobamastic"	"MILDLY_IMPORTANT"
"208654179508568064"	"PghCRE"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"New bank"	"MILDLY_IMPORTANT"
"208664963072524290"	"iLoveME__x3"	"RL2013D02E060"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208668872176439296"	"PrimeTime47_24"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"PNC Park"	"MILDLY_IMPORTANT"
"208720541799038976"	"onlinebanklist"	"RL2013D02E060"	"RELATED"	"NEGATIVE"	"Results "	"MILDLY_IMPORTANT"
"208720571142381568"	"naandawn"	"RL2013D02E060"	"UNRELATED"	""	""	""
"208802687226085376"	"ale_amOree"	"RL2013D02E060"	"UNRELATED"	""	""	""
"208850221277523969"	"louiehoutchins"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Results "	"MILDLY_IMPORTANT"
"208912020173623296"	"heeyfinho_"	"RL2013D02E060"	"UNRELATED"	""	""	""
"208923399303610368"	"ZespolDym"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Mention PNC Bank"	"UNIMPORTANT"
"209100562501873664"	"MikeDarnay"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"PNC Park"	"MILDLY_IMPORTANT"
"209105276920545280"	"leeese15"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209131596161363969"	"Popyecake"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209330480565329921"	"ojoatento"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209340841599307776"	"MrMeana"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209342399074406400"	"monikamcg"	"RL2013D02E060"	"RELATED"	"NEGATIVE"	"Complaint"	"MILDLY_IMPORTANT"
"209390141142347776"	"elsalvadorcom"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209395824743034880"	"mezzanine76"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209405412934557696"	"pickinsurance"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209518155809300480"	"JobsBanking"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Jobamastic"	"MILDLY_IMPORTANT"
"209521393799401472"	"Calhounnn"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209525722329518080"	"__slimBADD"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209631964037255169"	"thatNiggaPDK"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209662722063872000"	"FORU_Inc"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209671860630208512"	"ComunicacionPNC"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209680290841501698"	"lexpineda"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209734459602378752"	"prensa_libre"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209754399965331456"	"Ay_TwurkSumKris"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209782338262007809"	"marshallfragass"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Results "	"MILDLY_IMPORTANT"
"209822359497089025"	"TheRealJoshPaul"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"PNC Park"	"MILDLY_IMPORTANT"
"209828449064468481"	"lexpineda"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209837518504472576"	"HereInAZJobs"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Jobamastic"	"MILDLY_IMPORTANT"
"209850315321769986"	"LogicLounge"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Good customer service"	"MILDLY_IMPORTANT"
"209851561042640896"	"KellieMARTINEZ"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"agreement"	"MILDLY_IMPORTANT"
"209858657805025281"	"DevOnMarque20"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Concert in PNC Arts"	"MILDLY_IMPORTANT"
"209862512362004483"	"KaryLiCamp"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209897165722619905"	"smadkut"	"RL2013D02E060"	"UNRELATED"	""	""	""
"209926307721646080"	"coconutgeek"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210001918435659777"	"nancy_ziering"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Report highlights"	"MILDLY_IMPORTANT"
"210060546425372672"	"JobsBanking"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Jobamastic"	"MILDLY_IMPORTANT"
"210061444006428672"	"JonathasOM"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210114787160506369"	"BTW_iMJazzyJ"	"RL2013D02E060"	"RELATED"	"NEUTRAL"	"Job"	"MILDLY_IMPORTANT"
"210135930655346688"	"makemoney_2011"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210145468485865472"	"Bobby_Chad"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210344161415659521"	"EmisorasUnidas"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210356083552821248"	"uhprensagrafica"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210365492140056576"	"elsalvadorcom"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210367573659885568"	"PeetasGal"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210386062172880898"	"jt_coleman"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210415407557906432"	"T13Noticias"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210439384363827201"	"Telediariogt"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210446393050013696"	"SoftwareJobsQ"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Jobamastic"	"MILDLY_IMPORTANT"
"210511408947920899"	"LexingtonLive"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Jobamastic"	"MILDLY_IMPORTANT"
"210565066662232064"	"Yaqui_colindres"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210745501421797376"	"Hasem13_"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210767722877947906"	"TURNTUPHippY"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210820684316815361"	"Horhay_"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Tecnology"	"MILDLY_IMPORTANT"
"210831325287030785"	"PrairieAirShow"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"PNC Air Show"	"MILDLY_IMPORTANT"
"210855023838629891"	"bobcats"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Match in PNC Arena"	"UNIMPORTANT"
"210892377584435200"	"laclips"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"PNC Park"	"MILDLY_IMPORTANT"
"210901806350483457"	"IndianaJobBank"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Job"	"MILDLY_IMPORTANT"
"210903848926191616"	"NickRuggs7"	"RL2013D02E060"	"RELATED"	"NEUTRAL"	"Concert in PNC Arts"	"MILDLY_IMPORTANT"
"210915609830096899"	"WillyC17"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Official bank sponsor of Butler University Athletics. "	"UNIMPORTANT"
"210922928869613568"	"JohnstonWake"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Job"	"MILDLY_IMPORTANT"
"210924510122225664"	"_moneymakinMIA"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210932689044385792"	"ThingOnex3"	"RL2013D02E060"	"UNRELATED"	""	""	""
"210939215360442368"	"FORTRANJobs"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Jobamastic"	"MILDLY_IMPORTANT"
"210982381857931264"	"ItsYair"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211077757420044289"	"bmorearchitect"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"New employee"	"UNIMPORTANT"
"211101111304716288"	"justcabs"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Mention foursquare"	"MILDLY_IMPORTANT"
"211112666620633089"	"JSCram3254"	"RL2013D02E060"	"RELATED"	"NEUTRAL"	"Mention foursquare"	"MILDLY_IMPORTANT"
"211120967144054785"	"noahfecks"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211128755966578688"	"FlyBoyGrizzley"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211149182646493184"	"prensa_libre"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211162436240277505"	"ElliotD89"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211170413798105088"	"myfloridajobs"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"Job"	"MILDLY_IMPORTANT"
"211192199021465601"	"nathanbeckrules"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"PNC Park"	"MILDLY_IMPORTANT"
"211206858088792065"	"_mellamoASH"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211207470473945088"	"Daddie_Juicyy"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211209558817902592"	"elsalvadorcom"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211209974473433088"	"DemisPrince820"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211224981697335297"	"pickinsurance"	"RL2013D02E060"	"RELATED"	"NEGATIVE"	"Results "	"MILDLY_IMPORTANT"
"211237128397529092"	"gophillies15"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211238546084864000"	"daveofford"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"PNC Park"	"MILDLY_IMPORTANT"
"211240337023303680"	"LuisRaul10"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211242643898892288"	"ookelvin"	"RL2013D02E060"	"UNRELATED"	""	""	""
"211248050348367872"	"TheCoj"	"RL2013D02E060"	"RELATED"	"POSITIVE"	"PNC Park"	"MILDLY_IMPORTANT"
