"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"168507308131885056"	"NICKIMINAJ"	"RL2013D04E206"	"RELATED"	"NEGATIVE"	"The death of Whitney Houston"	"MILDLY_IMPORTANT"
"168512906810507265"	"chriscolfer"	"RL2013D04E206"	"RELATED"	"POSITIVE"	"Whitney Houston I Will Always Love You"	"UNIMPORTANT"
"168525635130638336"	"seventhvoid"	"RL2013D04E206"	"RELATED"	"NEUTRAL"	"The death of Whitney Houston"	"MILDLY_IMPORTANT"
"169200155260760064"	"KDollFabulosity"	"RL2013D04E206"	"RELATED"	"NEUTRAL"	"RIP Whitney Houston"	"MILDLY_IMPORTANT"
"170156459890450432"	"vjdaniel"	"RL2013D04E206"	"RELATED"	"NEUTRAL"	"Houston's quote"	"UNIMPORTANT"
"170963906829889537"	"anthonyjeselnik"	"RL2013D04E206"	"RELATED"	"NEGATIVE"	"WH's funeral"	"MILDLY_IMPORTANT"
"178435668962324481"	"SongQuotations"	"RL2013D04E206"	"RELATED"	"NEUTRAL"	"Lyrics"	"UNIMPORTANT"
"183168653141876736"	"citychamp"	"RL2013D04E206"	"RELATED"	"NEGATIVE"	"Drugs"	"MILDLY_IMPORTANT"
"186832156042076160"	"OneDHoroscope"	"RL2013D04E206"	"RELATED"	"NEUTRAL"	"Video shared/uploaded/added/marked as favourite on YouTube"	"MILDLY_IMPORTANT"
"194938487324151808"	"VeryRudeTweets"	"RL2013D04E206"	"RELATED"	"NEGATIVE"	"The death of Whitney Houston"	"MILDLY_IMPORTANT"
"195543770664677377"	"michaeljackson"	"RL2013D04E206"	"RELATED"	"NEUTRAL"	"WH gives Michael Jackson an award"	"MILDLY_IMPORTANT"
"204253358704443392"	"AmorPr0pio"	"RL2013D04E206"	"RELATED"	"POSITIVE"	"The death of Whitney Houston"	"MILDLY_IMPORTANT"
"204624482684510209"	"kelly_clarkson"	"RL2013D04E206"	"RELATED"	"POSITIVE"	"Tributes"	"MILDLY_IMPORTANT"
"206997376815214592"	"LetDaKushBurn"	"RL2013D04E206"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208223475108806658"	"hiLeish"	"RL2013D04E206"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208319549668470784"	"robinthicke"	"RL2013D04E206"	"RELATED"	"POSITIVE"	"Tributes"	"MILDLY_IMPORTANT"
"208334447706243073"	"_EulyssisKc"	"RL2013D04E206"	"RELATED"	"POSITIVE"	"Now Playing/listening"	"MILDLY_IMPORTANT"
"208347697525161986"	"Haridian_"	"RL2013D04E206"	"RELATED"	"POSITIVE"	"Now Playing/listening"	"MILDLY_IMPORTANT"
"208391088355033088"	"itsTylerStarr"	"RL2013D04E206"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208411992036352002"	"fuckfacefrankie"	"RL2013D04E206"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208413355176763392"	"nez1972"	"RL2013D04E206"	"RELATED"	"POSITIVE"	"Now Playing/listening"	"MILDLY_IMPORTANT"
"208428161044717568"	"paknso"	"RL2013D04E206"	"RELATED"	"NEUTRAL"	"CD/DVD sale"	"UNIMPORTANT"
