"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"138278079981301761"	"raccooncitynews"	"RL2013D01E014"	"UNRELATED"	""	""	""
"158271806778781697"	"g_jirado"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"Accessories & merchandise"	"UNIMPORTANT"
"162230537203879936"	"LinellaB"	"RL2013D01E014"	"UNRELATED"	""	""	""
"200281139338936321"	"js7"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Moto racing"	"UNIMPORTANT"
"208296515775639553"	"tomebamba"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"Stolen Product"	"UNIMPORTANT"
"208416324743995393"	"ETNOWlive"	"RL2013D01E014"	"RELATED"	"NEGATIVE"	"Auto Sales"	"MILDLY_IMPORTANT"
"208420527419830272"	"natlinsurance"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"208422779765272576"	"SuzukiMotorID"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Forums and Fan Groups"	"MILDLY_IMPORTANT"
"208426231660691458"	"AmyraAziz"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Swift"	"MILDLY_IMPORTANT"
"208480958943473664"	"rosefrankie8"	"RL2013D01E014"	"RELATED"	"NEGATIVE"	"Product Reviews"	"MILDLY_IMPORTANT"
"208508884648869888"	"motorcyclesatv"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"Accessories & merchandise"	"UNIMPORTANT"
"208517206139609088"	"autotaku"	"RL2013D01E014"	"UNRELATED"	""	""	""
"208546453033979904"	"uh_cycles"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"S clients services by other companies"	"UNIMPORTANT"
"208575641157767170"	"WhoIsChamp"	"RL2013D01E014"	"UNRELATED"	""	""	""
"208585288086327298"	"edzle"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Suzuki cup"	"UNIMPORTANT"
"208587825636057088"	"CBS21NEWS"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"Incidents"	"UNIMPORTANT"
"208601310533136384"	"hugodelcarril"	"RL2013D01E014"	"UNRELATED"	""	""	""
"208605173281587201"	"JPubb_Listed"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Launching of New products"	"MILDLY_IMPORTANT"
"208626589112606720"	"painch15"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"Stolen Product"	"UNIMPORTANT"
"208672919683997696"	"paginaanuncios"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"208680976908419073"	"canadafreepress"	"RL2013D01E014"	"UNRELATED"	""	""	""
"208705698157178880"	"acmojica"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"Mention of a product"	"UNIMPORTANT"
"208717245092864000"	"mighelalbo"	"RL2013D01E014"	"UNRELATED"	""	""	""
"208730884935913472"	"MURDAMALEASY"	"RL2013D01E014"	"UNRELATED"	""	""	""
"208737088848412672"	"Suzuki_Bj"	"RL2013D01E014"	"UNRELATED"	""	""	""
"208741245932154880"	"PHI_Azkals"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Suzuki cup"	"UNIMPORTANT"
"208757577503358978"	"Loukn8606"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"Accessories & merchandise"	"UNIMPORTANT"
"208805115728113664"	"jcmazdaest"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"208818427673059328"	"ilhamfeverMDC"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Sponsorship of Events"	"UNIMPORTANT"
"208826225681108992"	"JimClickAuto"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"S clients services by other companies"	"UNIMPORTANT"
"208843564774461440"	"ReenaGagneja"	"RL2013D01E014"	"UNRELATED"	""	""	""
"208849915101720577"	"riyanla"	"RL2013D01E014"	"UNRELATED"	""	""	""
"208858496630919168"	"LongoSagepzj"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"Accessories & merchandise"	"UNIMPORTANT"
"208862101551333376"	"morganoey"	"RL2013D01E014"	"UNRELATED"	""	""	""
"208877475919441920"	"impankajmani"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"New plant-Gujarat"	"MILDLY_IMPORTANT"
"208888357596569600"	"Tyco_Suzuki"	"RL2013D01E014"	"UNRELATED"	""	""	""
"208889991298940928"	"autoinfoz"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Launching of New products"	"MILDLY_IMPORTANT"
"208900779422130180"	"uh_cycles"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"208945756781031426"	"AliVelshi"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Sharing product photos "	"UNIMPORTANT"
"208953073996009473"	"SuzukiofS"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"208966550307356675"	"two_two_twoolii"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Motorcycles"	"MILDLY_IMPORTANT"
"208990915027668992"	"MOTOWORK_Col"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"209011825877057536"	"zach_sharp"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209038578993463298"	"TheNextShenmue"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209046374078103553"	"martaparre"	"RL2013D01E014"	"RELATED"	"NEGATIVE"	"Mention of a product"	"UNIMPORTANT"
"209057734463725568"	"Zaidauo1508"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"Accessories & merchandise"	"UNIMPORTANT"
"209061710684884992"	"RideMX951"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209075731307839488"	"hannahelonwy93"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209108204532150272"	"_gaabirinco"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209159446331527168"	"tathagata2"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"New plant-Gujarat"	"MILDLY_IMPORTANT"
"209211501762969601"	"ruthless_75"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209391374565519360"	"ryderjaphy"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209398488113496065"	"PrasanthShravan"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Swift"	"MILDLY_IMPORTANT"
"209454230426222592"	"EsalaRoqica"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"prices of Suzuki products"	"MILDLY_IMPORTANT"
"209458990952882176"	"YoshimuraUSA"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209471645168041985"	"EthanNorton17"	"RL2013D01E014"	"RELATED"	"NEGATIVE"	"Comparison with other companies"	"MILDLY_IMPORTANT"
"209487688406007808"	"soccercentralPH"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Suzuki cup"	"UNIMPORTANT"
"209502776819064832"	"_Innovision"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"New plant-Gujarat"	"MILDLY_IMPORTANT"
"209533209178931200"	"enboxes"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Rally"	"UNIMPORTANT"
"209554650440007681"	"HankMills"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"Accessories & merchandise"	"UNIMPORTANT"
"209581103919529984"	"Autopulze"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"New plant-Gujarat"	"MILDLY_IMPORTANT"
"209588724969910273"	"EnggExpo"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"New plant-Gujarat"	"MILDLY_IMPORTANT"
"209610292102045696"	"motoyeti"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209642458223611904"	"MaiteMLarrauri"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Swift"	"MILDLY_IMPORTANT"
"209670404837617664"	"_PissExcellence"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Mention of a product"	"UNIMPORTANT"
"209713648128630784"	"thequotemaster"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209719683715301376"	"zukiworld"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Forums and Fan Groups"	"MILDLY_IMPORTANT"
"209795541926809601"	"Razwan93"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"209814730859233281"	"SuzukiRD"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Sponsorship of Events"	"UNIMPORTANT"
"209857386914119680"	"upulsuresh"	"RL2013D01E014"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"209878542987698176"	"raichii_"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209902392861401088"	"SuzukiMotorID"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Forums and Fan Groups"	"MILDLY_IMPORTANT"
"209943420469387264"	"spiralcox"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209947363115139073"	"aikidokenkyukai"	"RL2013D01E014"	"UNRELATED"	""	""	""
"209990396695150593"	"webseobookmarks"	"RL2013D01E014"	"RELATED"	"POSITIVE"	"Launching of New products"	"MILDLY_IMPORTANT"
