"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"192720293389811712"	"RetweetThatSong"	"RL2013D04E152"	"RELATED"	"POSITIVE"	"(Song) Jaded"	"MILDLY_IMPORTANT"
"194310431773425664"	"MileyCyrus"	"RL2013D04E152"	"RELATED"	"POSITIVE"	"Song Lyrics"	"MILDLY_IMPORTANT"
"194523401703002114"	"BandMembersFact"	"RL2013D04E152"	"RELATED"	"POSITIVE"	"Steven Tyler Tastes"	"UNIMPORTANT"
"203398613441851393"	"tokiohotel"	"RL2013D04E152"	"RELATED"	"POSITIVE"	"Reference to Other Bands"	"MILDLY_IMPORTANT"
"208284415892271104"	"wilw"	"RL2013D04E152"	"RELATED"	"NEUTRAL"	"(Song) Walk This Way"	"MILDLY_IMPORTANT"
"208318485535793152"	"RadioTKM"	"RL2013D04E152"	"RELATED"	"POSITIVE"	"Aerosmith on the Radio"	"UNIMPORTANT"
"208322275857006592"	"pat_tremarin"	"RL2013D04E152"	"RELATED"	"POSITIVE"	"(Song) Cryin'"	"MILDLY_IMPORTANT"
"208341913600933889"	"TheMaidenAidan"	"RL2013D04E152"	"RELATED"	"POSITIVE"	"Aerosmith Lifts The Mood"	"MILDLY_IMPORTANT"
"208343259955732482"	"PhilRectangle"	"RL2013D04E152"	"RELATED"	"NEUTRAL"	"(Song) Walk This Way"	"MILDLY_IMPORTANT"
"208456560710656002"	"viviannobrega"	"RL2013D04E152"	"RELATED"	"POSITIVE"	"Fans"	"MILDLY_IMPORTANT"
"208486017282486272"	"afiqzakwan0891"	"RL2013D04E152"	"RELATED"	"POSITIVE"	"Favourites Bands"	"MILDLY_IMPORTANT"
"208488730992967680"	"EksenNeCaliyor"	"RL2013D04E152"	"RELATED"	"POSITIVE"	"(Song) Legendary Child"	"MILDLY_IMPORTANT"
"208500609261907969"	"BillyFunky"	"RL2013D04E152"	"RELATED"	"POSITIVE"	"(Song) Pink"	"MILDLY_IMPORTANT"
