"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"208326973485875200"	"MEClosets"	"RL2013D01E013"	"RELATED"	"NEGATIVE"	"Charlie Sheen ad"	"MILDLY_IMPORTANT"
"208419290125303808"	"Sammyfrmkdz"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"fiat ad"	"UNIMPORTANT"
"208536856432881664"	"DaisyJaneB"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fuel discount in Italy"	"MILDLY_IMPORTANT"
"208544322302382080"	"UnKnOwNzH"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208549908716851201"	"Automotive_News"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"Fiat 500 sales "	"MILDLY_IMPORTANT"
"208563301523791872"	"Themindprobe"	"RL2013D01E013"	"UNRELATED"	""	""	""
"208569458770460672"	"LimitedSlipBlog"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"#fiat"	"UNIMPORTANT"
"208586332451246080"	"thetraderworld"	"RL2013D01E013"	"UNRELATED"	""	""	""
"208595861918330883"	"Ukcardeal"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"Fiat 500 TwinAir Offers"	"MILDLY_IMPORTANT"
"208600941212090371"	"FiatLaguna"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"vimeo fiat logo"	"UNIMPORTANT"
"208605940843421697"	"Agrifoto"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"fiat tractor"	"UNIMPORTANT"
"208606378745528320"	"WaringSt2Warsaw"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"Polish fiat club"	"UNIMPORTANT"
"208609187213754368"	"gentile_fede"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"#fiat"	"UNIMPORTANT"
"208610969788747777"	"MSport1223"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"armory fiat"	"UNIMPORTANT"
"208639226705747968"	"Fiat_Mexico"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fiat mexico"	"UNIMPORTANT"
"208640011179003905"	"cometoELYsworld"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"want to have a fiat"	"MILDLY_IMPORTANT"
"208641705669427200"	"tucarrocomve"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"fiat preferido?"	"MILDLY_IMPORTANT"
"208642171232993281"	"KevinInABQ"	"RL2013D01E013"	"UNRELATED"	""	""	""
"208672324080246785"	"SianSycamore"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"toy fiat "	"UNIMPORTANT"
"208685808759222272"	"jingham27"	"RL2013D01E013"	"UNRELATED"	""	""	""
"208687020934037504"	"ConceptoGT"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"Fiat 500 Abarth "	"MILDLY_IMPORTANT"
"208726602555723776"	"uhydajiq"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"toy fiat "	"UNIMPORTANT"
"208751839695478784"	"wijauu03"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"merchandising"	"UNIMPORTANT"
"208795246526603264"	"JoshSongco"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fiat by gucci"	"MILDLY_IMPORTANT"
"208813873439064064"	"YSCmotoroids"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fuel discount in Italy"	"MILDLY_IMPORTANT"
"208832647147958273"	"chryslert"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"#fiat"	"UNIMPORTANT"
"208859838502010880"	"JVillaluenga"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fuel discount in Italy"	"MILDLY_IMPORTANT"
"208868881761181696"	"StorieDiAuto"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fuel discount in Italy"	"MILDLY_IMPORTANT"
"208911969841971200"	"BenMeredith_"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"aliencars"	"MILDLY_IMPORTANT"
"208912456389623810"	"yescharlotte"	"RL2013D01E013"	"RELATED"	"NEGATIVE"	"fiat 500"	"MILDLY_IMPORTANT"
"208919175635279873"	"MaquinaMoreno"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fiat amigos1400"	"UNIMPORTANT"
"208958765695905792"	"ArtDFactory"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"art design factory"	"UNIMPORTANT"
"208967443681509377"	"Enjoyin_Wealth"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fiat by gucci"	"MILDLY_IMPORTANT"
"208975387689099265"	"maxi24org"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"fiat ad unavailable "	"UNIMPORTANT"
"208985789579800578"	"SoJamieLCurtis"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fiat 500"	"MILDLY_IMPORTANT"
"209020732339011585"	"maxi24org"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"fiat ad unavailable "	"UNIMPORTANT"
"209061190578601984"	"panyvinito"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"other topics"	"UNIMPORTANT"
"209090202583564289"	"diariopanorama"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fiat cinquecento "	"MILDLY_IMPORTANT"
"209092102615871489"	"tylerrealestate"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"car dealers"	"MILDLY_IMPORTANT"
"209193051111956480"	"anunturibiz"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"secondhand cars"	"UNIMPORTANT"
"209241747002376192"	"JillChristopher"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"safety"	"MILDLY_IMPORTANT"
"209243735064711168"	"ReThePeople"	"RL2013D01E013"	"UNRELATED"	""	""	""
"209273732760477696"	"Ukcardeal"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"uk car deal"	"MILDLY_IMPORTANT"
"209302019129884673"	"jennlapico"	"RL2013D01E013"	"RELATED"	"NEGATIVE"	"problems with fiat"	"MILDLY_IMPORTANT"
"209310336430514176"	"McKinneyFiat"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fiat fun club"	"MILDLY_IMPORTANT"
"209324982965252098"	"IRON100A"	"RL2013D01E013"	"UNRELATED"	""	""	""
"209372206633984000"	"Kiki_Tiki12"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fiat 500"	"MILDLY_IMPORTANT"
"209447536317050881"	"eduhabitacomuna"	"RL2013D01E013"	"RELATED"	"NEGATIVE"	"break in production"	"MILDLY_IMPORTANT"
"209458319889408000"	"DCSUYD"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"car pranks"	"UNIMPORTANT"
"209603258803683328"	"Fiat_es"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"art design factory"	"UNIMPORTANT"
"209608895386222593"	"falcantara79"	"RL2013D01E013"	"UNRELATED"	""	""	""
"209637282418933761"	"Hoppey95"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"want to have a fiat"	"MILDLY_IMPORTANT"
"209685173967650819"	"Patoarancibiaz"	"RL2013D01E013"	"RELATED"	"NEGATIVE"	"fiat is worse than ferrari"	"UNIMPORTANT"
"209688755878113280"	"RonPaulsVoice"	"RL2013D01E013"	"UNRELATED"	""	""	""
"209701073596850176"	"GiuliaSalvi"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fiat punto virgin"	"MILDLY_IMPORTANT"
"209713828492091393"	"auto_uster"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"secondhand cars"	"UNIMPORTANT"
"209751694668607488"	"monkeyrss"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"Fiat 500 Abarth "	"MILDLY_IMPORTANT"
"209752403485007872"	"CarBlogsCo"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"Fiat 500 Abarth "	"MILDLY_IMPORTANT"
"209766626399227905"	"CarGuyNick"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"fiat coupe"	"MILDLY_IMPORTANT"
"209839242367614976"	"JuanFranHM"	"RL2013D01E013"	"UNRELATED"	""	""	""
"209848650174701568"	"creepcops"	"RL2013D01E013"	"UNRELATED"	""	""	""
"209875195933110274"	"bayviewwilliams"	"RL2013D01E013"	"RELATED"	"POSITIVE"	"Fiat 500 Abarth "	"MILDLY_IMPORTANT"
"209908435800686592"	"puspitasariveny"	"RL2013D01E013"	"RELATED"	"NEUTRAL"	"Fiat 500 Abarth "	"MILDLY_IMPORTANT"
"209924818760503297"	"LordHumphreys"	"RL2013D01E013"	"RELATED"	"NEGATIVE"	"new products or relaunch"	"MILDLY_IMPORTANT"
