"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"206723971125755904"	"cuenquinha"	"RL2013D02E070"	"RELATED"	"POSITIVE"	"Football Sponsor"	"UNIMPORTANT"
"207529340609638401"	"lopezdoriga"	"RL2013D02E070"	"RELATED"	"POSITIVE"	"Fake cheques"	"MILDLY_IMPORTANT"
"207602272753025024"	"arturito012000"	"RL2013D02E070"	"RELATED"	"NEUTRAL"	"Peña Nieto"	"UNIMPORTANT"
"208119679837929473"	"desbancacom"	"RL2013D02E070"	"RELATED"	"POSITIVE"	"Solidarity"	"UNIMPORTANT"
"208317806062747649"	"EFRAPM"	"RL2013D02E070"	"RELATED"	"NEUTRAL"	"Peña Nieto"	"UNIMPORTANT"
"208323756442140673"	"mauriciopriego"	"RL2013D02E070"	"RELATED"	"NEGATIVE"	"Business with Sura"	"MILDLY_IMPORTANT"
"208328319849082880"	"alvarolserrano"	"RL2013D02E070"	"RELATED"	"NEUTRAL"	"Football Sponsor"	"UNIMPORTANT"
"208345646523088896"	"holtkampw"	"RL2013D02E070"	"RELATED"	"POSITIVE"	"Compass stadium"	"UNIMPORTANT"
"208412545680285696"	"AmaiaMonteroMex"	"RL2013D02E070"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208464123036569600"	"wiNkZzZHD"	"RL2013D02E070"	"RELATED"	"POSITIVE"	"Football Sponsor"	"UNIMPORTANT"
"208472209650495488"	"lugarzen"	"RL2013D02E070"	"RELATED"	"POSITIVE"	"Ticbeat"	"MILDLY_IMPORTANT"
"208499753632276481"	"GrupHabitacle"	"RL2013D02E070"	"RELATED"	"NEGATIVE"	"IBV divestment"	"MILDLY_IMPORTANT"
"208527071125831680"	"AitanaArranzRod"	"RL2013D02E070"	"RELATED"	"POSITIVE"	"Gratitude"	"UNIMPORTANT"
"208639193272950784"	"Gayubas"	"RL2013D02E070"	"RELATED"	"POSITIVE"	"Football Sponsor"	"UNIMPORTANT"
"208722584416686081"	"Finance_Wire"	"RL2013D02E070"	"RELATED"	"NEUTRAL"	"Financial stock"	"MILDLY_IMPORTANT"
"208739705578205185"	"OTHONALCANTARA"	"RL2013D02E070"	"RELATED"	"NEUTRAL"	"Offices"	"UNIMPORTANT"
