"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"194885599696662529"	"Weirdsuperman"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"other topics"	"UNIMPORTANT"
"205673765181472769"	"BarCorp_News"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Social commerce"	"MILDLY_IMPORTANT"
"208472603902484480"	"PenaltyAreaChel"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"208483989575573504"	"jacljenks"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Advertisement"	"MILDLY_IMPORTANT"
"208485757223047168"	"srdavies84"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"208488852652949504"	"virginieoshea"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Swaps cleared for customers"	"MILDLY_IMPORTANT"
"208498008806010880"	"Matt_the_Hack"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Charity"	"MILDLY_IMPORTANT"
"208498864444026880"	"7economy"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Performance of Barclays"	"MILDLY_IMPORTANT"
"208526563640213504"	"100mortgageinfo"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"New services"	"MILDLY_IMPORTANT"
"208529524806254592"	"TvS_557"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208531953325064192"	"PenaltyAreaMore"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Barclays premier league"	"UNIMPORTANT"
"208551306204430336"	"FootballFact101"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"208593471173443586"	"KamakuraCo"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Stock Analysis"	"MILDLY_IMPORTANT"
"208630643184242688"	"EDMNYC"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays Center"	"UNIMPORTANT"
"208745602769629185"	"linkberitatv"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"PPI Claims"	"MILDLY_IMPORTANT"
"208856332378443776"	"oakhamtwit"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays and UK internal politics"	"MILDLY_IMPORTANT"
"208922866622799872"	"michaelbearman9"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208928633799180290"	"fans_manchester"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Barclays premier league"	"UNIMPORTANT"
"209011794260398081"	"fans_manchester"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Barclays premier league"	"UNIMPORTANT"
"209041099879219200"	"LadyDeeVine"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"209164680856469504"	"tnmatzner"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Barclays Center"	"UNIMPORTANT"
"209191721513398272"	"FaraIsle"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"209237473002393601"	"Madamethighs"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Barclays Bike"	"UNIMPORTANT"
"209241109443002368"	"phoneticerror"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Sponsorship of events and places"	"UNIMPORTANT"
"209253465858375680"	"cutchswife"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"tax avoidance scheme closures"	"ALERT"
"209253603125370880"	"DevanteAustin"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"209260520698687488"	"SLAVERFiSH"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"209274810700808193"	"footy_feeds"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"209302891532525569"	"ConnorLenahan"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"209308558049816577"	"fans_manchester"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"209563068412342273"	"pontycyclops"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Sponsorship of events and places"	"UNIMPORTANT"
"209569011753697280"	"fans_manchester"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"209584527750860801"	"ArmadaMarkets"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Statements of Barclays"	"UNIMPORTANT"
"209600255099011072"	"TuiempleoVImark"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Job offers"	"MILDLY_IMPORTANT"
"209605623812329475"	"Nathaniels94"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Stock Analysis"	"MILDLY_IMPORTANT"
"209617096089407488"	"PepeGiner"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"ex secretary elected as president of RTVE "	"ALERT"
"209626255618875392"	"AnnaGaius"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"ex secretary elected as president of RTVE "	"ALERT"
"209628155609227264"	"tradingstocks87"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Stock Analysis"	"MILDLY_IMPORTANT"
"209628537316065280"	"Seymour92"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"Customers service"	"MILDLY_IMPORTANT"
"209658740490780675"	"SergiAndReplace"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Customers service"	"MILDLY_IMPORTANT"
"209775602205589504"	"KiranBal_"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Barclays Bike"	"UNIMPORTANT"
"209779117019758594"	"fans_manchester"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"209892656824844288"	"econobloges"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"New services"	"MILDLY_IMPORTANT"
"209938815157157890"	"nmahinda"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"209950114586951680"	"zumoit"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Stock Market rally"	"MILDLY_IMPORTANT"
"209969362243813376"	"daffiest"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Statements of Barclays Analyst"	"UNIMPORTANT"
"209976362549788672"	"PaulBaddeley1"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"Client service speed"	"MILDLY_IMPORTANT"
"210048336827396098"	"sarahappelbaum"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Barclays Center"	"UNIMPORTANT"
"210092309881159680"	"finance_news__"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"tax fraud"	"ALERT"
"210136152940883970"	"FeedNYC"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Lehman dispute"	"MILDLY_IMPORTANT"
"210145140763930625"	"TimesLaw"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"tax fraud"	"ALERT"
"210162904220176385"	"fans_manchester"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"210205375750864898"	"J_G_Sharp"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Statements of Barclays Analyst"	"UNIMPORTANT"
"210274019730132992"	"1430KYKN"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays buys SA Retail Credit Business"	"MILDLY_IMPORTANT"
"210275080863879169"	"WhichMoney"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Feature store"	"MILDLY_IMPORTANT"
"210287533760847874"	"fans_manchester"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"210319825719922688"	"NurMuhammad"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"210320043806953472"	"Barclays_Kenya"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays Kenya"	"UNIMPORTANT"
"210329338380427264"	"JordanPoww"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"210333943751385088"	"MelissaMachua"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"Customers service"	"MILDLY_IMPORTANT"
"210345662645145601"	"binv"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays buys SA Retail Credit Business"	"MILDLY_IMPORTANT"
"210353531159453697"	"Reece_Weaver"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"Client service speed"	"MILDLY_IMPORTANT"
"210355128606273538"	"Football__Fact"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"210378852143349760"	"onlynoritta"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays buys SA Retail Credit Business"	"MILDLY_IMPORTANT"
"210379011539480576"	"israel_al"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Statements of Barclays"	"UNIMPORTANT"
"210387626639888385"	"tyrgr"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Lehman dispute"	"MILDLY_IMPORTANT"
"210391493800763392"	"FernandesNeil"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"210423592809275392"	"AskLaLa"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"Protests against Barclays Center"	"UNIMPORTANT"
"210453770805575680"	"TheDailyBrewSF"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"other topics"	"UNIMPORTANT"
"210466324353253376"	"daddydark"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Sponsorship of events and places"	"UNIMPORTANT"
"210619991098269696"	"Neal_Senior"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Sponsorship of events and places"	"UNIMPORTANT"
"210675896946917378"	"TrueRedDevils"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"210681823494279168"	"ABSCBNNews"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Statements of Barclays"	"UNIMPORTANT"
"210720369185783808"	"fans_manchester"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"210721694581657602"	"parkcampaigner"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Sponsorship of events and places"	"UNIMPORTANT"
"210733393166598146"	"MotherwellFC"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"210748403905347584"	"JobMwaura"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"Customers service"	"MILDLY_IMPORTANT"
"210751506218102784"	"CarterDanny7"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"210805123453165569"	"smarttrader15"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Stock Analysis"	"MILDLY_IMPORTANT"
"210823779742519296"	"ScottNolanSmith"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"210829714665902082"	"MadameButcher"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"Effect of European crisis on Bank's performance "	"MILDLY_IMPORTANT"
"210851076260364291"	"Pro_ML"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Advertisement"	"MILDLY_IMPORTANT"
"210990620767035392"	"halifaxbroker"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays Shares updates"	"MILDLY_IMPORTANT"
"211032542835515392"	"MailOnline"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"Barclays Shares updates"	"MILDLY_IMPORTANT"
"211073844126035968"	"TechZader"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Statements of Barclays"	"UNIMPORTANT"
"211074896921493504"	"AnsonBailey"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"Stock Analysis"	"MILDLY_IMPORTANT"
"211075672855162880"	"ITILNews"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Statements of Barclays"	"UNIMPORTANT"
"211080844419411969"	"RocherWarsop"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Barclays Bike"	"UNIMPORTANT"
"211091766407987201"	"LucasJamesFenty"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Sponsorship of events and places"	"UNIMPORTANT"
"211095046345330688"	"Midnight_Biiz"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"Job offers"	"MILDLY_IMPORTANT"
"211108581343379457"	"JAVA_VB"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Statements of Barclays"	"UNIMPORTANT"
"211165118594154499"	"LucasStats"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
"211247190545408000"	"culture_jammer"	"RL2013D02E054"	"RELATED"	"NEGATIVE"	"Protests against Barclays Center"	"UNIMPORTANT"
"211331395371548672"	"INSURABLE1"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays cards"	"MILDLY_IMPORTANT"
"211341751099719681"	"RareGem88"	"RL2013D02E054"	"RELATED"	"NEUTRAL"	"Customers questions"	"MILDLY_IMPORTANT"
"211379554365878273"	"iFootballPlanet"	"RL2013D02E054"	"RELATED"	"POSITIVE"	"Barclays premier league"	"UNIMPORTANT"
