"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"132512353911717889"	"OfficialAdele"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"AMA's awards"	"MILDLY_IMPORTANT"
"189027425001283585"	"goodguygreg_"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"197988613303185408"	"davea"	"RL2013D04E145"	"RELATED"	"POSITIVE"	"Adele's sale of albums"	"UNIMPORTANT"
"199306775642636291"	"Soy_pendejo"	"RL2013D04E145"	"RELATED"	"NEGATIVE"	"other topics"	"UNIMPORTANT"
"202719030388334592"	"Some0neWhoCares"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"Adele's quotation"	"UNIMPORTANT"
"206139497279258624"	"AwkwardMoment"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"Adele's songs and break ups"	"UNIMPORTANT"
"206605750318006272"	"PrincessProbz"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208027015322931200"	"LaughingGuyMeme"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"Adele's songs and break ups"	"UNIMPORTANT"
"208111030784622592"	"markleggett"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"Adele's songs and break ups"	"UNIMPORTANT"
"208217224698269697"	"Mariinacl95"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"Colaboration with other singers"	"MILDLY_IMPORTANT"
"208269465098518529"	"OfficialAdele"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"Performance on TV"	"MILDLY_IMPORTANT"
"208311148414631936"	"autocorrects"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208315797339250688"	"ugofit"	"RL2013D04E145"	"RELATED"	"NEGATIVE"	"Jokes against Adele"	"UNIMPORTANT"
"208316942514274304"	"CiruCalderaro"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"Adele's songs and break ups"	"UNIMPORTANT"
"208318043804274688"	"Lazy_Shit_"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"Adele's songs and break ups"	"UNIMPORTANT"
"208320534491049985"	"Carlos02Taveras"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208324293308850178"	"AgusssLu"	"RL2013D04E145"	"RELATED"	"NEUTRAL"	"Songs related with sadness"	"UNIMPORTANT"
"208325611805097984"	"NikkiKnows_Best"	"RL2013D04E145"	"RELATED"	"NEGATIVE"	"Negative comments"	"MILDLY_IMPORTANT"
"208327334175059970"	"evanpont"	"RL2013D04E145"	"RELATED"	"POSITIVE"	"Live at the Royal Albert Hall"	"UNIMPORTANT"
"208331634389426176"	"DailyAdele"	"RL2013D04E145"	"RELATED"	"POSITIVE"	"Performance on TV"	"MILDLY_IMPORTANT"
