"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"74107715336671232"	"itsgood2beawake"	"RL2013D03E086"	"RELATED"	"NEUTRAL"	"Public Acts, conferences at Harvard"	"UNIMPORTANT"
"85804760636194816"	"GrantsMeister"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Harvard studies"	"MILDLY_IMPORTANT"
"86555796078460928"	"FreekBarker"	"RL2013D03E086"	"UNRELATED"	""	""	""
"86564264738959360"	"Dishmail"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Harvard studies"	"MILDLY_IMPORTANT"
"86568635220496385"	"RIP_LilQuon"	"RL2013D03E086"	"UNRELATED"	""	""	""
"86578143716065280"	"shephardm"	"RL2013D03E086"	"RELATED"	"NEUTRAL"	"Former students"	"UNIMPORTANT"
"86581482914709504"	"Tadmor_Harvard"	"RL2013D03E086"	"RELATED"	"NEUTRAL"	"Former students"	"UNIMPORTANT"
"86587950011387905"	"CaitlinMonty"	"RL2013D03E086"	"UNRELATED"	""	""	""
"86596299117428737"	"Reinventionist"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"The Reinvention of Harvard Business School"	"MILDLY_IMPORTANT"
"86607805829742593"	"BeatnikPolitics"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Harvard studies"	"MILDLY_IMPORTANT"
"86626629878689792"	"VerifiedAbigail"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Harvard business review publications"	"MILDLY_IMPORTANT"
"86635072983273472"	"vanesser666"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Proud of studying at Harvard"	"UNIMPORTANT"
"86660280754503680"	"katdoc12"	"RL2013D03E086"	"RELATED"	"NEGATIVE"	"Harvard business review publications"	"MILDLY_IMPORTANT"
"86768938385555456"	"VaralloPR"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Harvard studies"	"MILDLY_IMPORTANT"
"86781680718848000"	"bizgnite"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Harvard business review publications"	"MILDLY_IMPORTANT"
"86782245272170496"	"Harvard"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Public Acts, conferences at Harvard"	"UNIMPORTANT"
"86786225859604480"	"TeamGetFitcom"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Harvard studies"	"MILDLY_IMPORTANT"
"86794699834261504"	"jennarmour"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Harvard business review publications"	"MILDLY_IMPORTANT"
"86797396767543299"	"cripatia"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Harvard business review publications"	"MILDLY_IMPORTANT"
"86800013983883265"	"BrooklineBikes"	"RL2013D03E086"	"UNRELATED"	""	""	""
"86802874914451457"	"fearlesscomp"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Harvard business review publications"	"MILDLY_IMPORTANT"
"86805697978843136"	"CogSciLibrarian"	"RL2013D03E086"	"RELATED"	"POSITIVE"	"Harvard staff interviews"	"MILDLY_IMPORTANT"
