"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"177566616849100800"	"frasesderock"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Quoting Bon Jovi"	"MILDLY_IMPORTANT"
"181090301333606400"	"ImYoursJBJ"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"I like Bon Jovi"	"MILDLY_IMPORTANT"
"191476468201684992"	"JAVFAITHINME"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Effect of BJ's songs"	"MILDLY_IMPORTANT"
"206466097896108032"	"RocksConverse"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"merchandise"	"UNIMPORTANT"
"206835445789757441"	"Ayyy_Si_Aha"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Fans"	"UNIMPORTANT"
"207121043314323457"	"TeamBonJovi"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Effect of BJ's songs"	"MILDLY_IMPORTANT"
"207296389535907840"	"TylerBresnahan"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Quoting Bon Jovi"	"MILDLY_IMPORTANT"
"208283095953178624"	"JBJSoulFound"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Support to homeless group"	"MILDLY_IMPORTANT"
"208305647882735616"	"Filosoferch"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"BJ across generations"	"MILDLY_IMPORTANT"
"208337563063300096"	"WizardOfOsrin"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Jon Bon Jovi Soul Foundation"	"UNIMPORTANT"
"208338696561369089"	"_thejealous"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"One of the best bands"	"MILDLY_IMPORTANT"
"208412595995156481"	"jwdeal09"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Songs"	"MILDLY_IMPORTANT"
"208425745125609472"	"good_phil"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Quoting Bon Jovi"	"MILDLY_IMPORTANT"
"208436360942596096"	"kellylynnprime"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"S: I'll be there for you"	"MILDLY_IMPORTANT"
"208488848454463488"	"CaitlinIngram95"	"RL2013D04E153"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208497912337010688"	"favouriteliar"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"One of the best bands"	"MILDLY_IMPORTANT"
"208498172379660288"	"liverarte"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Now playing"	"UNIMPORTANT"
"208503823512240128"	"Sheetz_mailman"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"I like Bon Jovi"	"MILDLY_IMPORTANT"
"208504317055991809"	"lukelandles"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"It's Bon Jovi time"	"MILDLY_IMPORTANT"
"208555139408203777"	"ColletteMatania"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"merchandise"	"UNIMPORTANT"
"208563649646833665"	"SMacCoubrey"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"S: Bed of Roses"	"MILDLY_IMPORTANT"
"208581457659179008"	"InGlorious_D"	"RL2013D04E153"	"RELATED"	"NEGATIVE"	"Bad singer"	"MILDLY_IMPORTANT"
"208582888420151296"	"WizardOfOsrin"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Bon Jovi News"	"MILDLY_IMPORTANT"
"208595207623680000"	"dany_dm9"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Songs"	"MILDLY_IMPORTANT"
"208615264747667458"	"Jahelalban"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"BJ Video clips"	"MILDLY_IMPORTANT"
"208628120314580993"	"AloysiousChooi"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Now playing"	"UNIMPORTANT"
"208650467549515776"	"HelenD1"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Now playing"	"UNIMPORTANT"
"208653206455205888"	"ClassicRockAsia"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Now playing"	"UNIMPORTANT"
"208693501129527296"	"abitofbonjovi"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"other topics"	"UNIMPORTANT"
"208711851205337088"	"HassanElGendy"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"BJ Video clips"	"MILDLY_IMPORTANT"
"208720231420538880"	"xman30"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"BJ Video clips"	"MILDLY_IMPORTANT"
"208725449126318080"	"GregDietz"	"RL2013D04E153"	"RELATED"	"NEGATIVE"	"Comment about people listening to BJ"	"UNIMPORTANT"
"208744040831787008"	"PlanetPrinceton"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Concerts"	"MILDLY_IMPORTANT"
"208744352862838784"	"dofactora"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"S: Always"	"MILDLY_IMPORTANT"
"208748634509033472"	"rockhistorybook"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Now playing"	"UNIMPORTANT"
"208750933734203393"	"danielday"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"other topics"	"UNIMPORTANT"
"208758093415317505"	"stylinsonloveme"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"What's your favorite BJ song?"	"MILDLY_IMPORTANT"
"208758668005621760"	"stylinsonloveme"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"What's your favorite BJ song?"	"MILDLY_IMPORTANT"
"208767308280250372"	"Anyz"	"RL2013D04E153"	"RELATED"	"POSITIVE"	"Tributes or covers"	"MILDLY_IMPORTANT"
