"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"100005327151448064"	"scolest"	"RL2013D03E090"	"RELATED"	"POSITIVE"	"Parties and weddings at PU "	"UNIMPORTANT"
"100026684543205376"	"Fr3shBarbieDoll"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100042874565033984"	"RaquelMB143"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100070275948871680"	"Losfinancieros"	"RL2013D03E090"	"RELATED"	"POSITIVE"	"Professors  "	"MILDLY_IMPORTANT"
"100085114565959680"	"xKaiiGee"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100112068014903296"	"shawnzyy"	"RL2013D03E090"	"RELATED"	"NEGATIVE"	"Parties and weddings at PU "	"UNIMPORTANT"
"100132624269455360"	"Jaelovesbreezy"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100133496697274368"	"HECRMGuru"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100259262906908672"	"sizadube23"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100280221864964096"	"beliebforevaa"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100282469999329280"	"iCRAVEDiggy"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100304502653071360"	"ECMoyano"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100379555549810688"	"HcoTreasure"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100457036919214081"	"MindlessBayx3"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100469821178777600"	"mbisconti"	"RL2013D03E090"	"RELATED"	"NEGATIVE"	"Professors  "	"MILDLY_IMPORTANT"
"100591757984665600"	"jantenyMB"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100610733020151808"	"ara_ponce"	"RL2013D03E090"	"RELATED"	"POSITIVE"	"Studies of Princeton"	"MILDLY_IMPORTANT"
"100638529947844609"	"TeamMindlessDC"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100642446123343872"	"NassauInn"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100685081236082688"	"Mass_Energy"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100689070019198976"	"trudiann"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100717381583765506"	"FckWhatYouHeard"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100901398287364096"	"multiplytraffic"	"RL2013D03E090"	"UNRELATED"	""	""	""
"100989533167947776"	"hrosenth"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101031811756466176"	"austintownhall"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101053294981554176"	"durahzee"	"RL2013D03E090"	"RELATED"	"NEGATIVE"	"Princeton's Majors"	"MILDLY_IMPORTANT"
"101076644692901889"	"RecruitWell"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101076883738865664"	"SelfMadeSmileey"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101109871625248770"	"PrincetonBCNews"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101312898218999808"	"TCU"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101332509824008192"	"antoinetted44"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101349668696502272"	"CrossettLibrary"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101383894229725185"	"priest_da_beast"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101398145610682369"	"pomonacollege"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101418232472272897"	"RaciRay"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101569047572922368"	"FOURAz"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101622764032622593"	"stangeric"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101641126687145984"	"LiberalPhenom"	"RL2013D03E090"	"RELATED"	"NEGATIVE"	"Princeton is an elitist University"	"MILDLY_IMPORTANT"
"101714543792754689"	"TinsleyReports"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101729391633113088"	"sweetbabette"	"RL2013D03E090"	"RELATED"	"POSITIVE"	"Check in and 4sq"	"UNIMPORTANT"
"101750946136199168"	"KrazyM3hKayKay1"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101762904134651904"	"eBC_Jobs_NE"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101793015026298881"	"xNekeshiax"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101796022338072576"	"Chicagocareers"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101813630017867776"	"januarywins"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101815652137975809"	"rrrundle"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101818307191111681"	"Ayoo_BriiBratt"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101870550913253376"	"Mz_Leandra"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101901391647350784"	"Princetonwifee1"	"RL2013D03E090"	"UNRELATED"	""	""	""
"101959885410930688"	"orlpol_strange"	"RL2013D03E090"	"UNRELATED"	""	""	""
