"tweet_id"	"author"	"entity_id"	"filtering"	"polarity"	"topic"	"topic_priority"
"208233535935488000"	"steveblackburn1"	"RL2013D01E035"	"RELATED"	"POSITIVE"	"Clothing Line"	"UNIMPORTANT"
"208344224641449985"	"TromboneForum"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208347328430608384"	"Mainstream901"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"Songs/Lyrics"	"UNIMPORTANT"
"208387241133883393"	"TraficoReporte"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"Theft"	"UNIMPORTANT"
"208411836809351170"	"ryanherlan"	"RL2013D01E035"	"RELATED"	"POSITIVE"	"Wish"	"UNIMPORTANT"
"208451644952813568"	"Markitakf79"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208458183881129984"	"netreviewweb"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208479214108811265"	"SUNIL9007670484"	"RL2013D01E035"	"RELATED"	"POSITIVE"	"Prize"	"UNIMPORTANT"
"208483446182518784"	"riskyfridy"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208484540895854592"	"AndyPayne4"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"MotoGP - User Comments"	"UNIMPORTANT"
"208484851286941697"	"mikeositos"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"Photos"	"UNIMPORTANT"
"208487841825685504"	"OHAutos"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"208494636589780994"	"Adam_Ryder22"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208508884648869888"	"motorcyclesatv"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"208524231611387905"	"HindAdib"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208549154144784384"	"DsilvaStar"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"User Comments"	"UNIMPORTANT"
"208557509181587457"	"AetharaGirl"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208563116982812673"	"KEANBEAN_HAWKIN"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"other topics"	"UNIMPORTANT"
"208569836253614080"	"fuzcao"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208572151505223682"	"motorbikehub"	"RL2013D01E035"	"RELATED"	"POSITIVE"	"MotoGP News"	"MILDLY_IMPORTANT"
"208585229361889280"	"FrannyFrann_"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208594192576942080"	"clarinetsource"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208598709846540289"	"ElectronicPiano"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208603470389968899"	"Mr_WNB"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208625977448869888"	"MAQUINADELAIRE"	"RL2013D01E035"	"RELATED"	"POSITIVE"	"New Motorcycle"	"MILDLY_IMPORTANT"
"208652715709042688"	"caaozqom4wxwm"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"For Sale - Spare parts"	"UNIMPORTANT"
"208657597883092994"	"FN_Press"	"RL2013D01E035"	"RELATED"	"POSITIVE"	"Charity"	"MILDLY_IMPORTANT"
"208673305547382785"	"WilliKingCool"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208673422979514368"	"RoSPA_Tim"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208686505017872384"	"camilogarc9"	"RL2013D01E035"	"RELATED"	"POSITIVE"	"MotoGP News"	"MILDLY_IMPORTANT"
"208706276979519488"	"slyviasowaldrup"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"Clothing Line"	"UNIMPORTANT"
"208725382013272064"	"cars_qna"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"Problem"	"MILDLY_IMPORTANT"
"208730977244151809"	"PerkinAssCoby"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208760639349465089"	"paginaanuncios"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"208790196605550593"	"paginaanuncios"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"208816859812859907"	"Quinn_Klyn"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"Accesories"	"UNIMPORTANT"
"208817782521999360"	"paginaanuncios"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"For Sale"	"UNIMPORTANT"
"208822643724517378"	"mohdwahidi"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"Photos"	"UNIMPORTANT"
"208833246937612288"	"bibi997"	"RL2013D01E035"	"RELATED"	"NEUTRAL"	"MotoGP - User Comments"	"UNIMPORTANT"
"208842126279184385"	"soundsgreat_uk"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208897881170653184"	"amar_gates"	"RL2013D01E035"	"RELATED"	"POSITIVE"	"User Comments"	"UNIMPORTANT"
"208902754930921472"	"ahmedmalikkk"	"RL2013D01E035"	"UNRELATED"	""	""	""
"208912070496882688"	"hackensaw"	"RL2013D01E035"	"UNRELATED"	""	""	""
