"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"	"is_near_duplicate_of"
"195209940258922497"	"khanacademy"	"RL2013D03E089"	"https://twitter.com/khanacademy/status/195209940258922497"	"EN"	"1335376651"	"http://mitne.ws/JPHP9L,http://www.khanacademy.org/about/blog/post/21777258357/collaboration-with-mit-k12"	"http://web.mit.edu/newsoffice/2012/k-12-education-video-initiative-0425.html#.T5g6kq1pehZ.twitter,http://www.khanacademy.org/about/blog/post/21777258357/collaboration-with-mit-k12"	"62255a5c5c535eff09f65abaf31daa45,509877e4ce8e853b657f1eff25efd9e9"	"-1"
"206195906494742529"	"lachicasabrina"	"RL2013D03E089"	"https://twitter.com/lachicasabrina/status/206195906494742529"	"ES"	"1337995909"	""	""	""	"-1"
"208187670411755522"	"MassTLC"	"RL2013D03E089"	"https://twitter.com/MassTLC/status/208187670411755522"	"EN"	"1338470783"	"http://blog.masstlc.org/"	"http://blog.masstlc.org/"	"9bca349e03af6d9d676b6609d4ec46d6"	"-1"
"208316970062454784"	"TCELab"	"RL2013D03E089"	"https://twitter.com/TCELab/status/208316970062454784"	"EN"	"1338501610"	"http://cbsn.ws/M2m5Ha"	"http://cbsn.ws/M2m5Ha"	"e0b73e47cffb1813190e5fbf2c80fd3e"	"-1"
"208340093268795393"	"cloverfoodtruck"	"RL2013D03E089"	"https://twitter.com/cloverfoodtruck/status/208340093268795393"	"EN"	"1338507123"	""	""	""	"-1"
"208346292458496000"	"ifyjudihej"	"RL2013D03E089"	"https://twitter.com/ifyjudihej/status/208346292458496000"	"EN"	"1338508601"	"http://amzn.to/I6hT3I"	"http://amzn.to/I6hT3I"	"b8ff70e535b271a190fb5379e735580d"	"-1"
"208457764459122689"	"Fuzzyraptor"	"RL2013D03E089"	"https://twitter.com/Fuzzyraptor/status/208457764459122689"	"EN"	"1338535178"	""	""	""	"-1"
"208470864818208768"	"rossdawson"	"RL2013D03E089"	"https://twitter.com/rossdawson/status/208470864818208768"	"EN"	"1338538302"	"http://bit.ly/KQ101v"	"http://rossdawsonblog.com/weblog/archives/2012/06/mit-global-study-on-social-business-executives-increasingly-understand-the-value-and-success-drivers.html"	"9ae54718803ef35a96877517e742bd8a"	"-1"
"208527238902198272"	"awalls37"	"RL2013D03E089"	"https://twitter.com/awalls37/status/208527238902198272"	"EN"	"1338551742"	"http://lnkd.in/HgATra"	"http://slashdot.org/topic/bi/mit-intel-plan-on-big-data-research-at-new-facility/"	"725644b9aa83503209ef123bc92ae6bb"	"-1"
"208559635693707265"	"AnnT"	"RL2013D03E089"	"https://twitter.com/AnnT/status/208559635693707265"	"EN"	"1338559466"	"http://civic.mit.edu/blog/beckyh/case-study-ndns-voip-drupal"	"http://civic.mit.edu/blog/beckyh/case-study-ndns-voip-drupal"	"19db6ddd3c754469964bcf31aac707ea"	"-1"
"208560554279833601"	"josemariasiota"	"RL2013D03E089"	"https://twitter.com/josemariasiota/status/208560554279833601"	"EN"	"1338559685"	"http://bit.ly/L376sj"	"http://www.deloitte.com/view/en_GX/global/insights/focus-on-the-issues/497745c9c1e97310VgnVCM2000001b56f00aRCRD.htm?id=gx_SB12_tw_010612&sf20752=1"	"12cc0f87e03d7f1b8af487e3d1c395a4"	"-1"
"208565000216907776"	"elleink"	"RL2013D03E089"	"https://twitter.com/elleink/status/208565000216907776"	"EN"	"1338560745"	"http://mashable.com/2012/06/01/banana-keyboard/"	"http://mashable.com/2012/06/01/banana-keyboard/"	"0688ea4f64c0075d01dddd8e7cde2e03"	"-1"
"208572130558873601"	"BW_Health"	"RL2013D03E089"	"https://twitter.com/BW_Health/status/208572130558873601"	"EN"	"1338562445"	"http://dlvr.it/1fYr4h"	"http://www.businesswire.com/news/home/20120601005622/en/Parenting-Challenges-Autism-book-today-MIT-Sloan?utm_source=dlvr.it&utm_medium=twitter"	"af86045b0170a4b35681a2feb6501390"	"-1"
"208574844265172992"	"cooknjive"	"RL2013D03E089"	"https://twitter.com/cooknjive/status/208574844265172992"	"EN"	"1338563092"	""	""	""	"-1"
"208578773162004481"	"MITSloanAdcom"	"RL2013D03E089"	"https://twitter.com/MITSloanAdcom/status/208578773162004481"	"EN"	"1338564029"	"http://bit.ly/Llk7iT"	"http://bit.ly/Llk7iT"	"f505d8fc805c654b2c40f99d70c30a09"	"-1"
"208601638355734529"	"Ambition_onLoud"	"RL2013D03E089"	"https://twitter.com/Ambition_onLoud/status/208601638355734529"	"EN"	"1338569480"	""	""	""	"-1"
"208613336533839874"	"TimWilliamsCBS"	"RL2013D03E089"	"https://twitter.com/TimWilliamsCBS/status/208613336533839874"	"EN"	"1338572269"	"http://on.mash.to/LO8eBs"	"http://mashable.com/2012/06/01/banana-keyboard/"	"0688ea4f64c0075d01dddd8e7cde2e03"	"-1"
"208619020180656128"	"jcalderac"	"RL2013D03E089"	"https://twitter.com/jcalderac/status/208619020180656128"	"ES"	"1338573625"	""	""	""	"-1"
"208622684504989696"	"RegRab77"	"RL2013D03E089"	"https://twitter.com/RegRab77/status/208622684504989696"	"EN"	"1338574498"	""	""	""	"-1"
"208624794244096002"	"imfreeh"	"RL2013D03E089"	"https://twitter.com/imfreeh/status/208624794244096002"	"EN"	"1338575001"	"http://web.mit.edu/mitei/c3e/index.html"	"http://web.mit.edu/c3e/"	"2959e0e381f0e650945a097a3d8f5889"	"-1"
"208638174073847808"	"strataconf"	"RL2013D03E089"	"https://twitter.com/strataconf/status/208638174073847808"	"EN"	"1338578191"	"http://oreil.ly/LlVuCH"	"http://strata.oreilly.com/2012/05/strata-week-mit-announces-a-bi.html"	"bb15548c5c7bcfe6316ccffb94acdd1b"	"-1"
"208643081380171776"	"primepromotion"	"RL2013D03E089"	"https://twitter.com/primepromotion/status/208643081380171776"	"EN"	"1338579361"	"http://ow.ly/1kb1WS"	"http://www.technologyreview.com/view/428061/how-obama-was-dangerously-naive-about-stuxnet-and-cyberwarfare/?ref=rss"	"7a5f883171bcdba3f1d2d572df95f265"	"-1"
"208662928830902273"	"LiveOrganicLife"	"RL2013D03E089"	"https://twitter.com/LiveOrganicLife/status/208662928830902273"	"EN"	"1338584093"	"http://bit.ly/MgpDbP"	"http://www.mnn.com/health/fitness-well-being/stories/8-lifestyle-habits-to-help-you-avoid-cancer"	"b55a5baf06eb9a4dd92fd5dbd7d41db4"	"-1"
"208680437890039809"	"LOVINGUBLUE"	"RL2013D03E089"	"https://twitter.com/LOVINGUBLUE/status/208680437890039809"	"EN"	"1338588173"	""	""	""	"-1"
"208682759487619073"	"kit_hickey"	"RL2013D03E089"	"https://twitter.com/kit_hickey/status/208682759487619073"	"EN"	"1338588821"	""	""	""	"-1"
