"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"	"is_near_duplicate_of"
"206902899106787328"	"blancaceline"	"RL2013D04E167"	"https://twitter.com/blancaceline/status/206902899106787328"	"EN"	"1338164469"	""	""	""	"-1"
"207523724247834624"	"eonline"	"RL2013D04E167"	"https://twitter.com/eonline/status/207523724247834624"	"EN"	"1338312486"	"http://eonli.ne/LbHj32"	"http://uk.eonline.com/news/319544/madonna-covers-lady-gaga-s-born-this-way-tribute-or-dig"	"152a858ec5e3e26e118b8b5dd6f0eab2"	"-1"
"207600043404963840"	"holyh00ker"	"RL2013D04E167"	"https://twitter.com/holyh00ker/status/207600043404963840"	"EN"	"1338330682"	""	""	""	"-1"
"207891945320759296"	"A3Noticias"	"RL2013D04E167"	"https://twitter.com/A3Noticias/status/207891945320759296"	"ES"	"1338400276"	"http://www.antena3.com/noticias/cultura/madonna-tambien-canta-euskera_2012053000198.html"	"http://www.antena3.com/noticias/cultura/madonna-tambien-canta-euskera_2012053000198.html"	"95325faca71d3f2fb55608b8a08f8c10"	"-1"
"208186277114286080"	"SirSutherland"	"RL2013D04E167"	"https://twitter.com/SirSutherland/status/208186277114286080"	"EN"	"1338470452"	"pic.twitter.com/xQNMeTUO"	"pic.twitter.com/xQNMeTUO"	"a8bd47af951b6608707ee47c4b143caf"	"-1"
"208254686367727616"	"MadonnaParadise"	"RL2013D04E167"	"https://twitter.com/MadonnaParadise/status/208254686367727616"	"ES"	"1338486761"	"pic.twitter.com/KG2KxIDU"	"pic.twitter.com/KG2KxIDU"	"8b964840a29fc3a4b48de00ace8670d7"	"-1"
"208261022828605440"	"russelltovey"	"RL2013D04E167"	"https://twitter.com/russelltovey/status/208261022828605440"	"EN"	"1338488271"	""	""	""	"-1"
"208263859927130113"	"Modelinia"	"RL2013D04E167"	"https://twitter.com/Modelinia/status/208263859927130113"	"EN"	"1338488948"	"http://yfrog.com/kie3ggmj"	"http://twitter.yfrog.com/kie3ggmj"	"c97decb9ba62679b7e32e576201ab162"	"-1"
"208265193338318848"	"haaretzcom"	"RL2013D04E167"	"https://twitter.com/haaretzcom/status/208265193338318848"	"EN"	"1338489266"	"http://htz.li/KMJc7H"	"http://www.haaretz.com/culture/arts-leisure/live-from-tel-aviv-madonna-kicks-off-world-mdna-tour-1.433568"	"4fe6fe5b9c56223f9bbe6e547febf0aa"	"-1"
"208270048962424832"	"runaway_lover"	"RL2013D04E167"	"https://twitter.com/runaway_lover/status/208270048962424832"	"EN"	"1338490423"	""	""	""	"-1"
"208314119516987392"	"ladygagaIoo"	"RL2013D04E167"	"https://twitter.com/ladygagaIoo/status/208314119516987392"	"EN"	"1338500931"	"pic.twitter.com/1iuZei8J"	"pic.twitter.com/1iuZei8J"	"49513265b44fb1c552f6ff7a0df18c1e"	"-1"
"208316400912179200"	"TeComoNickJonas"	"RL2013D04E167"	"https://twitter.com/TeComoNickJonas/status/208316400912179200"	"EN"	"1338501474"	""	""	""	"-1"
"208317341694570497"	"BoyLondonTweets"	"RL2013D04E167"	"https://twitter.com/BoyLondonTweets/status/208317341694570497"	"EN"	"1338501699"	""	""	""	"-1"
"208317567222288385"	"UsagiFer"	"RL2013D04E167"	"https://twitter.com/UsagiFer/status/208317567222288385"	"ES"	"1338501754"	"pic.twitter.com/JTIxoTQY"	"pic.twitter.com/JTIxoTQY"	"3a1ff274811ef9ffa25743513879b5b0"	"-1"
