"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"	"is_near_duplicate_of"
"132512353911717889"	"OfficialAdele"	"RL2013D04E145"	"https://twitter.com/OfficialAdele/status/132512353911717889"	"EN"	"1320428381"	"http://www.amavote.com/"	"http://www.amavote.com/"	"939d541a41fec7f7515e9e0dfe2d6ef3"	"-1"
"189027425001283585"	"goodguygreg_"	"RL2013D04E145"	"https://twitter.com/goodguygreg_/status/189027425001283585"	"EN"	"1333902624"	""	""	""	"-1"
"197988613303185408"	"davea"	"RL2013D04E145"	"https://twitter.com/davea/status/197988613303185408"	"EN"	"1336039138"	""	""	""	"-1"
"199306775642636291"	"Soy_pendejo"	"RL2013D04E145"	"https://twitter.com/Soy_pendejo/status/199306775642636291"	"ES"	"1336353412"	""	""	""	"-1"
"202719030388334592"	"Some0neWhoCares"	"RL2013D04E145"	"https://twitter.com/Some0neWhoCares/status/202719030388334592"	"EN"	"1337166957"	""	""	""	"-1"
"206139497279258624"	"AwkwardMoment"	"RL2013D04E145"	"https://twitter.com/AwkwardMoment/status/206139497279258624"	"EN"	"1337982460"	""	""	""	"-1"
"206605750318006272"	"PrincessProbz"	"RL2013D04E145"	"https://twitter.com/PrincessProbz/status/206605750318006272"	"EN"	"1338093624"	""	""	""	"-1"
"208027015322931200"	"LaughingGuyMeme"	"RL2013D04E145"	"https://twitter.com/LaughingGuyMeme/status/208027015322931200"	"EN"	"1338432480"	""	""	""	"-1"
"208111030784622592"	"markleggett"	"RL2013D04E145"	"https://twitter.com/markleggett/status/208111030784622592"	"EN"	"1338452510"	""	""	""	"-1"
"208217224698269697"	"Mariinacl95"	"RL2013D04E145"	"https://twitter.com/Mariinacl95/status/208217224698269697"	"ES"	"1338477829"	"http://www.los40.com/actualidad/noticias/david-guetta-quiere-colaborar-con-adele/nota/1459933.aspx"	"http://www.los40.com/actualidad/noticias/david-guetta-quiere-colaborar-con-adele/nota/1459933.aspx"	"7c057bd75d9cde02caa191f67b201461"	"-1"
"208269465098518529"	"OfficialAdele"	"RL2013D04E145"	"https://twitter.com/OfficialAdele/status/208269465098518529"	"EN"	"1338490284"	""	""	""	"-1"
"208311148414631936"	"autocorrects"	"RL2013D04E145"	"https://twitter.com/autocorrects/status/208311148414631936"	"EN"	"1338500222"	""	""	""	"-1"
"208315797339250688"	"ugofit"	"RL2013D04E145"	"https://twitter.com/ugofit/status/208315797339250688"	"ES"	"1338501333"	"pic.twitter.com/AWl6Mr14"	"pic.twitter.com/AWl6Mr14"	"bf5b6d0d0b6bfd849233d75e0985ca6b"	"-1"
"208316942514274304"	"CiruCalderaro"	"RL2013D04E145"	"https://twitter.com/CiruCalderaro/status/208316942514274304"	"ES"	"1338501604"	""	""	""	"-1"
"208318043804274688"	"Lazy_Shit_"	"RL2013D04E145"	"https://twitter.com/Lazy_Shit_/status/208318043804274688"	"EN"	"1338501866"	""	""	""	"-1"
"208320534491049985"	"Carlos02Taveras"	"RL2013D04E145"	"https://twitter.com/Carlos02Taveras/status/208320534491049985"	"EN"	"1338502460"	""	""	""	"-1"
"208324293308850178"	"AgusssLu"	"RL2013D04E145"	"https://twitter.com/AgusssLu/status/208324293308850178"	"ES"	"1338503356"	""	""	""	"-1"
"208325611805097984"	"NikkiKnows_Best"	"RL2013D04E145"	"https://twitter.com/NikkiKnows_Best/status/208325611805097984"	"EN"	"1338503671"	""	""	""	"-1"
"208327334175059970"	"evanpont"	"RL2013D04E145"	"https://twitter.com/evanpont/status/208327334175059970"	"EN"	"1338504081"	"http://fb.me/1QVvZE5Nf"	"http://www.youtube.com/watch?v=sFffHBDJNVk&feature=share"	"393678f4b08a82ba505d060eca116bd0"	"-1"
"208331634389426176"	"DailyAdele"	"RL2013D04E145"	"https://twitter.com/DailyAdele/status/208331634389426176"	"EN"	"1338505106"	""	""	""	"-1"
"208333078060474369"	"rhiimurphh"	"RL2013D04E145"	"https://twitter.com/rhiimurphh/status/208333078060474369"	"EN"	"1338505451"	""	""	""	"-1"
"208334357822316544"	"QuotingJokes"	"RL2013D04E145"	"https://twitter.com/QuotingJokes/status/208334357822316544"	"EN"	"1338505756"	""	""	""	"-1"
"208334368035442689"	"NanaValenzuela"	"RL2013D04E145"	"https://twitter.com/NanaValenzuela/status/208334368035442689"	"EN"	"1338505758"	""	""	""	"-1"
"208335412396179459"	"brrsmit406"	"RL2013D04E145"	"https://twitter.com/brrsmit406/status/208335412396179459"	"EN"	"1338506007"	"http://www.youtube.com/watch?v=x5WRUv10UlQ"	"http://www.youtube.com/watch?v=x5WRUv10UlQ"	"b9f766923e1ec0d4e4022cfe2da743bf"	"-1"
"208338176455086081"	"LeoVazquez4000"	"RL2013D04E145"	"https://twitter.com/LeoVazquez4000/status/208338176455086081"	"ES"	"1338506666"	""	""	""	"-1"
"208340084859219969"	"SoSleek"	"RL2013D04E145"	"https://twitter.com/SoSleek/status/208340084859219969"	"EN"	"1338507121"	""	""	""	"-1"
"208340420395155457"	"gloperos"	"RL2013D04E145"	"https://twitter.com/gloperos/status/208340420395155457"	"ES"	"1338507201"	""	""	""	"-1"
"208342068777590784"	"sophieb2102"	"RL2013D04E145"	"https://twitter.com/sophieb2102/status/208342068777590784"	"EN"	"1338507594"	""	""	""	"-1"
"208343025078894592"	"LouisyDazz"	"RL2013D04E145"	"https://twitter.com/LouisyDazz/status/208343025078894592"	"EN"	"1338507822"	""	""	""	"-1"
"208343905895321601"	"TopLatinoRadio"	"RL2013D04E145"	"https://twitter.com/TopLatinoRadio/status/208343905895321601"	"EN"	"1338508032"	"http://www.toplatino.net"	"http://www.toplatino.net"	"3c2b69bc9cea8af7c5518b722d86ad55"	"-1"
"208344681841565697"	"_PockeT_RockeT"	"RL2013D04E145"	"https://twitter.com/_PockeT_RockeT/status/208344681841565697"	"EN"	"1338508217"	""	""	""	"-1"
"208344983823069184"	"aprilxnicoleex3"	"RL2013D04E145"	"https://twitter.com/aprilxnicoleex3/status/208344983823069184"	"EN"	"1338508289"	""	""	""	"-1"
"208347642986627073"	"Naatijonas"	"RL2013D04E145"	"https://twitter.com/Naatijonas/status/208347642986627073"	"ES"	"1338508923"	""	""	""	"-1"
"208365113651109889"	"AgnesMonicaZone"	"RL2013D04E145"	"https://twitter.com/AgnesMonicaZone/status/208365113651109889"	"EN"	"1338513088"	""	""	""	"-1"
"208368774313811968"	"Tee_1012"	"RL2013D04E145"	"https://twitter.com/Tee_1012/status/208368774313811968"	"EN"	"1338513961"	""	""	""	"-1"
"208375694017839104"	"adele_dailey"	"RL2013D04E145"	"https://twitter.com/adele_dailey/status/208375694017839104"	"EN"	"1338515611"	""	""	""	"-1"
"208392912730456064"	"LaurenBHansen"	"RL2013D04E145"	"https://twitter.com/LaurenBHansen/status/208392912730456064"	"EN"	"1338519716"	""	""	""	"-1"
"208399834070269952"	"fmichaelhaynie"	"RL2013D04E145"	"https://twitter.com/fmichaelhaynie/status/208399834070269952"	"EN"	"1338521366"	""	""	""	"-1"
"208406401691824130"	"ThatsASong"	"RL2013D04E145"	"https://twitter.com/ThatsASong/status/208406401691824130"	"EN"	"1338522932"	""	""	""	"-1"
"208410708549967873"	"Rabitahrozen"	"RL2013D04E145"	"https://twitter.com/Rabitahrozen/status/208410708549967873"	"EN"	"1338523959"	""	""	""	"-1"
"208413492091424768"	"UgglyZorra"	"RL2013D04E145"	"https://twitter.com/UgglyZorra/status/208413492091424768"	"ES"	"1338524623"	"http://yfrog.com/nu9wtrvj"	"http://twitter.yfrog.com/nu9wtrvj"	"234d035eeaf3ce58769a4f17434f4642"	"-1"
"208420118450020353"	"Terracolombia"	"RL2013D04E145"	"https://twitter.com/Terracolombia/status/208420118450020353"	"ES"	"1338526203"	"http://ow.ly/bhHB4"	"http://entretenimiento.terra.com.co/musica/adele-y-one-direction-convergen-entre-los-mas-vendidos-en-america-latina,28ccfc11ae4a7310VgnVCM5000009ccceb0aRCRD.html"	"a41458a1c41f9addc5bc942e8abfb9cd"	"-1"
