"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"	"is_near_duplicate_of"
"207924337909575681"	"NipseyHussle"	"RL2013D04E146"	"https://twitter.com/NipseyHussle/status/207924337909575681"	"EN"	"1338407999"	""	""	""	"-1"
"208314419049009155"	"Cali_Barbie12"	"RL2013D04E146"	"https://twitter.com/Cali_Barbie12/status/208314419049009155"	"EN"	"1338501002"	""	""	""	"-1"
"208319797954490368"	"Bill_Gross"	"RL2013D04E146"	"https://twitter.com/Bill_Gross/status/208319797954490368"	"EN"	"1338502284"	"http://bit.ly/bjdKsc"	"http://webtv.un.org/"	"6f182f5ff0a589d13de5f02639695f38"	"-1"
"208321919341174788"	"TrendLove"	"RL2013D04E146"	"https://twitter.com/TrendLove/status/208321919341174788"	"EN"	"1338502790"	""	""	""	"-1"
"208348318290542592"	"vilmifigueroa"	"RL2013D04E146"	"https://twitter.com/vilmifigueroa/status/208348318290542592"	"ES"	"1338509084"	""	""	""	"-1"
"208408066142642178"	"QBOBBYSPONGE10"	"RL2013D04E146"	"https://twitter.com/QBOBBYSPONGE10/status/208408066142642178"	"EN"	"1338523330"	"pic.twitter.com/gbbGuY9p"	"pic.twitter.com/gbbGuY9p"	"bdab95f13139aced1887ff6ba39aeeb6"	"-1"
"208423647994589184"	"iWearNYkes_"	"RL2013D04E146"	"https://twitter.com/iWearNYkes_/status/208423647994589184"	"EN"	"1338527044"	""	""	""	"-1"
"208425040503508993"	"GotDamn_Terell"	"RL2013D04E146"	"https://twitter.com/GotDamn_Terell/status/208425040503508993"	"EN"	"1338527376"	""	""	""	"-1"
"208426317367087106"	"LoveLike_"	"RL2013D04E146"	"https://twitter.com/LoveLike_/status/208426317367087106"	"EN"	"1338527681"	""	""	""	"-1"
"208426512691630080"	"CallMeBenn"	"RL2013D04E146"	"https://twitter.com/CallMeBenn/status/208426512691630080"	"EN"	"1338527727"	""	""	""	"-1"
"208464475341332483"	"iamWIFEYYY"	"RL2013D04E146"	"https://twitter.com/iamWIFEYYY/status/208464475341332483"	"EN"	"1338536778"	""	""	""	"-1"
"208482307626110976"	"iRockDaNewNew"	"RL2013D04E146"	"https://twitter.com/iRockDaNewNew/status/208482307626110976"	"EN"	"1338541030"	""	""	""	"-1"
"208506053493653504"	"crazyhorse836"	"RL2013D04E146"	"https://twitter.com/crazyhorse836/status/208506053493653504"	"EN"	"1338546691"	""	""	""	"-1"
"208598139433795584"	"JenniferJB4"	"RL2013D04E146"	"https://twitter.com/JenniferJB4/status/208598139433795584"	"ES"	"1338568646"	""	""	""	"-1"
"208617546474205184"	"EreckG"	"RL2013D04E146"	"https://twitter.com/EreckG/status/208617546474205184"	"ES"	"1338573273"	""	""	""	"-1"
"208631408661495808"	"thebeauty_type"	"RL2013D04E146"	"https://twitter.com/thebeauty_type/status/208631408661495808"	"EN"	"1338576578"	""	""	""	"-1"
"208668536602755074"	"iHateKiddyGames"	"RL2013D04E146"	"https://twitter.com/iHateKiddyGames/status/208668536602755074"	"EN"	"1338585430"	""	""	""	"-1"
"208676237344907264"	"GodsGift336"	"RL2013D04E146"	"https://twitter.com/GodsGift336/status/208676237344907264"	"EN"	"1338587266"	""	""	""	"-1"
"208701214450384897"	"_JodiAngelou"	"RL2013D04E146"	"https://twitter.com/_JodiAngelou/status/208701214450384897"	"EN"	"1338593221"	""	""	""	"-1"
