"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"	"is_near_duplicate_of"
"138316250362298368"	"Mamzelle514"	"RL2013D01E040"	"https://twitter.com/Mamzelle514/status/138316250362298368"	"EN"	"1321812138"	""	""	""	"-1"
"200694724162621441"	"JHarden13"	"RL2013D01E040"	"https://twitter.com/JHarden13/status/200694724162621441"	"EN"	"1336684325"	"http://twitpic.com/9jkcal"	"http://twitpic.com/9jkcal"	"1c6762441c9eb3f5d13829cf0fc544f8"	"-1"
"206268744912211969"	"whoever2128"	"RL2013D01E040"	"https://twitter.com/whoever2128/status/206268744912211969"	"EN"	"1338013275"	""	""	""	"-1"
"208303488587935744"	"Aaron_Kiser"	"RL2013D01E040"	"https://twitter.com/Aaron_Kiser/status/208303488587935744"	"EN"	"1338492872"	""	""	""	"-1"
"208306810623492096"	"LoveAlways_Kia"	"RL2013D01E040"	"https://twitter.com/LoveAlways_Kia/status/208306810623492096"	"EN"	"1338499188"	""	""	""	"-1"
"208320178432385024"	"Sami_HA"	"RL2013D01E040"	"https://twitter.com/Sami_HA/status/208320178432385024"	"EN"	"1338502375"	"http://bit.ly/KguHMt"	"http://www.autoguide.com/manufacturer/kia/2012-kia-rio-review-video-2034.html"	"1e2228d5e663160ac8c2bec67a61b173"	"-1"
"208321130820411392"	"XIApk"	"RL2013D01E040"	"https://twitter.com/XIApk/status/208321130820411392"	"EN"	"1338502602"	""	""	""	"-1"
"208324557537415168"	"centralmotorsus"	"RL2013D01E040"	"https://twitter.com/centralmotorsus/status/208324557537415168"	"EN"	"1338503419"	"http://ow.ly/bh9tc"	"http://thechronicleherald.ca/wheelsnews/101964-review-2012-kia-sportage-sx-t-gdi"	"3cbeba07d8a7282390373f9420c26f5e"	"-1"
"208326512120832000"	"Rare_Bottoms"	"RL2013D01E040"	"https://twitter.com/Rare_Bottoms/status/208326512120832000"	"EN"	"1338503885"	""	""	""	"-1"
"208327575150399489"	"Biggie_ben55"	"RL2013D01E040"	"https://twitter.com/Biggie_ben55/status/208327575150399489"	"EN"	"1338504139"	""	""	""	"-1"
"208334011523792896"	"sell_your_car"	"RL2013D01E040"	"https://twitter.com/sell_your_car/status/208334011523792896"	"EN"	"1338505673"	""	""	""	"-1"
"208335086666514433"	"Kia_GoBigMoney"	"RL2013D01E040"	"https://twitter.com/Kia_GoBigMoney/status/208335086666514433"	"EN"	"1338505929"	""	""	""	"-1"
