"tweet_id"	"author"	"entity_id"	"tweet_url"	"language"	"timestamp"	"urls"	"extended_urls"	"md5_extended_urls"	"is_near_duplicate_of"
"207824105792221185"	"KaiserJonny"	"RL2013D01E012"	"https://twitter.com/KaiserJonny/status/207824105792221185"	"EN"	"1338384102"	""	""	""	"-1"
"208342379151884289"	"demangone"	"RL2013D01E012"	"https://twitter.com/demangone/status/208342379151884289"	"EN"	"1338507668"	""	""	""	"-1"
"208465247084883969"	"Magodi84"	"RL2013D01E012"	"https://twitter.com/Magodi84/status/208465247084883969"	"ES"	"1338536962"	""	""	""	"-1"
"208486487040331777"	"ScameMobility"	"RL2013D01E012"	"https://twitter.com/ScameMobility/status/208486487040331777"	"EN"	"1338542026"	"http://bit.ly/JR0PGR"	"http://www.electric-vehiclenews.com/2012/05/nissan-leafs-to-be-tested-as-ny-taxis.html"	"2c0105fdc424e79cdba8b3176b52a94e"	"-1"
"208487367856758784"	"Kenyettamhc1373"	"RL2013D01E012"	"https://twitter.com/Kenyettamhc1373/status/208487367856758784"	"EN"	"1338542236"	"http://fb.me/PmuQSdne"	"http://www.facebook.com/note.php?note_id=116024105203062"	"9959c036fdcf135a83593a173263b381"	"-1"
"208518074356342784"	"justauto"	"RL2013D01E012"	"https://twitter.com/justauto/status/208518074356342784"	"EN"	"1338549557"	"http://ow.ly/1kaifd"	"http://www.just-auto.com/news/infiniti-opens-shop-in-dominican-republic_id123767.aspx"	"0f6a481f908073986bfc9a443d427fbc"	"-1"
"208519668204441601"	"glenmil55"	"RL2013D01E012"	"https://twitter.com/glenmil55/status/208519668204441601"	"EN"	"1338549937"	"http://carsafetyfeatures.isfast.com"	"http://blogdive.com"	"9ed265e9f26ad4103b03484f2ab87cbe"	"-1"
"208527143691489281"	"WSMV"	"RL2013D01E012"	"https://twitter.com/WSMV/status/208527143691489281"	"EN"	"1338551719"	"http://bit.ly/NnIfTY"	"http://www.wsmv.com/story/18674039/nissan-job-fair?utm_medium=twitter&utm_source=twitterfeed"	"88ee4570ea7b884402d299afea0f6e45"	"-1"
"208560445232136192"	"TaxMan45"	"RL2013D01E012"	"https://twitter.com/TaxMan45/status/208560445232136192"	"EN"	"1338559659"	""	""	""	"-1"
"208565830714273792"	"MotorWorldIL"	"RL2013D01E012"	"https://twitter.com/MotorWorldIL/status/208565830714273792"	"EN"	"1338560943"	"http://bit.ly/L3a5oL"	"http://www.mwcars.com/newandusedcars.aspx"	"7c592da6421b67fae72c554a0230ec4f"	"-1"
"208592577782493184"	"MrBizz79"	"RL2013D01E012"	"https://twitter.com/MrBizz79/status/208592577782493184"	"EN"	"1338567320"	""	""	""	"-1"
"208598055556096002"	"krlik"	"RL2013D01E012"	"https://twitter.com/krlik/status/208598055556096002"	"ES"	"1338568626"	""	""	""	"-1"
"208617022165221378"	"otogeek"	"RL2013D01E012"	"https://twitter.com/otogeek/status/208617022165221378"	"EN"	"1338573148"	"http://otogeek.com,http://aol.it/LTaJ99"	"http://otogeek.com,http://green.autoblog.com/2012/06/01/chevy-volt-sales-climb-to-1-680-in-may-nissan-leaf-rebounds-to/?utm_source=twitterfeed&utm_medium=twitter"	"2b1805164f419f1df7c5a89d53340bfe,a81d7d38fd49f424c83f132405e37bdf"	"-1"
"208621535240523776"	"mattfilter"	"RL2013D01E012"	"https://twitter.com/mattfilter/status/208621535240523776"	"EN"	"1338574224"	""	""	""	"-1"
"208622734828240896"	"Carboagez"	"RL2013D01E012"	"https://twitter.com/Carboagez/status/208622734828240896"	"EN"	"1338574510"	"http://r.ebay.com/4ldNfp"	"http://www.ebay.com"	"9b80af1cd5beb79aeb83e034a8184c79"	"-1"
"208625570160971776"	"elyofyorkshire"	"RL2013D01E012"	"https://twitter.com/elyofyorkshire/status/208625570160971776"	"ES"	"1338575186"	""	""	""	"-1"
"208631324741861376"	"Edubeat"	"RL2013D01E012"	"https://twitter.com/Edubeat/status/208631324741861376"	"EN"	"1338576558"	"http://goo.gl/pbzS4"	"http://www.examiner.com/article/nissan-versa-has-few-vices?cid=dlvr.it"	"244d48473f929eda4caf791239e339c1"	"-1"
"208635514876723201"	"ThoroughConcept"	"RL2013D01E012"	"https://twitter.com/ThoroughConcept/status/208635514876723201"	"EN"	"1338577558"	"pic.twitter.com/SxCbk1qp"	"pic.twitter.com/SxCbk1qp"	"6be1ad47c5862e6431839821df45b5ab"	"-1"
"208639398781272065"	"AutoShopperBlog"	"RL2013D01E012"	"https://twitter.com/AutoShopperBlog/status/208639398781272065"	"EN"	"1338578483"	"http://bit.ly/L4wzpk"	"http://blog.autoshopper.com/articles/3387/Nissan-To-Build-All-Electric-Van/"	"8fe58075d678beccab852bd6f0f69947"	"-1"
"208669002187280385"	"el_diablo91"	"RL2013D01E012"	"https://twitter.com/el_diablo91/status/208669002187280385"	"EN"	"1338585541"	"http://instagr.am/p/LWJRwtHUyr/"	"http://instagram.com/p/LWJRwtHUyr/"	"6f85d56d7428ba6225b8cb8c1312b59f"	"-1"
"208670860263964672"	"OrrGreenville"	"RL2013D01E012"	"https://twitter.com/OrrGreenville/status/208670860263964672"	"EN"	"1338585984"	"http://fb.me/1ZvWLamm4"	"http://www.youtube.com/watch?v=QnYS-JIUZyQ"	"ec63f32b0f6bd52c4e09d544fbdad584"	"-1"
"208680444231811072"	"Visto44"	"RL2013D01E012"	"https://twitter.com/Visto44/status/208680444231811072"	"EN"	"1338588269"	""	""	""	"-1"
"208682109387288576"	"HobNobMboro"	"RL2013D01E012"	"https://twitter.com/HobNobMboro/status/208682109387288576"	"EN"	"1338588666"	"http://bit.ly/NpTWcN"	"http://bit.ly/NpTWcN"	"89985b5ab68849c0d71cb930156e56d9"	"-1"
"208700421739515904"	"maxi24org"	"RL2013D01E012"	"https://twitter.com/maxi24org/status/208700421739515904"	"ES"	"1338593032"	"http://bit.ly/M7Ujcc"	"http://www.maxi24.org/524051-2005-nissan-micra/details.html"	"e394380522a371304760027fa3157ca4"	"-1"
"208758001107079169"	"SdotSdotS"	"RL2013D01E012"	"https://twitter.com/SdotSdotS/status/208758001107079169"	"EN"	"1338606760"	""	""	""	"-1"
"208803249887772672"	"cuatrisazteca"	"RL2013D01E012"	"https://twitter.com/cuatrisazteca/status/208803249887772672"	"ES"	"1338617548"	""	""	""	"-1"
"208809406509486080"	"ONTRAK2"	"RL2013D01E012"	"https://twitter.com/ONTRAK2/status/208809406509486080"	"EN"	"1338619016"	"http://bit.ly/JUYdYj"	"http://www.autoguide.com/manufacturer/nissan/2013-nissan-altima-review-2022.html"	"e846cf96aa2158ba2a78edbb879408a3"	"-1"
"208809691717963776"	"echockherod"	"RL2013D01E012"	"https://twitter.com/echockherod/status/208809691717963776"	"ES"	"1338619084"	"http://smallboxeswithlids.bouwf.com/thermos-nissan-10-ounce-stainless-steel-food-container-on-sale/"	"http://smallboxeswithlids.bouwf.com/thermos-nissan-10-ounce-stainless-steel-food-container-on-sale/"	"cc3350a5b65f7c9ac51904395caea99d"	"-1"
"208811625313075201"	"Rondawx01655"	"RL2013D01E012"	"https://twitter.com/Rondawx01655/status/208811625313075201"	"EN"	"1338619545"	"http://fb.me/1uRWVrenu"	"http://www.facebook.com/note.php?note_id=127924520677643"	"3e278436b433fcb946a467711a497f37"	"-1"
"208871658377842688"	"Elgrand_UK"	"RL2013D01E012"	"https://twitter.com/Elgrand_UK/status/208871658377842688"	"EN"	"1338633858"	"http://bit.ly/L7g2Nb"	"http://elgrand.ning.com/main/authorization/signIn?target=http%3A%2F%2Felgrand.ning.com%2Fmain%2Findex%2Fdetail%3Fid%3D2484688%3AComment%3A126532%26xg_source%3Dactivity%26utm_source%3Dtwitterfeed%26utm_medium%3Dtwitter"	"9628bdd63322b4bb8b5e65d5c384b0fc"	"-1"
