"tweet_id","text","author","language","likes","retweets","media","timestamp"
"100020523114823680","Just spent the whole day with EMFAM Host CJ..... then he hit me with the good news he got excepted to NYU.... scholarship  for DANCE...","toxicderulo","EN",0,0,"no url","2011-08-07 01:48:45"
"100029360504963072","@EricKeithJones esp NYU's campus where @lwu3792 goes. they need more black ppl up north in competitive programs!","_chubcheeks","EN",0,0,"no url","2011-08-07 02:23:52"
"100032606409728000","The web is 20 years old today. You know why Timothy Berners-Lee created it? So people could share stuff, especially their knowledge... True.","jayrosen_nyu","EN",15,157,"no url","2011-08-07 02:36:46"
"100035913664569344","Some people are like this. Berners-Lee is one. Richard Stallman another. They think if you have knowledge and don't share it, you're a jerk.","jayrosen_nyu","EN",8,44,"no url","2011-08-07 02:49:55"
"100186172948627456","True or False: Anti-aging creams work best at night. TRUE!  According to Jeannette Graf of NYU Medical Center,... http://fb.me/RJ8nvruD","OlayPhilippines","EN",0,0,"no url","2011-08-07 12:46:59"
"100259408583458816","NYU Welcomes You is in 3 WEEKS... Can't wait to give everyone a FREE Tshirt!","NYUWelcomeWeek","EN",0,1,"no url","2011-08-07 17:38:00"
"100349297140318209","This... http://t.co/W8tt5fU is a good idea. Sorry, but that is all.","jayrosen_nyu","EN",19,14,"no url","2011-08-07 23:35:11"
"100609535542177793","Is no one at the WSJ freaked by the fact that their parent company is incapable of speaking truthfully about itself? They just run the lies.","jayrosen_nyu","EN",4,29,"no url","2011-08-08 16:49:17"
"100614981837537281","@Themaestro_10 some new team I'm thinking about transferring to nyu if possible but some teams in ga imma tell u more later tho","thatguyAYO_","EN",0,0,"no url","2011-08-08 17:10:55"
"100734154597076994","Nutty NYU Professor Fights to Save USPS from ‘Greedy Corporations’ #postal #postoffice #USPS #NYU #professor http://t.co/LwHMl6E","EricScottRadio","EN",0,0,"no url","2011-08-09 01:04:28"
"100832968217595904","Ken Perlin: Beyond the Noise: In this show we speak to NYU professor Ken Perlin, Oscar winner, researcher and ed... http://bit.ly/nA1Fqn","vyssual","EN",0,0,"no url","2011-08-09 07:37:07"
"101028733141524480","Great read via @jayrosen_nyu - Michael Wolff on the state of the Murdoch empire and its Mob-like structure http://bit.ly/nWhqem #notw","richardtuffin","EN",0,0,"no url","2011-08-09 20:35:01"
"101154442497368065","""La gente de aquí es patética. Y cuando se es patético se necesita que alguien lo sea más."" - Lucy/Nyu (Elfen Lied)","Anime_Tweets","ES",0,7,"no url","2011-08-10 04:54:33"
"101334468538810368","@mgtynan eebies! thank you, pickle! ♡ how's your summer going? and how amped are you for nyu?! :D","minustheLIONS","EN",0,0,"no url","2011-08-10 16:49:54"
"101385395790557185","Crazy hacker group wants to ""kill #facebook"" on Nov 5 http://t.co/xS2iqwc via @VentureBeat (wonder if it's the NYU group @diaspora ?)","GabrielleHaug","EN",0,0,"no url","2011-08-10 20:12:16"
"101439897214267392","NYU ...any day you guys wanna let me re register .... #I'llwait","BVLGARI_JADE","EN",0,1,"no url","2011-08-10 23:48:50"
"101472226267758592","@_Xdere si, porque cuando hacia de go mi nyu igual parecia un hombre, no habia LA diferencia. pero google te ayudó bastante eh (L","xwanwan","ES",0,0,"no url","2011-08-11 01:57:18"
