"tweet_id","text","author","language","likes","retweets","media","timestamp"
"205673765181472769","Barclays #socialcommerce research report is now available online at http://t.co/kOoLBr4T","BarCorp_News","EN",0,4,"no url","2012-05-24 14:57:01"
"208488852652949504","A clearing milestone for Barclays: US$1 trillion of swaps cleared for its customers. http://t.co/YCS0CWMT","virginieoshea","EN",0,0,"no url","2012-06-01 09:23:10"
"208498008806010880","No not this time, in fact he's been doing his bit for charity! Gareth's employers Santander and Barclays Bank have helped donate over £3K...","Matt_the_Hack","EN",0,0,"no url","2012-06-01 09:59:33"
"208498864444026880","Barclays Australian Dollar 120601 http://t.co/LfH1I3Mt Australian Dollar 120601&amp;utm","7economy","EN",0,0,"no url","2012-06-01 10:02:57"
"208529524806254592","Weird, my subway stop got a new name. It's now Atlantic-Barclays Center... Bummer for Pacific Street.","TvS_557","EN",0,0,"no url","2012-06-01 12:04:47"
"208593471173443586","Barclays 1 Year Default Risk 0.85%, Up 0.01% Today http://t.co/XNQLnKid %BARC_L %MCO %MHP","KamakuraCo","EN",0,1,"no url","2012-06-01 16:18:53"
"208630643184242688","Proud to have Sensation in NYC at the Brooklyn Barclays Center 10/26-27/12 - Check out the construction update as... http://t.co/ELCFeSqC","EDMNYC","EN",0,5,"no url","2012-06-01 18:46:36"
"209041099879219200","#BRANDNEW SECTION  @InspireLS Sports: 2012-2013 Barclays Premier League Recap By @Lyle0308 #fb http://t.co/W3wrVW9M","LadyDeeVine","ES",0,0,"no url","2012-06-02 21:57:36"
"209164680856469504","@C_Gallino_SG they got some shit poppin off in October to open up the Barclays center in Brooklyn. You should consider attending","tnmatzner","EN",0,0,"no url","2012-06-03 06:08:40"
"209191721513398272","@sideshownaylor Barclays premier league","FaraIsle","ES",0,0,"no url","2012-06-03 07:56:07"
"209241109443002368","@2012Tweeps I've got a spare ticket for the Barclays ATP World Tour tennis if any #2012tweeps are interested? Row A. DM me for details.","phoneticerror","EN",0,0,"no url","2012-06-03 11:12:22"
"209253465858375680","Barclays chief complains to MPs over tax avoidance scheme closures http://t.co/xYUsftem via @guardian","cutchswife","ES",0,2,"no url","2012-06-03 12:01:28"
"209302891532525569","@nealon35 Barclays","ConnorLenahan","EN",0,0,"no url","2012-06-03 15:17:52"
"209563068412342273","@wiggled I think you walked past us at about half sevenish, we were sat by the Barclays Theatre. I say sat me and Dawn were huddled! ;o)","pontycyclops","EN",0,0,"no url","2012-06-04 08:31:43"
"209584527750860801","#EUR/USD Barclays expects ECB to announce more LTROs to be held in late June and announced at the central bank's meeting on Wednesday. #li","ArmadaMarkets","EN",0,1,"no url","2012-06-04 09:56:59"
"209605623812329475","$TLH - iShares Barclays Stock Analysis - money stock market - http://t.co/dgqvDIFI","Nathaniels94","EN",0,0,"no url","2012-06-04 11:20:49"
"209617096089407488","Ahora el PP nos pone a un exBankero(del Barclays Bank) a presidir RTVE. Un tal Leopoldo Gónzalez Echenique. Que vergüenza de gobierno.","PepeGiner","ES",0,1,"no url","2012-06-04 12:06:24"
"209626255618875392","Al paredón? ""@UlianovVladimir: El nuevo presidente de RTVE fue secretario general de Barclays Bank y trabajó para Aznar.""","AnnaGaius","ES",0,1,"no url","2012-06-04 12:42:48"
"209628155609227264","$BWX - SPDR Barclays Stock Analysis - technical stock picks - http://t.co/3rDnqPN3","tradingstocks87","ES",0,0,"no url","2012-06-04 12:50:21"
"209628537316065280","Barclays have pestered me all weekend saying somebodys trying to hack my account, I go to the bank and get money out no hassle, #shitbank","Seymour92","EN",0,0,"no url","2012-06-04 12:51:52"
"209658740490780675","@0x564242 Acercate a Gibraltar. Barclays permite abrir cuentas en libras","SergiAndReplace","ES",0,0,"no url","2012-06-04 14:51:53"
"209775602205589504","""@timzb: LMAOOOOO one guy is going through macdonalds drive through on a barclays bicyle looooooooolllllllll"" what a LAD","KiranBal_","EN",0,0,"no url","2012-06-04 22:36:15"
"209892656824844288","Barclays lanza los Depósitos Solvencia que remuneran hasta un 3,5% http://t.co/OBgrGLtm #economia #finanzas","econobloges","ES",0,0,"no url","2012-06-05 06:21:23"
"209938815157157890","@Ben_Kitilli that MP who was collected in a ditch outside barclays in eldi..with his nethers all out. Story is I'm todays star. Hebu tafuta.","nmahinda","EN",0,0,"no url","2012-06-05 09:24:48"
"209950114586951680","Fiddling with my blog post: BARCLAYS: A 1980-Style Stock Market Rally Is On The Table http://t.co/qbC9g351","zumoit","EN",0,0,"no url","2012-06-05 10:09:42"
"209969362243813376","Dominga Ratering liked NYSE:BCS $14.24 Barclays Capital Cuts Allscripts Healthcare Solutions to Equal Weight (MDRX…","daffiest","EN",0,0,"no url","2012-06-05 11:26:11"
"209976362549788672","@TinaDaheley you have been very quiet Tina. Did you sort Barclays out?","PaulBaddeley1","EN",0,0,"no url","2012-06-05 11:54:00"
"210136152940883970","CrainsNewYork: Lehman loses appeal of Barclays ruling http://t.co/ts6NT8wh #nyc","FeedNYC","EN",0,0,"no url","2012-06-05 22:28:57"
"210145140763930625","Barclays executives to stand trial over ‘tax fraud’ in Italy http://t.co/DApXtqgw","TimesLaw","EN",0,3,"no url","2012-06-05 23:04:40"
"210205375750864898","RT @MacObserver: Barclays: Apple Will Use WWDC to Extend Ecosystem Lead http://t.co/ifCPLt8d","J_G_Sharp","EN",0,0,"no url","2012-06-06 03:04:01"
"210274019730132992","Barclays: Absa To Buy Edcon's Private Label Store Cards For GBP0.8 Billion: Barclays PLC (BARC.LN), said Wednesd... http://t.co/XnLZpcat","1430KYKN","EN",0,0,"no url","2012-06-06 07:36:47"
"210275080863879169","We've had a look at the brand new Barclays Features Store packaged current account scheme. Is it worth it?: http://t.co/DfMIsgiO","WhichMoney","EN",0,0,"no url","2012-06-06 07:41:00"
"210319825719922688","It's funny when Martin Kelly has been selected and not Rio Ferdinand. Kelly only played 1 out of 5 matches in Barclays EPL! lol #WIN #Euro","NurMuhammad","EN",0,0,"no url","2012-06-06 10:38:48"
"210320043806953472","RT @Olez: Interesting to see @Barclays_Kenya on my TL regularly. And we will be til 1 of our Customers becoms a MegaMillionaire. Are you in?","Barclays_Kenya","EN",0,0,"no url","2012-06-06 10:39:40"
"210329338380427264","Someone take me Barclays Bank please and they'll be a free hug in it for you #Jordy Hugs","JordanPoww","EN",0,0,"no url","2012-06-06 11:16:36"
"210345662645145601","Barclays Unit to Buy South African Retail Credit Business for $1.2 Billion: The Absa Group, a South African subs... http://t.co/MWqJLXoy","binv","EN",0,0,"no url","2012-06-06 12:21:28"
"210355128606273538","0 - No English manager has ever won the Barclays Premier League.","Football__Fact","EN",11,137,"no url","2012-06-06 12:59:05"
"210378852143349760","Barclays Unit to Buy South African Retail Credit Business for $1.2 Billion http://t.co/B6aMlykc","onlynoritta","EN",0,0,"no url","2012-06-06 14:33:21"
"210387626639888385","Barclays entitled to $1.8bn related to Lehman bankruptcy, US judge rules http://t.co/uS4hZ2sg &gt; Now that is an  entitlement","tyrgr","EN",0,0,"no url","2012-06-06 15:08:13"
"210391493800763392","@TalkingToDaDoll the point is maybe not now but Vaz Té will have a future for Portugal especially after next year when he plays in #Barclays","FernandesNeil","EN",0,0,"no url","2012-06-06 15:23:35"
"210423592809275392","nyc Barclays Center to sell alcohol as late as 2 a.m.: A letter dated yesterday from Barclays Center... http://t.co/HC2I61kW real estate","AskLaLa","ES",0,0,"no url","2012-06-06 17:31:08"
"210453770805575680","Iron Springs JC Flyer IPA on tap at Barclays. A 3 of 4. http://t.co/rcyYJ8UH","TheDailyBrewSF","EN",0,0,"no url","2012-06-06 19:31:03"
"210466324353253376","barclays spaces for sport . oh hello","daddydark","EN",0,0,"no url","2012-06-06 20:20:56"
"210675896946917378","Next season's Barclays Premier League fixture list will be released on Monday, 18th June","TrueRedDevils","EN",0,17,"no url","2012-06-07 10:13:42"
"210681823494279168","Barclays sees credit rating upgrade for PH within 2012 http://t.co/SqLX3s3t |via @ABSCBNNewsBiz","ABSCBNNews","EN",0,5,"no url","2012-06-07 10:37:15"
"210721694581657602","Just set myself up on @Yammer to stay in touch with other folk on the @NCVO @Barclays leadership programme, which starts next week","parkcampaigner","EN",1,0,"no url","2012-06-07 13:15:41"
"210733393166598146","Barclays Premier League giants @Everton will travel to Fir Park on 21st July as fitting opponents for Stevie Hammell’s Testimonial match.","MotherwellFC","EN",3,33,"no url","2012-06-07 14:02:10"
"210748403905347584","RT: @kensmallz: Out of 8 ATM's at Barclays Queensway, only one is working? Useless! &lt;&lt; i c","JobMwaura","EN",0,0,"no url","2012-06-07 15:01:49"
