"tweet_id","text","author","language","likes","retweets","media","timestamp"
"175316200786624512","I'm crazy about Skrillex! Shak http://t.co/FZ89NoVL","shakira","EN",397,720,"no url","2012-03-01 20:26:54"
"191562838828003328","Error de Shakira con el Himno Nacional causó revuelo en las redes sociales http://t.co/hD6HxZE3","NoticiasCaracol","ES",12,99,"no url","2012-04-15 16:25:14"
"194461036953346048","Feliz día de Sant Jordi! Feliç diada de Sant Jordi. Shak","shakira","ES",216,538,"no url","2012-04-23 16:21:38"
"198142620592128000","Dice @Shakira que qué rica está la manzana que cuelga de la ramita. http://t.co/ehXqeu7i","Doritos_MX","ES",0,5,"https://pbs.twimg.com/media/Ar_xqePCQAAUE0M.jpg","2012-05-03 20:10:57"
"198620154706411520","Nada es igual sin ella... #shakira @Shakira  http://t.co/OQBunRq4","LocooPorShakira","ES",0,1,"no url","2012-05-05 03:48:29"
"202125753884753920","Para celebrar las diez millones de reproducciones de #AddictedToYou queremos compartir este vídeo del Cómo Se Hizo  http://t.co/WA1dAUts SHQ","shakira","ES",260,484,"no url","2012-05-14 19:58:29"
"204600001987489793","Thanks to everyone at @Billboard for last night's award! Big hug. Shak","shakira","EN",165,276,"no url","2012-05-21 15:50:16"
"207967870951497729","FOTO: Mi hermano Tony jugando en el equipo de @3gerardpique ! Han ganado a los amigos de Puyi 11-8! Shak http://t.co/N9Mmh03J","shakira","ES",309,490,"no url","2012-05-30 22:52:58"
"208125541155475456","Escribir en el iPhone una canción completa de Shakira y que el corrector entre en modo auto destrucción.","toCarlos_huevos","ES",35,118,"no url","2012-05-31 09:19:30"
"208319167869370371","Shakira: El concierto. #PelisConASDFGHJK","JosemiMercury","ES",0,0,"no url","2012-05-31 22:08:54"
"208323055666216960","Siempre amaré la cancion de Shakira Underneath your clothes♥ *-*","Naty_Polanco","EN",0,0,"no url","2012-05-31 22:24:21"
"208335370486685696","I added a video to a @YouTube playlist http://t.co/qns88TWE Shakira - No (Live)","TrampintheScene","EN",0,0,"no url","2012-05-31 23:13:17"
"208364639891890176","Si algo hicieron bien Shakira y García Márquez, fue huir a la primera oportunidad.","LagrimaDePayaso","ES",24,70,"no url","2012-06-01 01:09:36"
"208422897205784576","—Oye, ¿qué canciones te gustan de Shakira? —Loba, loca, bruta ciega sordomuda... —Tú puta madre, no te vuelvo a preguntar nada, AMARGADA...","_rosariosoto","ES",0,0,"no url","2012-06-01 05:01:05"
"208433528042565632","Shakira News: @Shakira supero los 51 millones de seguidores en #Facebook ... http://t.co/CrmqyzRO","ShakiraNewsmx","ES",0,3,"no url","2012-06-01 05:43:20"
"208435501101883392","@shakira que Dios te llene de muchas bendiciones y salud ,eres una bella persona .","willmandarriaor","ES",0,0,"no url","2012-06-01 05:51:10"
"208438258391187457","DD: *la vieron confirmando* *pone la cancion de shakira* *confirma que ella es igual que Coco y Shakira* DIGO.... nada ._.","caroOolin3","ES",0,0,"no url","2012-06-01 06:02:08"
"208446293033496576","Jajaja :D Inevitable - Shakira","Geranhuns","ES",0,0,"no url","2012-06-01 06:34:03"
"208474315195297793","Picture: Pique and Shakira bought a house in Esplugues de Llobregat, 5 kms away from training centre and Camp Nou http://t.co/bwWtKVbV [elp]","sukriramadani","EN",0,0,"no url","2012-06-01 08:25:24"
"208491847381815297","El Comercio Digital (Asturias) Shakira puede estar tranquila con Bar Refaeli El Comercio… http://t.co/vddeCz0f","WakaWakaStyle","ES",0,0,"no url","2012-06-01 09:35:04"
"208512378587975680","""@LEFacts: #EresDeLaEnseñanzaSi sabias que Astrid le dio clases a Shakira""","YesiCabrales1","ES",0,3,"no url","2012-06-01 10:56:39"
"208515402584686592","10 Haircuts And Ideas For Frizzy Curly Hair  Shakira Curly Hair http://t.co/gre1W8Or","Thekindlescom","EN",0,0,"no url","2012-06-01 11:08:40"
