"tweet_id","text","author","language","likes","retweets","media","timestamp"
"148587903486935041","—I love you.  —I love you 2.  —¿Amas U2? —¡NO!, I love you too.  —Ahhhh¿Youtube?  —¡NOOOO! Youtube no, you too. ¡ASH!  —¿También Ha ash?","Aquilitros","EN",428,1423,"no url","2011-12-19 02:18:11"
"200387552216236035","I'd eat nothing but boiled potatoes for the rest of my life if it meant all U2 songs were erased forever.","giraffrocentric","EN",6,2,"no url","2012-05-10 00:51:30"
"206545409009651713","- I love u. - I love U2 ! - Ayyy, en serio ? - Sisi, me encanta Vertigo y tambien One. - Malo :(","joaquin_roth","ES",3,3,"no url","2012-05-27 00:40:37"
"208116054046679040","#InappropriateWeddingSongs I Still Haven't Found What I'm Looking For - U2","_losec0ntrol","EN",8,38,"no url","2012-05-31 08:41:48"
"208317716656947200","Listening to ""Until The End Of The World"" by U2 #nowplaying","sober_talk","EN",0,0,"no url","2012-05-31 22:03:08"
"208337228559163392","U2 and Green Day Cross Abbey Rd: http://t.co/UN4jkga6 via @youtube","OicOzzie","EN",0,0,"no url","2012-05-31 23:20:40"
"208347940807385088","With Or Without You - U2 (Kina Grannis &amp; Boyce Avenue Acoustic Cover) on...: http://t.co/dzjqIUYI vía @youtube","YaLibreriacom","EN",0,0,"no url","2012-06-01 00:03:14"
"208369391417561089","@luanacorreab U2, amo","ferraricarol_","EN",0,1,"no url","2012-06-01 01:28:28"
"208424579125874689","Along The Watchtower　U2！！！http://t.co/8dtzT4fi","kedamale","EN",0,0,"no url","2012-06-01 05:07:46"
"208438000877707264","@boro_tp Ganaste! :'D ashjashjahsj // U2 o Coldplay","camibeats","EN",0,0,"no url","2012-06-01 06:01:06"
"208473329525469184","@FarrukhSiddiqui  *happyWeekend to u2!","Tum55","EN",0,0,"no url","2012-06-01 08:21:29"
"208541038170746881","Consumer spending strengthens, inflation eases: WASHINGTON, June 1 - Consumer spending rose... http://t.co/GJXNY2ND #U2 #Tweet #News #FF","tweettools4U","EN",0,0,"no url","2012-06-01 12:50:32"
"208553310721019905","@ITRIED2WARNU U2 man, frankly, I miss it all","sappattack13","EN",0,0,"no url","2012-06-01 13:39:18"
"208577528712019969","#ff para @MarceLaALarcon xq es de la mujeres que van por lo que quieren! Quería U2, tuvo U2.... quería Madonna, tuvo Madonna. Sos mi orgullo","Uschimusic","ES",0,1,"no url","2012-06-01 15:15:32"
"208580850495922177","Why put an unseen text on U2? Failed. Hate you U2 #theedge #fuckoff","LaurenBanksx","EN",0,0,"no url","2012-06-01 15:28:44"
"208584197567291394","Alguna banda en Mexico que pueda tocar como U2, Coldplay o Billy Joel?","arielkabbalah","ES",2,4,"no url","2012-06-01 15:42:02"
"208586084991508480","Listening to - U2 - All I Want Is You/Love Rescue Me (Live from U2360°) -  U22 #nowplaying","U2julio22","EN",0,0,"no url","2012-06-01 15:49:32"
"208589398487474177","Who's gonna ride your wild horses? #U2 #AchtungBaby #throwback","RichardGuillopo","EN",0,0,"no url","2012-06-01 16:02:42"
"208591097205760000","Listening to - U2 - Unknown Caller (Live from U2360°) U22 Bonus Track -  U22 #nowplaying","U2julio22","EN",0,0,"no url","2012-06-01 16:09:27"
"208598307214327810","Miss u2 RT @erikanavarro9: #ff amigos de VES @bbpaz @chiquibabyLA @CLAUDIOCORSI @yarkamiller @zonedtambora @Pterzdt @GabeeZDT","chiquibabyLA","ES",0,0,"no url","2012-06-01 16:38:06"
"208598575637217281","El Facebook de Bono de U2//sisi ese mismo http://t.co/iZHeMQPD","emacarnaca","ES",0,0,"no url","2012-06-01 16:39:10"
"208600597283352576","An extract on U2 though?! It's times like these I wish I knew my music..","claudette21","EN",0,0,"no url","2012-06-01 16:47:12"
"208622696509083649","U2 - I Still Haven't Found What I'm Looking For_Exodus - 21 Listeners http://t.co/sGf5Jg6z #U2 #nowplaying","u2radiocom","EN",0,1,"no url","2012-06-01 18:15:01"
"208639931474649089","“@KeithMcCullough: Thanks for the follows - enjoy your weekend” u2.  Sometimes arrogance is mistaken for commitment.  You've been committed","RedDogT3Live","EN",0,0,"no url","2012-06-01 19:23:30"
"208648739513049089","@leearenberg Big welcome to U2 my friend!","FaustinoDiBauda","EN",1,0,"no url","2012-06-01 19:58:30"
"208660093506555904","Ahora suena #nowplaying U2 - with or without out you En http://t.co/nOdCTvBB","radiolahit","EN",0,0,"no url","2012-06-01 20:43:37"
"208668817637908481","Have U2 ever been on the late late with tubridy at the helm?","marionmeath","EN",0,0,"no url","2012-06-01 21:18:17"
"208669954285907968","¡Ya! Vamos a pedir a #U2 o #TheCure gratis ¿Esto qué? http://t.co/oLVN1jUQ","almaitalia","ES",0,0,"no url","2012-06-01 21:22:48"
"208671153877819394","Have I mentioned how much I love U2 lately","snolan57","EN",0,0,"no url","2012-06-01 21:27:34"
"208673037099343872","@TeamWolfina thanku, u2 x","SharonHolden3","EN",0,0,"no url","2012-06-01 21:35:03"
"208682956628299776","@Cycle_Share @VoodooCoffee1 @vireviews @jackvictoria @TheQdotFM @villagenownet @yyjqueer @usedvictoria u2. thanks for the mt!","woo_judy","EN",0,0,"no url","2012-06-01 22:14:28"
"208685783580807169","@AliciaZarza de imitadores de U2 jajajajajaja","Nazaret24cueto","ES",0,0,"no url","2012-06-01 22:25:42"
"208692586762870784","@m_ebrard No haz pensado en traer a Madonna o a U2???","danielrico96","ES",0,0,"no url","2012-06-01 22:52:44"
"208700098757144576","My sexy baby Zeeeeee doing Didi braid 4 her big sis barbz, dats swt nd one luv u2 TeamZainentertainment  #stargame #bigbrother","ceamug2","EN",0,0,"no url","2012-06-01 23:22:35"
"208702100929122306","All I Want Is You/Love Rescue Me, a Rattle &amp; Hum combination on #U22, 22 tracks chosen by #U2 fans http://t.co/q9Aomnx8 http://t.co/gR45RZKC","u2com","EN",20,42,"no url","2012-06-01 23:30:33"
"208729874809106433","UltraViolet-U2 COM: Bono: ""U2's best three weeks in the studio since 1979"" | ULTRAVIOLET Brasil http://t.co/1a8QdWOO #U2 #Bono","ultravioletu2","EN",0,2,"no url","2012-06-02 01:20:54"
"208744130564718592","U2 &gt;&gt;&gt; Best band in history.","Matt_Latreille","EN",0,0,"no url","2012-06-02 02:17:33"
