"tweet_id","text","author","language","likes","retweets","media","timestamp"
"206208290248601600","#RT if you love THE WANTED yeeeeah ♥","HoroscopoTW_","EN",0,11,"no url","2012-05-26 02:21:02"
"208282503260286977","I still see The Wanted as these 5 boys. http://t.co/qA8eJ9Pe","LivTheWanted","EN",11,31,"https://pbs.twimg.com/media/AuP31UwCMAAOh_w.jpg","2012-05-31 19:43:13"
"208319198978506752","Apparently The Wanted's Management has told all interviewers they are NOT allowed to ask the Wanted about 1D .. hmm werid","UpToDate1D","EN",12,25,"no url","2012-05-31 22:09:02"
"208327027999248386","@TDotFan, I would to go see The Wanted. I heard they have that Wham Bam jam thing...&amp; they're in it! Do you wanna go? I would pay 2 c them.","iamashleygrace","EN",0,0,"no url","2012-05-31 22:40:08"
"208427091513978881","The Wanted &lt;3","Rugbynerd","EN",0,0,"no url","2012-06-01 05:17:45"
"208446393688391680","@breyella me too! I was in the car w/ my mom and a song by The Wanted came on &amp; I was singing it, she was like how you know this song lol","PrissyPeggySue","EN",0,0,"no url","2012-06-01 06:34:27"
"208470510948986880","I'm still very suspicious of this song....love it though RT @shinecoolfm: Tgif baby #NP @The Wanted - Glad you came","ohaxxx","EN",0,0,"no url","2012-06-01 08:10:17"
"208497190895751168","#FF the beautiful @SykosGirly &lt;3 lovely girl from Belfast, huge fan of the wanted, she's so sweet, love her, not a bad bone in her body Xx","katethewanted","EN",0,0,"no url","2012-06-01 09:56:18"
"208513401914269696","#AhoraSuena The Wanted - Glad You Came","PlanetaCafe","EN",0,0,"no url","2012-06-01 11:00:43"
"208523250106515456","The wanted always bring out a good summer tune!","NicoleeLaing","EN",0,0,"no url","2012-06-01 11:39:51"
"208538483818627072","My niece loves her The wanted poster i got her for her birthday!","_leeannneee","EN",0,0,"no url","2012-06-01 12:40:23"
"208543537191587840","#1DCuteFact: Nathan Sykes (from The Wanted) suggested that One Direction and The Wanted should collaborate for a charity single.","1DCuteFact","EN",8,36,"no url","2012-06-01 13:00:28"
"208555881703538688","Liam and Niall’s reaction talking about The Wanted. http://t.co/BoZm7Z65","1DCuteFact","EN",13,22,"no url","2012-06-01 13:49:31"
"208563684170145793","VIDEO: 1D talking about The Wanted (They all become very sarcastic) http://t.co/RImEp60b","UpToDate1D","EN",35,13,"no url","2012-06-01 14:20:31"
"208565021180051458","@nfazk ""the wanted"" that singer or the wanted ""yang dikehendaki"" ? haha","efiepotter37","EN",0,0,"no url","2012-06-01 14:25:50"
"208572319285788673","The wanted - chase the sun is a tune. I just hate them!","erinsutherland","EN",0,0,"no url","2012-06-01 14:54:50"
