"tweet_id","text","author","language","likes","retweets","media","timestamp"
"74107715336671232","""Continue to share your heart with people, even if it's been broken."" - Amy Poehler at Harvard speech. @parksandrecnbc @AmyPoehlerFans","itsgood2beawake","EN",17,13,"no url","2011-05-27 13:40:30"
"85804760636194816","Reading terrific JCEHP article on using spaced education SE to enhance live meetings. Harvard study based on RCT design! #SomeCME #cmechat","GrantsMeister","EN",0,0,"no url","2011-06-28 20:20:23"
"86555796078460928","RT @_BoobieLove: RT @RIP_LilQuon: #ItsaHarvardthing lol s/o 2 my harvard niggas","FreekBarker","EN",0,1,"no url","2011-06-30 22:04:44"
"86564264738959360","RT @usnews: Harvard: July 4th Parades Are Right-Wing - Washington Whispers (usnews.com) http://t.co/gskUy3K","Dishmail","EN",0,0,"no url","2011-06-30 22:38:23"
"86578143716065280","Interviewing #Somalia's new Harvard prime minister about the big shoes he has to fill & the fight with al #Shabab. http://t.co/t14PRSi.","shephardm","EN",0,0,"no url","2011-06-30 23:33:32"
"86581482914709504","The only thing that you get from the American roadmap for #Syria is the US wants Asad to stay, but the Syrians said otherwise!","Tadmor_Harvard","EN",0,3,"no url","2011-06-30 23:46:48"
"86587950011387905","@olivia_harvard haha I mean doesn't matter I just don't want them all looking at us wondering why we are there haha","CaitlinMonty","EN",0,0,"no url","2011-07-01 00:12:30"
"86596299117428737","Today's Reinvention: The Reinvention of Harvard Business School | Poets and Quants http://bit.ly/mDS3An","Reinventionist","EN",0,1,"no url","2011-07-01 00:45:41"
"86607805829742593","Harvard: July 4th Parades Are Right-Wing  http://t.co/sjN55vt Better to expose my kids to patriotic parades th… (cont) http://deck.ly/~zGNh1","BeatnikPolitics","EN",0,0,"no url","2011-07-01 01:31:24"
"86635072983273472","Oh btw I'm now the proud girlfriend of a harvard student! Congrats trev-dog!","vanesser666","EN",0,0,"no url","2011-07-01 03:19:45"
"86660280754503680","Not surprised! RT @Conservativeind: RT @vbspurs: Can Harvard get more inane? ""Fourth Of July are Right-Wing"". http://is.gd/YKONk3","katdoc12","EN",0,0,"no url","2011-07-01 04:59:55"
"86768938385555456","http://t.co/gLvuDKS According to Harvard Kennedy School study, if you are patriotic, you are more likely to be a Republican. Hmmmm!","VaralloPR","EN",0,0,"no url","2011-07-01 12:11:41"
"86781680718848000","In Pursuit of a Better Boss - Harvard Business Review: http://t.co/Jrnmp5F","bizgnite","EN",0,0,"no url","2011-07-01 13:02:19"
"86782245272170496","Gates receives honor, gives lecture http://hvrd.me/k4cjzy #community","Harvard","EN",1,6,"no url","2011-07-01 13:04:34"
"86786225859604480","Katie Pavlich: Harvard Study Confirms: Republicans More Patriotic Than Democrats: The July 4th weekend is alread... http://bit.ly/kiVkJt","TeamGetFitcom","EN",0,0,"no url","2011-07-01 13:20:23"
"86794699834261504","5 ways to fail at design. Harvard Business Review. http://bit.ly/kZpaXo","jennarmour","EN",0,0,"no url","2011-07-01 13:54:03"
"86797396767543299","Defend Your Research: What Makes a Team Smarter? More Women - Harvard Business Review: http://t.co/fqajt8N via @AddThis","cripatia","EN",0,0,"no url","2011-07-01 14:04:46"
