"tweet_id","text","author","language","likes","retweets","media","timestamp"
"86438655245287424","BREAKING: I prefer the Ohio University comma to the Oxford comma. The Ohio University comma is when you pause between words to take a drink.","Fake_Dispatch","EN",4,69,"no url","2011-06-30 14:19:16"
"86554932433530880","@jamieosman hope she killed it at oxford tonight!","mikeyallen5","EN",0,0,"no url","2011-06-30 22:01:18"
"86555725148594176","@christiana601 thank u. I'm good on the way to Oxford for the night.","IamTLewis","EN",0,0,"no url","2011-06-30 22:04:27"
"86559336440135680","Staff away day with the marketing department at Wolfson College in Oxford tomorrow. Should be interesting.","ProfBangNguyen","EN",0,0,"no url","2011-06-30 22:18:48"
"86561152582172672","#Oxford will be having their fireworks Friday July 1st,  as well as the ""dueling"" show in #Derby -#Shelton http://youtu.be/Nd6oUurz-xU","CTYEP","EN",0,0,"no url","2011-06-30 22:26:01"
"86561326096322560","Selena is in the UK on tuesday doing a signing for her new album at HMV Oxford Circus, London at 5pm :)","UKBieberDay","EN",2,10,"no url","2011-06-30 22:26:43"
"86571353129484288","One more day left in London, before the Oxford sojourn commences. I hope that the weather does us proud. @OSCTheatre","Msaliciadavies","EN",0,0,"no url","2011-06-30 23:06:33"
"86573236371984384","Off to Oxford tomorrow yeahhh buddy! #Oxford","janeelizabeth11","EN",0,0,"no url","2011-06-30 23:14:02"
"86586540708474881","Oxford comma: A comma made from Oxford cloth, used to produce men's shirts. #maybealie","turhansbeycmpny","EN",0,1,"no url","2011-07-01 00:06:54"
"86605251507011584","oxford comma ;P From My Desk to Yours  11th Edition http://t.co/Viomrw7","Gemmaoo57","EN",0,0,"no url","2011-07-01 01:21:15"
"86610175611502592","Oxford, Stratford, Cotswold and Warwick Castle http://bit.ly/bLQaRu One of UK's Top Ten Luxury #Sightseeing Tours","GoldenTours","EN",0,0,"no url","2011-07-01 01:40:49"
"86627552592011264","@Sofiexox should i just hit up oxford st for sweet boutique clothing stores?","anai_louise","EN",0,0,"no url","2011-07-01 02:49:52"
"86634850701942784","Uhh, i said farewell to the Oxford comma ages ago when i adapted to AP style &gt;&gt;RT @Salon: Don't kill the Oxford comma! http://t.co/8vLvSEW","bellatrixr","EN",0,0,"no url","2011-07-01 03:18:52"
"86637953522208768","Don't kill the Oxford comma!:  [UPDATED BELOW]   http://bit.ly/mjxBhs","Salon_Arts","EN",29,34,"no url","2011-07-01 03:31:12"
"86645617467727872","It's my last night in Oxford with @zgleary @morganmontague1 @TaylorJohnson9 @TeagueStephanie @cmwallac @razzlesandersdazzling @hottyhodge","HannahChalker","EN",0,0,"no url","2011-07-01 04:01:39"
