"tweet_id","text","author","language","likes","retweets","media","timestamp"
"205843265445036032","I LOVE maroon 5! Always have, always will","EmilyPavlas","EN",2,2,"no url","2012-05-25 02:10:33"
"208320438768648192","I love both maroon 5's and @bandatsunset's versions :) this song is amazing.","TeamAtSunset","EN",0,0,"no url","2012-05-31 22:13:57"
"208322409110044674","""@NotasBTRush: ¿Sabias Que? Antes de salir al escenario los chicos cantan algunas canciones de Maroon 5, Jack Johnson, etc. @Seeba_BTR","1FerVictoriaBTR","ES",0,2,"no url","2012-05-31 22:21:47"
"208323167163392000","Maroon 5 en Paraguay: Dan a conocer precios de entradas - http://t.co/are7vyXN","paraguaycom","ES",0,22,"no url","2012-05-31 22:24:48"
"208328269534199808","@kerry_tobias, BUT, I do like that song. Justin, not so much. And he usually likes Maroon 5.","Stricklan_D","EN",0,0,"no url","2012-05-31 22:45:04"
"208329410347155456","Cantar en el metro para juntar dinero e ir al concierto de Maroon 5.","Betsiee_","ES",0,0,"no url","2012-05-31 22:49:36"
"208330598085951488","#YoDariaLoQueFueraPor un regreso de Maroon 5 a VENEZUELA!!","M5_MyloStranger","ES",1,1,"no url","2012-05-31 22:54:19"
"208331209724526592","Gone from listening 30 seconds to mars to maroon 5 woah bro","JoshuaMckeeman","EN",0,0,"no url","2012-05-31 22:56:45"
"208332715492245505","♫♫ listening If I Never See Your Face Again by Maroon 5 ~ ♫♫","Asinnnnnnn","EN",0,0,"no url","2012-05-31 23:02:44"
"208347626498830336","Addicted to Maroon 5's payphone","Ayman__Gamal","EN",0,2,"no url","2012-06-01 00:01:59"
"208386979707109376","Este es el plano de Maroon 5 en el Jockey Club con todos los sectores http://t.co/xsGHqCQm","nicogarziaa","ES",9,114,"https://pbs.twimg.com/media/AuRW2p2CQAE7ndu.jpg","2012-06-01 02:38:23"
"208416362463371264","Maroon 5 featuring Christina Aguilera - Moves Like Jagger","RadioAwaz","EN",0,0,"no url","2012-06-01 04:35:07"
"208426118452215808","Why does everyone say this sucks for maroon 5? Just look at the song not the wh (@YouTube http://t.co/hjLDGUdl)","Xathier","EN",0,0,"no url","2012-06-01 05:13:53"
"208447903667204096","Harder to Breath (Más Difícil Respirar) - Maroon 5 live (subtitulada al español) http://t.co/6IBpGiZ2","laleshkalicia","ES",0,0,"no url","2012-06-01 06:40:27"
"208478102656000000","My eargasm coldplayy &amp; Maroon 5 ♥","amirfzn","ES",0,0,"no url","2012-06-01 08:40:27"
"208496008114614272","This is also how I feel about Maroon 5 https http://t.co/OIMaXEsp","jimmyduncombe","EN",0,0,"no url","2012-06-01 09:51:36"
"208514291077361664","Está sonando ""Makes Me Wonder""  de ""Maroon 5"" en #RadioGarach !!!","ahorasuena","ES",0,0,"no url","2012-06-01 11:04:15"
"208534281163776001","Wanna learn the rapping part in Maroon 5's new song Payphone..#dobeforeidie","MaisieMarriott","EN",0,0,"no url","2012-06-01 12:23:41"
"208537263276171264","Maroon 5 - Harder to Breathe, 30 Second to Mars - Closer to The Edge .. Hafal dan Hafal *mana lirik","azachmadtan","EN",0,0,"no url","2012-06-01 12:35:32"
"208540778132283392","Maroon 5 - Payphone (Explicit) ft. Wiz Khalifa http://t.co/QHQan1xQ via @youtube","Brandon_KSJ","ES",0,0,"no url","2012-06-01 12:49:30"
"208543844176900097","What was the last song you heard? — Payphone- maroon 5 http://t.co/2Plg679a","RawannMohabx","EN",0,0,"no url","2012-06-01 13:01:41"
"208547082179584000","I liked a @YouTube video from @tiffanyalvord http://t.co/uY1NKHc8 Payphone - Maroon 5 ft. Wiz Khalifa (Cover by","GaluhParamita","EN",0,0,"no url","2012-06-01 13:14:33"
"208552824609579008","ANNOUNCEMENT: Keane are playing two shows with Maroon 5 in Brazil in August. More info: http://t.co/bP0WHMWJ","KeaneShadow","EN",2,10,"no url","2012-06-01 13:37:22"
"208553029690064896","RT @SYDITY: I ❤ Maroon 5 &lt;&lt;I cAnt lie....they go hard!! Lol","itsCBSyaDIG","EN",0,0,"no url","2012-06-01 13:38:11"
"208553033880182785","I'm a Superfan of Maroon 5 on @GetGlue http://t.co/C1jen2m1","zimtsirup","EN",0,0,"no url","2012-06-01 13:38:12"
"208559530865471489","I liked a @YouTube video http://t.co/KsBgDOCS Payphone - Maroon 5 (Jayesslee Cover)","cookysugar","EN",0,0,"no url","2012-06-01 14:04:01"
"208570779967832064","@KeaneFansIndo @KeaneBrasil Actually it will be a festival and Maroon 5 will be the headline. Keane will play before them...","fykeane","EN",0,0,"no url","2012-06-01 14:48:43"
"208572839232667648","Maroon 5 is not bigger than Keane not in a million years (via @itskeanetime)","KeaneBrasil","EN",1,12,"no url","2012-06-01 14:56:54"
"208573405614714882","Payphone by Maroon 5","stanrileywon","EN",0,0,"no url","2012-06-01 14:59:09"
"208573774692499457","Por cierto. No es ""el cantante de Maroon 5""; es ADAM LEVINE.","ursulamartin","ES",0,3,"no url","2012-06-01 15:00:37"
"208583987822723073","@M5NewsRoom Maroon 5 finally followed you! Congrats! You deserve it because you're twitter is amazing :)","MaroonFiveArg","EN",1,1,"no url","2012-06-01 15:41:12"
"208585352829603840","Quiero boletos para Maroon 5!!","mimi_271195","ES",0,1,"no url","2012-06-01 15:46:38"
"208590862295371778","Today is the THIRD day of Rock in Rio Lisboa - that is going to count with Lenny Kravitz, Maroon 5, Ivete Sangalo... http://t.co/KbRppke3","FYMStories","EN",0,0,"no url","2012-06-01 16:08:31"
"208598323911868417","Jennifer Lopez y Maroon 5 en Argentina... Madonna en España, son algunos de los shows a los que ten invita 40... http://t.co/x5G9yDu6","Los40ar","ES",1,11,"no url","2012-06-01 16:38:10"
"208598793745203201","Moves Like Jagger - Maroon 5 feat. Christina Aguilera http://t.co/aZoyojYB","wniabbr","EN",0,0,"no url","2012-06-01 16:40:02"
"208602837041688577","I have Maroon 5's Payphone stuck in my head.","Jaassmmiinneeee","EN",0,0,"no url","2012-06-01 16:56:06"
"208605026472574977","#nowPlaying Moves Like Jagger - Maroon 5 &amp; Christina Aguilera #popMusic  - http://t.co/R1b0fCHY","popStarPlay","EN",0,0,"no url","2012-06-01 17:04:48"
"208608738616164352","Maroon 5 en #RockinRio a las 17:00 (hr chile) Acá lo pueden ver online http://t.co/6wq0u6c2","maroon5chile","ES",0,2,"no url","2012-06-01 17:19:33"
"208615608714133505","Maroon 5 - Payphone &lt;3 &lt;3 &lt;3 new favourite song","megantarplee","EN",0,0,"no url","2012-06-01 17:46:51"
"208624798400655361","@MelonGasoil http://t.co/VPlH52A8 has visto esto??? Por lo visto van a poner el concierto de Maroon 5","Heyclaudiaa","ES",0,0,"no url","2012-06-01 18:23:22"
"208629307315204098","Maroon 5  Payphone #CocaColaFMco","TinTin1505","EN",0,1,"no url","2012-06-01 18:41:17"
"208644620693938177","@EuroMaroons No sabía que existiera este twitter, Maroon 5 y Euroclub... mejor imposible","AlejandroBTT","ES",0,0,"no url","2012-06-01 19:42:08"
"208653311631560704","Aqui, escuchando a Maroon 5 mientras siento una mezcla indescriptible de emociones.","MabeeLopez","ES",0,1,"no url","2012-06-01 20:16:40"
"208654452155105280","En directo en @youtube Lenny Kravitz y Maroon 5 :D:D","OrtizFerrari","ES",0,0,"no url","2012-06-01 20:21:12"
"208657157493768192","@Deifstiglitz Si tienes un ordenador a mano, maroon 5 en directo en youtube, bueno, no sé si es en directo porque no me aclaro...","MikelQuintana","ES",0,0,"no url","2012-06-01 20:31:57"
"208659288166633472","Esperando la presentación de Maroon 5 #YTrockinrio","JohnMarcosIzq","ES",0,1,"no url","2012-06-01 20:40:25"
"208660890420133888","Quiero saber a que hora saldrá maroon 5 en rock in rio!","Karenvmoreno","ES",0,0,"no url","2012-06-01 20:46:47"
"208666871464083456","#YTrockinrio Stage camera Maroon 5","marianodfreitas","ES",0,0,"no url","2012-06-01 21:10:33"
"208669492941824000","#YTrockinrio Hardest to Breathe - Maroon 5♥","IngriidTorres97","EN",0,0,"no url","2012-06-01 21:20:58"
"208672319864975360","@BrunosBigBoobs cute and kinda hot, because it's Maroon 5, and Adam Levine is.. Wow xD","marcia95","EN",0,0,"no url","2012-06-01 21:32:12"
"208673175540736003","Who loves Maroon 5?! http://t.co/NqOc5E0m","RotemEchelon","EN",0,0,"no url","2012-06-01 21:35:36"
"208673431384895488","@bryanadams Maroon 5 right now on that link, by the way...","inigoramirezesc","EN",0,0,"no url","2012-06-01 21:36:37"
"208674840641671168","#YTrockinrio Maroon 5 the sun!","alexincom","EN",0,0,"no url","2012-06-01 21:42:13"
"208680133853315072","maroon 5 en vivo ahora, me agarra en medio de #yogatime http://t.co/ZeYYiyan","PedroEstela","ES",0,0,"no url","2012-06-01 22:03:15"
"208682130363006976","@mariellafrend Just, No ;) and by the way Maroon 5 have many good songs, especially She will be loved and through with you &lt;3","Leebadee","EN",0,0,"no url","2012-06-01 22:11:11"
"208682252010393600","i need to go to see maroon 5 live!","CammieJay","EN",0,0,"no url","2012-06-01 22:11:40"
"208682520433278976","Maroon 5 - she will be loved #rockinriolisboa http://t.co/qrp49nYF","ceciliapatolea","EN",0,0,"no url","2012-06-01 22:12:44"
"208687419359379457","Me entristece el hecho de que no alcance a ver maroon 5 por meterme a bañar :(","ArgeliaZalazar","ES",0,0,"no url","2012-06-01 22:32:12"
"208690225348739072","Qro ver Maroon 5, como faco?????","laviniamelof","ES",0,0,"no url","2012-06-01 22:43:21"
"208690875470057474","So Maroon 5 has a song called Payphone? 2 Q's: A) do those still exist? and B) Do the people who like this song even know what they are?","brentrinehart","EN",0,0,"no url","2012-06-01 22:45:56"
"208695556313333761","Nothing lasts forever - Maroon 5 &gt;&gt;&gt;&gt;&gt;  #lovethissong","alyssajackson20","EN",0,1,"no url","2012-06-01 23:04:32"
"208697611564228608","Bad news if you're going to The Voice final tomorrow. Ed Sheeran and Maroon 5 pre-recorded their performances today. Says a lot.","danwootton","EN",8,109,"no url","2012-06-01 23:12:42"
"208699633210359808","Maroon 5 kinda mood. #ForeverandAlways","iHeartyouu143","EN",1,0,"no url","2012-06-01 23:20:44"
"208702405645307904","Fotos con Maroon 5, con Lenny Kravits, pleno Rock in Río Lisboa... Todo mientras busco a Lola en el cumple de Mora. Voy a emborracharme.","oliveraluciano","ES",0,0,"no url","2012-06-01 23:31:45"
"208703500354465792","http://t.co/pb6mqVa9 en VIVO en este momento...Maroon 5 y Lenny Kravitz desde el #RockInRio (Lisboa) #YTRockInRio","PedroLCerquera","ES",0,0,"no url","2012-06-01 23:36:06"
"208704812127232000","RT @jay_j88: #itstheonlyway RT @AJtheAxiom: &amp;lt;==== drinking Henny singing Maroon 5 songs loud as fuck &amp;amp; extremely off key","DaKidMarkyP","EN",0,1,"no url","2012-06-01 23:41:19"
"208705538756849666","&gt; explicame que tiene en la cabeza la gente que va a ver a Maroon 5!","danybelfer","ES",0,0,"no url","2012-06-01 23:44:12"
"208709468840665089","LIVE Que negro más canchero En directo: Lenny Kravitz y Maroon 5 desde Rock in Río Lisboa http://t.co/R8j2WigD","MarianoMolinari","ES",0,0,"no url","2012-06-01 23:59:49"
"208711450221494273","[VIDEO] Ivete Sangalo y Maroon 5 refrescan la cuarta jornada del Rock in Río. http://t.co/kkuhBxuY","abcdigital","ES",0,7,"no url","2012-06-02 00:07:42"
"208719975580577793","I'm listening to Maroon 5 (53 others checked-in) http://t.co/AaqioeeO @GetGlue #Maroon5","sophster84","EN",0,0,"no url","2012-06-02 00:41:34"
"208729291100405760","#SongsThatMakeMeCry never gonna leave this bed -maroon 5","sydrosengartenn","EN",0,1,"no url","2012-06-02 01:18:35"
"208731019367550979","Having trouble believing that anyone in Maroon 5 needs to use a pay phone.","ustinKuffel","EN",0,1,"no url","2012-06-02 01:25:27"
"208732329206755328","#NP Maroon 5- This Love","Ikenna94","EN",0,2,"no url","2012-06-02 01:30:40"
"208740682863620096","but can we discuss how i love this maroon 5 song , i sing it every time it comes on at my job","xooebonii","EN",0,0,"no url","2012-06-02 02:03:51"
"208762698761117696","Even if Keane is coming with or without maroon 5 I am going to the both gigs. I still refuse to believe.","fykeane","EN",0,0,"no url","2012-06-02 03:31:20"
"208764451975991296","Excelente presentación de Maroon 5 y Lenny Kravitz. #RockinRioLisboa","RafaelBarco","ES",0,0,"no url","2012-06-02 03:38:18"
"208777482101456896","Adam Levine de Maroon 5 presenta a su enamorada y se deja ver con el torso desnudo ¡Mira las fotos! http://t.co/yNpmsJjD","Studio92","ES",0,5,"no url","2012-06-02 04:30:05"
"208780776194588672","Where have the times gone, baby it's all wrong, where are the plans we made for two? Payphone - Maroon 5","lilpeabo16","EN",0,0,"no url","2012-06-02 04:43:10"
"208785712882008065","Nada me haria mas feliz que aparesca que esta escuchando a Mi Maroon 5 ♡","LittleMalu","ES",0,0,"no url","2012-06-02 05:02:47"
"208788808290942979","Misery by Maroon 5 from Hands All Over - iTunes: http://t.co/4HGqzbBq","ArrayFMAdult","EN",0,0,"no url","2012-06-02 05:15:05"
"208796999758258176","#np Payphone by Maroon 5","iam_azeezadio","EN",0,0,"no url","2012-06-02 05:47:38"
"208818617201078272","HAHAHA! The Tumblr blog ""I Love Maroon 5"" reblogged today's comic. They thought it was funny, i guess. Score one for US!","UnintellSquares","EN",0,0,"no url","2012-06-02 07:13:32"
"208844957451169792","bueno después de una siesta de mañana ya está uno más despejado para hacer cositas :) brutal Maroon 5 ayer en Lisboa http://t.co/IUtiGRzg","MPARDO65","ES",0,0,"no url","2012-06-02 08:58:12"
"208848753266929664","#NP : Maroon 5 - Payphone.","BWAAGIRL","EN",0,0,"no url","2012-06-02 09:13:17"
