"tweet_id","text","author","language","likes","retweets","media","timestamp"
"208323647390232576","My dad bought a car, thank god. Im about to be whippin in the subaru. #lesbianstatus","Jimmy_Whittle","EN",1,0,"no url","2012-05-31 22:26:42"
"208335152382885889","Oil change and #carwash, #winning!!! #Subaru #STi #Shining http://t.co/K7KcfnvF","kendall_s_19","EN",0,0,"no url","2012-05-31 23:12:25"
"208335276291010563","Dorothy just started this petition asking @subaru_usa to help save #dogs from dying in cars http://t.co/4vtoRyuo Will you support her?","IAmTomorrow","EN",0,3,"no url","2012-05-31 23:12:55"
"208403163798183936","Please consider coming to fabulous Banff in September to volunteer at the Subaru Banff Triathlon! I need people to hel…http://t.co/jgWPxUpm","ajwilliams600","EN",0,0,"no url","2012-06-01 03:42:40"
"208667165065351168","@Arietta8 then I thought Cheer Miku might not be able to do this. If so advantage Subaru lol though I don't know why you'd detach Cheer Miku","Amoirsp","EN",0,0,"no url","2012-06-01 21:11:43"
"208700690162401280","Just in! We have recently added a 2011 Subaru Legacy to our inventory. Check it out ---&amp;gt; http://t.co/mYHt2s71","grampasales","EN",0,0,"no url","2012-06-01 23:24:56"
"208703131247321088","Boise, ID 2012 Ford F-250 New Truck Ontario, OR Nampa, ID Gentry Ford Lincoln Subaru for $36,630: Gentry Ford Li... http://t.co/fgj4g4YV","idahocars","EN",0,0,"no url","2012-06-01 23:34:38"
"208708265704570881","New Year New Gear.  Thanks for the sick gear @puma @subaru_usa http://t.co/xuSjywTG","davemirra","EN",1,4,"no url","2012-06-01 23:55:02"
"208772224012918784","Driving down to Canberra for our ACT show ever. Subaru chock-a-block. Lez do diz","Seekae","EN",1,0,"no url","2012-06-02 04:09:11"
"209001404956819457","At least I can work on my tan today. Love the panoramic sunroof in my @subaru_usa Forester! #tenhoursinthecar","allencw","EN",0,0,"no url","2012-06-02 19:19:52"
"209014302466768896","My Subaru is working hard today! it's my company car that I pay for! #Iseroma","b_silb","EN",0,0,"no url","2012-06-02 20:11:07"
"209035097800835072","@rectademeta Cual ha sido el consumo medio del Subaru? Gracias","iochoagomez","ES",0,0,"no url","2012-06-02 21:33:45"
"209068698386964480","@TheMumBi lol! Your subaru has floodlights lol!","Geishafire","EN",0,0,"no url","2012-06-02 23:47:16"
