"tweet_id","text","author","language","likes","retweets","media","timestamp"
"207529340609638401","Les dije que el cheque ""a mi nombre"" que circularon en twitter y FB era falso. Hoy BBVA lo confirma con esta carta http://t.co/0CpA74ik","lopezdoriga","ES",56,795,"no url","2012-05-29 17:50:25"
"207602272753025024","Peña Nieto, ante  BBVA  se comprometió ejercer una presidencia democrática y no de imposición http://t.co/Um29TcEa @chepo_06 #ingeniomexico","arturito012000","ES",0,5,"no url","2012-05-29 22:40:13"
"208119679837929473","@BBVA apoya el proyecto solidario de @FAMDIF , Federación de #Asociaciones #Murcianas de Personas con... http://t.co/K5VxiXGQ","desbancacom","ES",0,1,"no url","2012-05-31 08:56:13"
"208317806062747649","En el foro de BBVA mientas Josefina se lleva una ovación de pie, EPN intenta enseñarle el padre nuestro al señor cura  y queda mal","EFRAPM","ES",0,0,"no url","2012-05-31 22:03:29"
"208323756442140673","Sura niega interés en negocio de BBVA - Andrés Castro, jefe de Sura Asset Management, dijo que ya gozan una posición... http://t.co/c39D8Qiy","mauriciopriego","ES",0,0,"no url","2012-05-31 22:27:08"
"208328319849082880","@LValladaresG es un futbolista excelso. Rayo puede ser buena opciòn, aunque ojito que no lo haga con el Alcor en la BBVA!!","alvarolserrano","ES",0,0,"no url","2012-05-31 22:45:16"
"208345646523088896","I'm at BBVA Compass Stadium (Houston, TX) w/ 24 others http://t.co/ItFGoL6V","holtkampw","EN",0,0,"no url","2012-05-31 23:54:07"
"208412545680285696","Ya unas horas de que se acabe el ,mes de Junio...Hace un año exactamente en BBVA me lleve mi 1er bono!!! Gracias a todos x creer en mi!!","AmaiaMonteroMex","ES",0,0,"no url","2012-06-01 04:19:57"
"208464123036569600","""Fifa 12 || LIGA BBVA Pack Openings || *wiNkZzZ Arena* [NYC] | PS3 &amp; PC Gameplay + Commentary, Just for You... Like …"": http://t.co/bFDbCr5R","wiNkZzZHD","EN",0,1,"no url","2012-06-01 07:44:54"
"208472209650495488","""@aribrailovsky: Fichamos al Centro de #Innovación del #BBVA para nuestro canal de Innovación http://t.co/ryrVU9eq""","lugarzen","ES",0,1,"no url","2012-06-01 08:17:02"
"208499753632276481","BBVA e Iberdrola pactan la desinversión ""ordenada"" en el grupo Corporación IBV http://t.co/nF9MEWaD","GrupHabitacle","ES",0,0,"no url","2012-06-01 10:06:29"
"208739705578205185","I'm at BBVA Bancomer (Coyoacán, DF) http://t.co/xbnPj20k","OTHONALCANTARA","EN",0,0,"no url","2012-06-02 01:59:58"
"208860769079660544","Hoy @PabloAlboran cierra su exitosa gira (más de 150 conciertos) en Málaga. Pablo prepara sorpresa para sus fans. Atención a su Facebook","blue_bbva","ES",0,33,"no url","2012-06-02 10:01:02"
"208861106238795776","@Jack54HD @ImOriginaLKanus @Unique_Riggers @JOSHFLIP1989 @NepentheZ bbva sqd builder with 90 attack... Rt pls &lt;3 thx http://t.co/wfmg3yIH","alp27","EN",0,1,"no url","2012-06-02 10:02:22"
"208861415870697472","Spanish Liga BBVA Team Of The Year http://t.co/jDssNpam Is this the best TOTY??? #FIFA12","ultimatefifa","EN",0,1,"no url","2012-06-02 10:03:36"
"208868061422432256","Los diez #emprendedores de 2012 http://t.co/3MuSVcC7 #emprendimiento #socent cc @bbva @esade","momentumproj","ES",1,3,"no url","2012-06-02 10:30:01"
"208903153394008064","fans of F.C. Barcelona will be singing the praises of the manager after winning the Liga BBVA title. #FMH2012","mitenpatel1","EN",0,0,"no url","2012-06-02 12:49:27"
"208957385321103362","Genial vinyeta Bankia a BBVA: 'Me he quedado sin pasta, espera que voy a sacar dinero al ciudadano automático' http://t.co/zDUgd1Rd","gemmagaldon","ES",20,315,"no url","2012-06-02 16:24:57"
"208962444083732480","IMPORTANTE: Los ganadores de las entradas dobles para ver a Pablo Alborán mañana en Málaga en con http://t.co/4hSjwB5h vía @blue_bbva","MaryPorquesi","ES",0,0,"no url","2012-06-02 16:45:03"
"209131881390800896","el representante del BBVA ♥","AlejVillalobos","ES",0,0,"no url","2012-06-03 03:58:20"
"209288435129782272","Campeones del torneo sub 16 del NBA BBVA EXPERIENCE ON TOUR felicidades chavaleeees!!!!","sergio_valencia","ES",0,0,"no url","2012-06-03 14:20:25"
"209292711981891584","#EnElFifa13 La Liga BBVA está patrocinada por el Aeropuerto de Castelló","EnriqeGuerreiro","ES",0,0,"no url","2012-06-03 14:37:25"
"209301679399645185","felicitar al Bilbao por la renovacion de Bielsa, gran noticia para los amantes del futbol y liga BBVA","bfafiera","ES",0,1,"no url","2012-06-03 15:13:03"
