"tweet_id","text","author","language","likes","retweets","media","timestamp"
"196610232108056577","Next time I'll be braver I'll be my own savior Standing on my own two feet. http://t.co/QtfySBXh","Cleo_Ferrari","EN",2,3,"no url","2012-04-29 14:41:46"
"203781814752526336","I know money can't buy everything, but I would rather cry in my Ferrari with Axe limited edition all over my body.","AXEMiddleEast","EN",4,3,"no url","2012-05-19 09:39:05"
"207353276503560192","To impress a girl on a 1st date, rent a Ferrari. Then drive it off a bridge &amp; try to save her. If you can't, whatever, you drove a Ferrari.","TequilaTears","EN",277,132,"no url","2012-05-29 06:10:48"
"208117422916509696","Tienda Ferrari. http://t.co/UNtw0vp7","JaimeELMUNDO","ES",1,1,"https://pbs.twimg.com/media/AuNhsYiCIAIBJqh.jpg","2012-05-31 08:47:15"
"208210982831534080","Ferrari y Alonso 'suspenden' http://t.co/PF0YBa4u","mdctv_com","ES",0,0,"no url","2012-05-31 14:59:01"
"208285459049234432","Flight from Italy, Ferrari store, event with Santander, video and photos for TNT energy drink, radio and tv interviews... Tomorrow bicycle..","alo_oficial","EN",43,62,"no url","2012-05-31 19:54:57"
"208310154742071296","El dinero no compra la felicidad, pero prefiero llorar de tristeza dentro de un Ferrari, que sobre una bicicleta.","HijoDeTweet","ES",29,260,"no url","2012-05-31 21:33:05"
"208317016216576001","@tomgrant95 @stephen_ferrari @emmalillypotter @therobbdj clearly I have been ostracised from this activity then!","HarithS96","EN",0,0,"no url","2012-05-31 22:00:21"
"208322431029493760","Ya es un hecho!La nueva imagen d http://t.co/UpZQClkL ya es un hecho,Espero que os guste #blogF1 #Ferrari #HRT #DelaRosa #Alonso #Schumacher","BulsaraF1","ES",0,0,"no url","2012-05-31 22:21:52"
"208322544292466689","Si te dieran a escoger entre la paz mundial y un Ferrari... ¿De qué color escogerías el Ferrari?","mollocam","ES",0,0,"no url","2012-05-31 22:22:19"
"208333185245908993","@jlluesma @diariodeteruel ¡¡Universidad San Ferrari de todos los Santos Alonsos!!! #loveo #launiversitatméràpidadelmón","gastronfo","ES",0,0,"no url","2012-05-31 23:04:36"
"208347127124992001","@Paolo_Ferrari jajaj ah dioooss","PaoMaroun","ES",0,0,"no url","2012-06-01 00:00:00"
"208409678462455810","New Song Wait Up @JustNewEra ft. @AzhelElaj http://t.co/i29hyQbK Ft. Azhel - Wait Up (Prod. By Ferrari Flamez).mp3","RooksUpd0urGang","EN",0,3,"no url","2012-06-01 04:08:34"
"208424033857961984","#Ferrari #458 #Love #Italy #OneOff #Paintjob http://t.co/cHZNpmBw","Sanguine_scheme","ES",0,0,"no url","2012-06-01 05:05:36"
"208428129860075520","One of the finest actors we have and on the advent of a super film @thesharmanjoshi....cant wait for FERRARI KI SAWAARI!!!!","kjohar25","EN",43,42,"no url","2012-06-01 05:21:53"
"208431877202255872","1954 Ferrari 250 Europa Coupe by Vignale http://t.co/SBVHg4K4 via @thefancy","FayadJenny","ES",0,0,"no url","2012-06-01 05:36:46"
"208441628959051776","Ferrari to auction F1 items to help Italian quake victims http://t.co/1zN0UNMN","indiaheadline","EN",0,0,"no url","2012-06-01 06:15:31"
"208447331044036609","Ferrari extends help to Italian quake victims http://t.co/Qv0FMAhl #Ferrari #Italy #earthquake","wespeaknews","ES",0,1,"no url","2012-06-01 06:38:11"
"208452362191380480","[Preview] Test Drive : #Ferrari Racing Legends http://t.co/wDf0YHRb #testDrive #PS3 #XBOX360 #PC","BigbenBenelux","EN",0,1,"no url","2012-06-01 06:58:10"
"208466609151541248","My first motorsport column article for @VVVGamer. The Monaco GP from a #Ferrari perspective. #F1 http://t.co/Rnb7r8go","JosephBarron","EN",0,1,"no url","2012-06-01 07:54:47"
"208481710474665984","Brand &amp; culture are the most important attributes for all companies whether luxury or not. Ferrari chairman Montezmolo #ftbizlux12","wgsn","EN",2,4,"no url","2012-06-01 08:54:47"
"208500942948143104","Ferrari launches auction next week to sell €1.5m car in aid of earthquake victims #ftbizlux12","FTLiveTweets","EN",0,2,"no url","2012-06-01 10:11:13"
"208515422553767936","“@copecoruna: El Ferrari de Fernando Alonso (@alo_oficial) ya luce en Los Cantones de A Coruña. #Coruña http://t.co/aGfTMGiO”","GuiaOn_Coruna","ES",0,1,"https://pbs.twimg.com/media/AuSskAZCQAAluJL.jpg","2012-06-01 11:08:45"
"208515826192625664","http://t.co/RNLhdIEs » El brutal choque de un Ferrari a 200 km/h: http://t.co/tw4VDsoH /// Vaya esto si que fue un trancaso =S","MirCruMor","ES",0,0,"no url","2012-06-01 11:10:21"
"208522855879684096","@gina_ferrari_wa  El mejor que tienes es ferran los demas todos x el interes! Ferran se nota k siente de verdad x ti.. Bss","JudithTeamo31","ES",0,0,"no url","2012-06-01 11:38:17"
"208526072898269184","Michael Schumacher - Ferrari F1 - Framed 8x10 Photograph: This 8x10 Photo features the star players from the 200... http://t.co/vKHXjZXX","rainbyw996","EN",0,0,"no url","2012-06-01 11:51:04"
"208529952629473280","Just saw some dench ferrari","JamesFlyboy","EN",0,0,"no url","2012-06-01 12:06:29"
